#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.156148 0.0611335 0.0176175 0.16498 0.0646959 0.022256 0.18743 0.0710063 0.0169228 0.18284 0.0722749 0.0150529 7.2 7.4 740896 182544 23063 23994 19969
7.5 0.16117 0.0572169 0.015433 0.166001 0.061993 0.018141 0.19776 0.060833 0.0210882 0.186471 0.0669702 0.0150036 7.4 7.6 631982 166239 22015 22788 18631
7.7 0.172021 0.0558062 0.0177555 0.172654 0.0543137 0.0200904 0.201138 0.0644066 0.0162027 0.196625 0.0593257 0.0169366 7.6 7.8 525196 146261 20083 20850 16905
7.9 0.186934 0.0551299 0.016435 0.182585 0.0580674 0.0167368 0.217942 0.0589413 0.0191626 0.208438 0.059136 0.0182139 7.8 8 426137 124350 17851 18032 14872
8.1 0.210172 0.0535883 0.0167267 0.204821 0.0576185 0.0187096 0.23678 0.05852 0.0157512 0.221561 0.0590114 0.0138798 8 8.2 342549 105049 15479 16015 12778
8.3 0.23763 0.0525955 0.0229024 0.226442 0.0521768 0.0218396 0.242901 0.0627394 0.0142092 0.251216 0.054365 0.0231778 8.2 8.4 276400 92156 13931 14167 11090
8.5 0.23837 0.0575562 0.0180831 0.231327 0.0522787 0.0219637 0.261245 0.0593734 0.0211754 0.245115 0.0659826 0.0122262 8.4 8.6 228989 83967 13008 12819 9977
8.7 0.234305 0.0553377 0.0172072 0.221629 0.0537506 0.0171549 0.257037 0.0591927 0.0157443 0.25509 0.0573041 0.0178933 8.6 8.8 185752 71615 11722 10983 8622
8.9 0.239128 0.0563218 0.016532 0.228783 0.0470762 0.0209077 0.267136 0.0575131 0.0189742 0.25269 0.0600359 0.0116788 8.8 9 150744 57788 10179 9155 7119
9.1 0.251777 0.0468473 0.0213576 0.225278 0.044923 0.0207758 0.272392 0.0534566 0.0187875 0.278952 0.0446744 0.0238889 9 9.2 123235 46820 8741 7830 6011
