#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 4.13286e-05 0.0222105 1.40938e-05 1.71232e-05 0.129803 -9.45559e-06 3.02343e-05 0.145398 3.02343e-05 0 0.15996 -4.05268e-05 0 0.150904 0 7.2 7.4 659127 483926 175201 33075 19628 4193
7.5 1.60545e-05 0.0197673 1.49804e-06 6.31297e-06 0.130102 -2.52607e-05 0 0.146499 0 0 0.158258 -4.62727e-05 0 0.150104 0 7.4 7.6 532132 373728 158404 31919 17755 3755
7.7 6.92861e-06 0.018513 -3.75853e-06 2.03929e-05 0.121257 -2.02253e-05 3.20852e-05 0.133561 -3.13324e-05 0.000122941 0.150127 1.33062e-06 0 0.14167 0 7.6 7.8 435768 288658 147110 31167 16268 3498
7.9 4.44279e-06 0.0174547 -5.98491e-06 3.81272e-05 0.113277 -2.79636e-05 6.74059e-05 0.125291 -3.63644e-05 0.000134427 0.143608 -3.28592e-06 0.000325733 0.131763 2.30694e-05 7.8 8 356224 225084 131140 29671 14878 3070
8.1 3.39662e-05 0.0184002 2.62319e-06 0.000195671 0.109818 -2.34246e-05 0.000267267 0.114653 2.2495e-05 0.000231071 0.14372 -0.000236728 0.000771307 0.134385 0.000361639 8 8.2 283969 176646 107323 26191 12983 2593
8.3 2.13265e-05 0.0185411 -6.34881e-05 0.000678717 0.110843 0 0.000718778 0.11387 9.31525e-05 0.00128182 0.141082 0 0.00135318 0.131644 -9.26033e-05 8.2 8.4 224652 140670 83982 22260 10922 2217
8.5 0.000198811 0.0183042 1.27452e-05 0.0015559 0.109595 -1.91286e-05 0.00111489 0.113166 -0.000191552 0.00229659 0.136069 -0.000353376 0.00321027 0.137929 0 8.4 8.6 175572 110658 64914 18836 9144 1869
8.7 0.000516387 0.0185476 -1.98007e-05 0.00422272 0.107506 0 0.00229738 0.0995707 0 0.00677201 0.134214 0.000387554 0.00993378 0.123357 0.00117282 8.6 8.8 136875 87144 49731 15670 7531 1510
8.9 0.00145321 0.0195752 -5.13276e-05 0.00967087 0.106081 0 0.00603097 0.0939354 0 0.0145662 0.128267 -0.000510843 0.0152905 0.12399 -0.000445121 8.8 9 105386 67437 37949 12270 6316 1308
9.1 0.00407481 0.0195945 0.000224536 0.0217686 0.102039 -0.000344321 0.00947561 0.081975 -0.00139647 0.0311778 0.124726 0 0.0326733 0.120862 0.00254693 9 9.2 82011 53254 28757 9287 5196 1010
