#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.172766 0.0613218 0.0162426 0.179633 0.0677671 0.0182567 0.209189 0.0663468 0.0179335 0.201741 0.0642543 0.0185587 7.2 7.4 745811 180283 22322 23362 20030
7.5 0.179897 0.0563433 0.016891 0.183461 0.0582466 0.0163224 0.217308 0.0605453 0.0172281 0.208273 0.0611915 0.021297 7.4 7.6 641668 167372 21631 22609 19049
7.7 0.188312 0.0551736 0.016012 0.188032 0.0570833 0.01693 0.221917 0.0649693 0.0157765 0.216763 0.0567584 0.0201815 7.6 7.8 533185 147197 19782 20624 17219
7.9 0.200807 0.0533096 0.016916 0.197235 0.0530665 0.0171333 0.235051 0.0628071 0.0213135 0.219945 0.0610526 0.0155959 7.8 8 433485 125456 17429 18086 15202
8.1 0.225628 0.0520745 0.0232318 0.215364 0.0539487 0.023183 0.2497 0.0617817 0.0239374 0.247362 0.0584985 0.0215398 8 8.2 348989 106627 15362 16026 13144
8.3 0.254235 0.0561688 0.0234896 0.237074 0.0510922 0.0274775 0.26619 0.0676515 0.0184966 0.263986 0.0652235 0.0186476 8.2 8.4 281171 92262 13387 14147 11479
8.5 0.259629 0.0596975 0.0215746 0.24747 0.0556119 0.0252097 0.281848 0.0615367 0.0251996 0.27682 0.0595652 0.0235971 8.4 8.6 231696 83731 12620 12628 10378
8.7 0.256815 0.0559421 0.0213779 0.251555 0.0549915 0.0263451 0.274847 0.0606727 0.0189613 0.280513 0.0584567 0.0257508 8.6 8.8 189879 72094 11364 10817 8768
8.9 0.255804 0.057218 0.0199151 0.24655 0.0473646 0.0256696 0.27837 0.061177 0.0160673 0.261159 0.0662001 0.00919652 8.8 9 153460 58850 9942 9294 7354
9.1 0.260415 0.0566346 0.0210386 0.233945 0.0549422 0.0156948 0.277985 0.0575849 0.0199321 0.290201 0.058041 0.0268781 9 9.2 126072 47763 8608 7817 6269
9.3 0.265254 0.0518396 0.0209712 0.233673 0.0472838 0.0284511 0.282902 0.0577449 0.0189192 0.288915 0.0516098 0.021229 9.2 9.4 104906 39093 7136 6588 5319
9.5 0.267467 0.0533482 0.0192001 0.224136 0.0558734 0.027854 0.275899 0.0580033 0.0127035 0.288777 0.0526656 0.0169544 9.4 9.6 88562 32664 5548 5661 4743
9.7 0.268354 0.0559835 0.0194135 0.186368 0.0660091 0.0141917 0.288345 0.0553727 0.0188026 0.293587 0.0616427 0.0157289 9.6 9.8 75755 27433 4150 4966 4097
9.9 0.273386 0.0538793 0.0180381 0.177389 0.0661171 0.0183734 0.293477 0.0551077 0.0170166 0.309617 0.0446747 0.0244407 9.8 10 64823 23198 2793 4328 3690
