#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.0400834 0.056237 0.0400834 0.0487299 0.0715397 0.0487299 0.0657895 0.0789474 0.0657895 0.0470914 0.0941828 0.0470914 0.0423453 0.0716612 0.0423453 8.625 8.875 26877 24948 1929 152 361 307
9.00 0.0545877 0.0801394 0.0545877 0.0624044 0.0926713 0.0624044 0.0677291 0.0936255 0.0677291 0.0537728 0.0815265 0.0537728 0.0665514 0.0950735 0.0665514 8.875 9.125 48070 42189 5881 502 1153 1157
9.25 0.0399081 0.0686721 0.039887 0.0654274 0.0991528 0.0654004 0.0653146 0.0936475 0.0653146 0.0675896 0.0989414 0.0674539 0.0692135 0.103071 0.0692135 9.125 9.375 226850 189786 37064 3353 7368 6675
9.50 0.027767 0.0500494 0.0277043 0.0824155 0.104282 0.0818046 0.0820883 0.1051 0.0814872 0.0921348 0.117327 0.0914252 0.103966 0.120371 0.103136 9.375 9.625 838090 733316 104774 11646 16910 14447
9.75 0.0346885 0.0624992 0.0340466 0.0935457 0.115081 0.0899812 0.0991698 0.127541 0.0962025 0.12444 0.143007 0.119027 0.13567 0.153216 0.130255 9.625 9.875 2.34935e+06 2.04076e+06 308587 35051 39722 31208
10.00 0.0242269 0.0462715 0.0231471 0.0858529 0.114434 0.0758477 0.0912013 0.122868 0.0815309 0.109888 0.133686 0.0943408 0.112934 0.138849 0.0973846 9.875 10.125 3.5384e+06 2.95704e+06 581355 72488 73839 54545
10.25 0.0178904 0.0366988 0.0162403 0.0788497 0.115437 0.0596991 0.0847768 0.121254 0.0653392 0.0996691 0.129397 0.0710784 0.0970308 0.130338 0.0681544 10.125 10.375 2.58574e+06 2.02712e+06 558620 75280 71617 50654
10.50 0.0134342 0.0290552 0.0107141 0.0739928 0.10642 0.039182 0.0790846 0.112267 0.0435718 0.0948143 0.11812 0.0428277 0.0912224 0.11363 0.0412806 10.375 10.625 1.63084e+06 1.20178e+06 429055 61567 55730 38302
10.75 0.011755 0.0247577 0.0067388 0.0842577 0.0976861 0.021005 0.0840741 0.100983 0.0233196 0.103591 0.103318 0.0166878 0.100454 0.101302 0.0144917 10.625 10.875 1.01325e+06 711699 301551 48933 40930 27077
11.00 0.0142469 0.0221303 0.00341177 0.114681 0.0866642 -0.0013687 0.105337 0.0907091 0.00236384 0.135823 0.0917996 -0.00621827 0.138674 0.088149 -0.00333871 10.875 11.125 622977 421775 201202 37717 28515 18136
11.25 0.0242094 0.023125 0.000972377 0.178925 0.076566 -0.0112472 0.149894 0.0708766 -0.00800066 0.203385 0.0750965 -0.012446 0.214403 0.0742594 -0.00993323 11.125 11.375 364979 249903 115076 26432 18492 11567
11.50 0.0513382 0.0243946 0.00189499 0.293246 0.0625483 -0.00317255 0.225016 0.0601154 -0.00636975 0.327562 0.0638585 -0.00186744 0.335466 0.0630744 -0.00250539 11.375 11.625 213829 149869 63960 15590 12071 7190
11.75 0.116876 0.026267 0.00894292 0.437176 0.0499469 0.00526622 0.343793 0.0462594 0.00743365 0.454868 0.0521037 0.0051401 0.491556 0.0477241 0.00839058 11.625 11.875 124457 89009 35448 5035 7899 4441
12.00 0.237164 0.0247102 0.017933 0.609519 0.0332002 0.016097 0.518581 0.0257667 0.0249563 0.628802 0.032245 0.0154175 0.63278 0.0275582 0.0162361 11.875 12.125 72343 52529 19814 592 5458 2892
12.25 0.422111 0.021136 0.037397 0.759411 0.0204788 0.0258363 0.810811 0.0250101 0.0361629 0.747816 0.0227404 0.0223553 0.787964 0.0213144 0.0276518 12.125 12.375 41699 31179 10520 74 3549 1778
12.50 0.623525 0.0236584 0.0657426 0.869043 0.0144986 0.0330493 1 0 0.0588235 0.852109 0.0183147 0.0352749 0.889892 0.0137987 0.0272051 12.375 12.625 23462 17964 5498 21 2015 1108
12.75 0.788153 0.0275988 0.0726031 0.931516 0.00923228 0.0298155 1 0 0 0.894886 0.0163562 0.0292147 0.935802 0.00884253 0.0292368 12.625 12.875 13334 10399 2935 5 704 810
13.00 0.893302 0.0189193 0.0608488 0.96496 0.0060358 0.0229009 1 0 1 0.956522 0.00062108 0.0548824 0.968504 0.00620425 0.0163301 12.875 13.125 7351 5867 1484 1 69 508
13.25 0.94598 0.00683016 0.045638 0.978466 0.00347877 0.0137764 1 0 1 1 0 0.0909091 0.984 0.00248647 0.0109542 13.125 13.375 3964 3221 743 1 11 375
