#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 -2.26895e-05 0.103289 -6.92004e-05 7.54023e-06 0.123222 1.01019e-05 -5.6331e-05 0.132775 -0.000118674 -5.6331e-05 0.127261 -0.000227399 7.2 7.4 675413 178351 31313 22612 8725
7.5 3.28185e-05 0.109609 -8.26353e-05 -2.56667e-05 0.122274 -5.18895e-05 2.45644e-05 0.134676 -0.00021213 -2.56667e-05 0.120329 -0.000118602 7.4 7.6 543495 153885 28444 19908 7725
7.7 1.34214e-05 0.111502 -0.000340645 6.89416e-06 0.121631 -0.000215599 2.56449e-05 0.135654 -0.000655167 -2.95915e-05 0.126837 -0.000494332 7.6 7.8 443634 139493 27408 18104 6603
7.9 9.25082e-05 0.102576 -0.00083024 -8.40075e-06 0.110458 -0.000675549 0.000232999 0.128654 -0.00119219 0.000151753 0.113836 -0.00151496 7.8 8 366903 128829 26306 16570 6244
8.1 0.000258936 0.0985278 -0.0014783 0.000330677 0.101069 -0.00114049 0.000305601 0.130018 -0.00260247 -3.72408e-05 0.117296 -0.00188507 8 8.2 299386 111420 24462 14584 5243
8.3 0.00097522 0.0931953 -0.00291767 0.000957922 0.0967267 -0.00207372 0.00112766 0.116171 -0.00500978 0.0021687 0.112271 -0.00276905 8.2 8.4 238240 90504 21310 12478 4458
8.5 0.00228569 0.0915664 -0.00562494 0.00193792 0.0943172 -0.00473032 0.00293826 0.115801 -0.00764653 0.00274664 0.115672 -0.00618906 8.4 8.6 187128 70326 17980 10412 3694
8.7 0.00500297 0.0907216 -0.00653124 0.00287786 0.0853176 -0.00698614 0.0081056 0.10918 -0.00780326 0.00714479 0.105393 -0.00914726 8.6 8.8 144905 53898 14793 8464 3084
8.9 0.0122251 0.0889026 -0.00880204 0.00879533 0.076298 -0.00554711 0.0159005 0.111751 -0.0115792 0.0233276 0.0973586 -0.00707904 8.8 9 113012 41613 12061 7041 2410
9.1 0.0251174 0.0842247 -0.00783525 0.0123992 0.0701097 -0.00975174 0.0333871 0.0997321 -0.00894316 0.0411756 0.0915715 -0.00485948 9 9.2 88228 32195 9232 5903 2041
9.3 0.0443788 0.0807772 -0.00743768 0.0215195 0.0556697 -0.00267642 0.0562152 0.105956 -0.00953263 0.0644746 0.0957306 -0.00351359 9.2 9.4 71451 25708 7169 4920 1687
9.5 0.0747228 0.0751443 0 0.0226853 0.0624656 2.28435e-05 0.10427 0.0819911 0.00479519 0.108491 0.0760796 0.00837149 9.4 9.6 59340 20914 5114 4489 1527
9.7 0.0966223 0.0777619 0.00726078 0.00850473 0.0793627 0.00109982 0.13753 0.081379 0.010794 0.136153 0.083956 0.00905651 9.6 9.8 51550 17896 3615 4111 1397
9.9 0.130044 0.072769 0.0230416 -0.0126197 0.082984 0.00919614 0.188951 0.0639829 0.031735 0.203546 0.0492717 0.0298883 9.8 10 45889 15163 2269 3831 1301
10.1 0.147888 0.0728023 0.0250128 -0.0505524 0.0887948 0.0209291 0.197548 0.0697323 0.0237193 0.238092 0.0453974 0.0292818 10 10.2 42988 13497 1367 3679 1287
10.3 0.162733 0.0656019 0.0281327 -0.116628 0.0986386 0.0172841 0.22599 0.0564309 0.0378776 0.239519 0.0549523 0.0183373 10.2 10.4 40756 12032 721 3708 1206
10.5 0.173905 0.0574661 0.0279045 -0.129849 0.121166 0.0139213 0.230319 0.0408536 0.0427012 0.290089 0.0284137 0.0359782 10.4 10.6 36191 9728 358 3223 1084
10.7 0.174511 0.0476352 0.0317959 -0.0746095 0.0825374 0.0797407 0.197242 0.0365203 0.0326218 0.276873 0.0432279 0.0252539 10.6 10.8 28845 7153 119 2543 939
10.9 0.156021 0.0452637 0.020133 -0.0581293 0.119595 0.0569437 0.134662 0.050267 0.0101382 0.292928 0.0117896 0.0396852 10.8 11 19244 4408 37 1553 735
11.1 0.159533 0.0230128 0.0352216 0.212357 0.0732533 0.194251 0.0987208 0.0258763 0.0381618 0.294065 -0.00693947 0.0640413 11 11.2 9758 2054 8 671 410
11.3 0.132883 0.0143264 0.0432284 -0.332856 0.590789 0.0122675 0.0202014 0.049677 0.0427219 0.205319 0.00977373 0.0650595 11.2 11.4 3439 647 3 169 179
11.5 0.0433068 0.0495293 0.0064618 -0.78705 0.0231835 0.0769903 -0.150687 0.227257 0.0202489 0.157394 0.0139241 0.0933596 11.4 11.6 807 112 0 22 36
11.7 0.181102 -0.0195639 0.167644 -0.818898 0.00137943 0.0992842 -0.818898 0.0170109 0.0992842 0.181102 -0.0106478 0.128471 11.6 11.8 138 11 0 0 9
11.9 0.0588235 0.0775401 0.95356 -0.941176 0.0911765 0.0588235 -0.941176 0.0911765 0.0588235 0.0588235 0.0775401 0.95356 11.8 12 18 1 0 0 1
12.1 0 0 1 0 0 1 0 0 1 0 0 1 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
