#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0137184 0.0298232 0.0088199 0.0793364 0.106306 0.0404588 0.0851523 0.111529 0.044003 0.102293 0.12179 0.0495007 0.0970588 0.120288 0.0463997 7.2 7.4 712116 526955 185161 26893 24684 17680
7.5 0.013062 0.026982 0.00686456 0.078843 0.0995555 0.0304685 0.079191 0.105841 0.0315153 0.0984753 0.115545 0.0343639 0.0955689 0.110354 0.0345051 7.4 7.6 590240 429338 160902 24624 22300 15978
7.7 0.0126723 0.0247843 0.00555234 0.0861857 0.0927504 0.0252117 0.0860948 0.0996266 0.0264577 0.101917 0.106216 0.0256155 0.0965328 0.107272 0.0215234 7.6 7.8 482716 346661 136055 21999 19614 13498
7.9 0.0131286 0.0223487 0.00415018 0.0991542 0.088985 0.0184486 0.099755 0.08894 0.0230145 0.113338 0.0994477 0.0187082 0.103254 0.0966492 0.0122076 7.8 8 390636 272991 117645 19588 17214 11864
8.1 0.0149074 0.0212035 0.00298947 0.106367 0.0906405 0.00721942 0.103662 0.0874306 0.0109667 0.117958 0.100213 0.00280418 0.117012 0.094003 0.00615776 8 8.2 321232 214592 106640 18435 15319 10375
8.3 0.0178642 0.0209419 0.00167738 0.111673 0.0773354 -0.000641696 0.110753 0.0806539 0.00214685 0.128872 0.0896356 -0.00300676 0.126342 0.0878264 -0.00251979 8.2 8.4 262694 166870 95824 17372 13913 9221
8.5 0.0222309 0.0206445 0.00111608 0.124707 0.0749186 -0.00697066 0.119809 0.074343 -0.00431386 0.144413 0.0824376 -0.0085246 0.145719 0.0784756 -0.0036962 8.4 8.6 209158 130269 78889 15099 11841 7686
8.7 0.0277525 0.0190828 0.00106115 0.145323 0.0702848 -0.0112692 0.143324 0.0667589 -0.00474347 0.172273 0.0745664 -0.00540012 0.166692 0.0788484 -0.0120378 8.6 8.8 165599 102333 63266 12859 10019 6491
8.9 0.0346678 0.0183495 0.00124844 0.173431 0.0621667 -0.00923398 0.160636 0.0570501 -0.00435227 0.191466 0.0737494 -0.0115687 0.201673 0.0689266 -0.00840279 8.8 9 131819 81632 50187 11000 8367 5380
9.1 0.047449 0.016117 0.00334566 0.205635 0.0581523 -0.00541842 0.183295 0.0507403 -0.00183976 0.232276 0.0593353 -0.00328112 0.236784 0.0670795 -0.00381896 9 9.2 107810 67209 40601 9111 7095 4540
9.3 0.0597875 0.0180265 0.00419984 0.23732 0.0599104 -0.00443922 0.196694 0.055311 0 0.267704 0.0551993 0.000128299 0.262679 0.065345 -0.00486046 9.2 9.4 89206 56082 33124 7260 6044 3845
9.5 0.0805181 0.0161519 0.00858702 0.278954 0.0572893 -0.000723034 0.207522 0.060219 -0.0017639 0.296809 0.061274 -0.00377247 0.310891 0.0524069 0.00904527 9.4 9.6 76869 48635 28234 5956 5421 3535
9.7 0.10702 0.0164496 0.0103691 0.332685 0.0488656 0.00740379 0.229428 0.0541236 0.00341634 0.370991 0.042638 0.014838 0.365044 0.0481736 0.0105802 9.6 9.8 66770 43132 23638 4302 4895 3164
9.9 0.148216 0.0137164 0.0166645 0.378853 0.0459878 0.00638372 0.237637 0.0604725 0.00190023 0.415982 0.0500049 0.00496733 0.415941 0.0453914 0.00899231 9.8 10 60195 39105 21090 3013 4505 2986
10.1 0.200401 0.012864 0.0209609 0.437873 0.0417836 0.0100499 0.249032 0.0756673 -0.00421521 0.489848 0.0344111 0.0216305 0.481923 0.0416699 0.0118114 10 10.2 55350 36936 18414 1807 4285 2683
10.3 0.261362 0.0166298 0.0181334 0.497722 0.0396061 0.00525337 0.282108 0.0698287 0.0112517 0.524814 0.0419174 0.0024004 0.555024 0.0237678 0.0209814 10.2 10.4 50790 34546 16244 911 4171 2508
10.5 0.319483 0.0248155 0.0171594 0.556275 0.0438123 0.00127566 0.285 0.119984 -0.000714302 0.591601 0.0347959 0.011227 0.594721 0.0492389 -0.00439566 10.4 10.6 44569 30975 13594 400 3810 2349
