#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.857143 0 0 0.75 0 0 1 0 8.625 8.875 37110 240 393 143
9.00 0 0.8 0 0 0.735632 0 0 0.842105 0 8.875 9.125 66947 836 1293 500
9.25 0 1 -0.618609 0 0.767699 0 0 0.782609 0 9.125 9.375 321080 6366 9220 3858
9.50 0 0.754731 0 0 0.825 0 0 0.850318 0 9.375 9.625 1.30825e+06 25335 27382 10231
9.75 0.4 0.431453 0.218182 0.214286 0.596626 0.0142857 0 0.901657 -0.166667 9.625 9.875 3.35722e+06 65748 55057 18617
10.00 0.444444 0.468793 0.0598291 0 0.910654 0 0 0.921498 0 9.875 10.125 4.03579e+06 95892 74892 24477
10.25 1 -0.0590406 0.65625 0.5 0.440377 0.0714286 0 0.934132 0 10.125 10.375 2.79706e+06 92967 67536 21306
10.50 0 0.941576 -0.5 0 0.947917 -0.6 0 0.954545 0 10.375 10.625 1.74399e+06 80511 53042 16376
10.75 0.333333 0.605214 -0.428034 0.8 0.144444 -0.00739843 1 0 0.189526 10.625 10.875 1.0817e+06 66532 38498 11615
11.00 0.875 0.0581942 0.0734877 0.777778 0.158871 -0.013431 0.75 0.181818 -0.0300891 10.875 11.125 638574 48672 26259 7407
11.25 0.91954 0.0114943 0.127665 0.913043 0.0251008 0.113567 0.890625 0.0387036 0.112705 11.125 11.375 363674 32488 17051 4714
11.50 0.889205 0.0282266 0.107991 0.889717 0.0242246 0.107459 0.865217 0.0356091 0.128128 11.375 11.625 207370 18041 11361 2926
11.75 0.903288 -0.0121991 0.116403 0.869541 0.0092591 0.105169 0.859794 0.0173991 0.123027 11.625 11.875 117222 5596 7626 1904
12.00 0.830688 -0.0061264 0.0837743 0.781417 0.00849676 0.0778783 0.74613 0.0199326 0.079927 11.875 12.125 65907 570 5220 1170
12.25 0.690476 0.0274726 0.0619047 0.601495 0.025146 0.0534723 0.565289 0.0265111 0.0476422 12.125 12.375 36344 60 3314 778
12.50 0.615385 0 0.17094 0.402168 0.0404351 0.0556981 0.362525 0.0403085 0.0562755 12.375 12.625 19899 13 1932 532
12.75 1 0 0.333333 0.252174 0.0609016 0.0562625 0.259053 0.0329825 0.0365096 12.625 12.875 10326 3 603 372
13.00 1 0 0 0.216667 0.0560606 0.0527322 0.137931 0.0294698 0.024187 12.875 13.125 5293 1 63 238
13.25 0 0 0 1 0 0 0.0544218 0.0346193 0.00680272 13.125 13.375 2537 0 1 150
13.50 0 0 0 0 0 0 0.0444444 0.0222222 0.0222222 13.375 13.625 1165 0 1 91
13.75 0 0 0 0 0 0 0.0909091 0.030303 0 13.625 13.875 462 0 0 33
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 178 0 0 2
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 35 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 6 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 2 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
