#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0.0743792 0 0 0.0727729 0 0 0.046875 0 0 0 0 0 0 0 8.625 8.875 193802 191411 2391 64 8 0
9.00 1.30138e-05 0.106557 1.30138e-05 0 0.115176 0 0 0.0974729 0 0 0.166667 0 0 0 0 8.875 9.125 310865 307366 3499 277 54 0
9.25 2.05677e-05 0.0856775 1.96328e-05 0 0.100061 0 0 0.109262 0 0 0.145425 0 0 0 0 9.125 9.375 1.09262e+06 1.06964e+06 22986 3185 612 0
9.50 6.11593e-05 0.0579509 5.98077e-05 0.000199647 0.0879044 0.000189664 0.000491716 0.130645 0.000453891 0.000471698 0.150708 0.000471698 0 0 0 9.375 9.625 3.15984e+06 2.95949e+06 200354 26438 4240 0
9.75 0.000227292 0.0728437 0.00021384 0.000785059 0.117493 0.000758615 0.00202093 0.179347 0.00193529 0.00234987 0.192425 0.00208877 0 0 0 9.625 9.875 4.80331e+06 4.31163e+06 491683 58389 7660 0
10.00 0.000241439 0.0624446 0.000225259 0.00177501 0.128651 0.00167719 0.00437687 0.192763 0.00410192 0.00629564 0.199007 0.00604286 0 0 0 9.875 10.125 3.67587e+06 3.15193e+06 523942 65572 7942 0
10.25 0.000320892 0.0424537 0.000295952 0.00539709 0.144659 0.00497274 0.0104931 0.189954 0.00946624 0.0153308 0.199217 0.0131002 0 0 0 10.125 10.375 2.24514e+06 1.80434e+06 440793 63375 7436 0
10.50 0.000612075 0.0392556 0.000548444 0.0117609 0.16742 0.0105289 0.0194517 0.199242 0.0167957 0.0228124 0.215706 0.0193551 0 0 0 10.375 10.625 1.33214e+06 990074 342067 55522 6137 0
10.75 0.00145964 0.0440005 0.00133026 0.0248458 0.1747 0.0201483 0.0343159 0.195752 0.0269283 0.051534 0.206467 0.0381536 0 0 0 10.625 10.875 723202 548766 174436 38845 4172 0
11.00 0.00395312 0.0506284 0.00348565 0.0506069 0.164563 0.0350909 0.0610558 0.183844 0.0412819 0.0810004 0.20972 0.054137 0 0 0 10.875 11.125 376444 295210 81234 25534 2679 0
11.25 0.0104988 0.0624047 0.00852177 0.0971424 0.17236 0.0581875 0.100839 0.183148 0.0608759 0.151616 0.204548 0.0824676 0 0 0 11.125 11.375 190089 154780 35309 15738 1794 0
11.50 0.027006 0.067566 0.01831 0.170363 0.173476 0.0858625 0.148452 0.164065 0.0744438 0.223413 0.203289 0.099356 0 0 0 11.375 11.625 92632 78427 14205 7430 1213 0
11.75 0.0590925 0.0740955 0.033343 0.254608 0.161497 0.0941255 0.174261 0.132231 0.0670646 0.322293 0.177073 0.106077 0 0 0 11.625 11.875 43593 38059 5534 1997 785 0
12.00 0.113387 0.0873267 0.0464822 0.344353 0.124083 0.106015 0.15493 0.0580334 0.0345592 0.458586 0.136172 0.146977 0 0 0 11.875 12.125 19561 17383 2178 213 495 0
12.25 0.207327 0.0793735 0.0623839 0.447552 0.0859671 0.102382 0.5 0 0.166667 0.536741 0.100889 0.121709 0 0 0 12.125 12.375 8249 7534 715 6 313 0
12.50 0.310078 0.0916751 0.0637007 0.46729 0.0621221 0.0776184 1 0 0 0.510067 0.0714931 0.0939597 0 0 0 12.375 12.625 3181 2967 214 1 149 0
12.75 0.415254 0.0900424 0.0805085 0.553571 0.0535715 0.0714285 0 0 0 0.534884 0.0465116 0.0697674 0 0 0 12.625 12.875 1000 944 56 0 43 0
13.00 0.549383 0.12037 0.0648148 0.5 0.125 0.125 0 0 0 0.2 0.4 0 0 0 0 12.875 13.125 332 324 8 0 5 0
13.25 0.716667 0.05 0.1 1 0 0.666667 0 0 0 0 0 0 0 0 0 13.125 13.375 63 60 3 0 0 0
13.50 0.636364 0.0909091 0.0909091 1 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 13 11 2 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
