#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.0106756 0.071922 0.0106756 0.010159 0.0790636 0.010159 0.030303 0.0649351 0.030303 0.00672646 0.0762332 0.00672646 0.00389105 0.105058 0.00389105 8.625 8.875 29335 27071 2264 231 446 257
9.00 0.0155854 0.0943932 0.0155634 0.0143825 0.099433 0.0143825 0.0172626 0.10111 0.0172626 0.0128378 0.1 0.0128378 0.0146484 0.100586 0.0146484 8.875 9.125 52658 45427 7231 811 1480 1024
9.25 0.00948161 0.0747354 0.00947673 0.0155872 0.11168 0.0155872 0.0144509 0.117919 0.0144509 0.0152436 0.111649 0.0152436 0.0183015 0.116231 0.0183015 9.125 9.375 250858 204923 45935 5190 9709 6229
9.50 0.00613498 0.0572374 0.0061036 0.024373 0.133684 0.0242909 0.0247346 0.137792 0.0245777 0.0298109 0.153783 0.0296875 0.0314345 0.160586 0.0314345 9.375 9.625 1.00633e+06 860312 146022 19123 24320 14061
9.75 0.00731317 0.0698283 0.00707436 0.0279392 0.151564 0.0276307 0.0329123 0.172624 0.0326195 0.0397284 0.196889 0.0394107 0.045182 0.203263 0.0446605 9.625 9.875 2.84502e+06 2.44955e+06 395466 51227 50367 26847
10.00 0.00485913 0.0561239 0.00468561 0.0233444 0.141712 0.0230366 0.0268621 0.160064 0.0264894 0.0328575 0.177499 0.0324612 0.0357107 0.177771 0.0351879 9.875 10.125 3.81988e+06 3.19276e+06 627130 85883 78247 40184
10.25 0.00314853 0.0422856 0.00309493 0.019087 0.132484 0.0187695 0.0215961 0.151085 0.021279 0.0277164 0.165306 0.0272616 0.0260075 0.162449 0.0254148 10.125 10.375 2.71077e+06 2.12671e+06 584062 85247 72881 35336
10.50 0.00208558 0.0323164 0.0020462 0.0163963 0.128169 0.0151973 0.0179726 0.137261 0.0171522 0.0234758 0.153548 0.0208678 0.02163 0.142953 0.0193499 10.375 10.625 1.69747e+06 1.24426e+06 453211 71609 56569 26491
10.75 0.00153245 0.0278416 0.00138729 0.0163733 0.128501 0.0118108 0.0151412 0.133201 0.011583 0.0236086 0.144118 0.0161776 0.0221973 0.137719 0.0131368 10.625 10.875 1.05402e+06 730203 323820 58516 41129 18696
11.00 0.00147409 0.0269191 0.000993563 0.01997 0.127737 0.00218661 0.0171572 0.128516 0.00422892 0.0274325 0.140699 -0.000361471 0.0282453 0.136423 -0.00248417 10.875 11.125 637934 430773 207161 44238 28397 12179
11.25 0.00214037 0.0280021 -0.000323223 0.0416339 0.118449 -0.015591 0.0297997 0.110972 -0.0107166 0.0547375 0.131399 -0.0230958 0.0573518 0.122927 -0.0233826 11.125 11.375 368289 253695 114594 30403 18269 7794
11.50 0.00781535 0.0268657 -0.00327355 0.116671 0.106584 -0.0196443 0.0710511 0.101789 -0.019148 0.143408 0.1172 -0.0194312 0.165424 0.11233 -0.0170928 11.375 11.625 212947 150601 62346 17410 12196 4830
11.75 0.0379611 0.0404956 -0.00331175 0.292412 0.0931709 0.00951913 0.182165 0.0910835 0 0.327129 0.0917771 0.0138586 0.356619 0.0908895 0.00812405 11.625 11.875 122775 88775 34000 5506 8113 3135
12.00 0.161395 0.0436542 0.0149947 0.545255 0.0448983 0.0223504 0.441516 0.0400794 0.0419173 0.577861 0.0433486 0.0249408 0.604123 0.042749 0.0129277 11.875 12.125 70082 51885 18197 607 5619 1892
12.25 0.421959 0.0347589 0.0370186 0.774268 0.0226427 0.0300433 0.827586 0.0328789 0.0234625 0.775993 0.0222957 0.0307506 0.820243 0.0200932 0.0271953 12.125 12.375 39684 30093 9591 87 3674 1235
12.50 0.713604 0.0533357 0.0804397 0.911765 0.0195061 0.0368948 0.9375 0 0.0803571 0.899029 0.0208738 0.0448828 0.933002 0.0130759 0.0313631 12.375 12.625 22089 17193 4896 16 2060 806
12.75 0.89697 0.0317493 0.0754306 0.965447 0.00787473 0.034502 0.75 0.05 0.0833333 0.954058 0.00630766 0.042514 0.972268 0.0084399 0.034359 12.625 12.875 12098 9638 2460 4 653 613
13.00 0.957406 0.00950754 0.0338467 0.978596 0.00554508 0.0129572 1 0 0 0.961039 0.000986397 0.0136705 0.984169 0.00533241 0.0130403 12.875 13.125 6427 5259 1168 3 77 379
