#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0719758 0.0790601 0.0297524 0.0759387 0.0854041 0.0324237 0.0958787 0.0936798 0.0364406 0.0916142 0.0893477 0.0355763 7.2 7.4 714507 184931 26567 24795 18075
7.5 0.0728316 0.0754435 0.0208409 0.0721069 0.0797146 0.023041 0.0923475 0.0891812 0.0233631 0.0891012 0.0866468 0.021292 7.4 7.6 594547 161901 24316 22579 16324
7.7 0.0792834 0.0712167 0.014964 0.0840082 0.0684021 0.0198721 0.0941909 0.0854557 0.0141782 0.0922622 0.0810191 0.0132033 7.6 7.8 484846 136424 21696 19462 14218
7.9 0.0948262 0.0663222 0.0133307 0.0926243 0.067542 0.0147434 0.11449 0.0715429 0.0159259 0.0991621 0.0762788 0.0051358 7.8 8 393925 117840 19344 17287 12206
8.1 0.101655 0.068058 0.00367247 0.0960186 0.0672593 0.00642037 0.11631 0.0759376 0.00126609 0.112314 0.0699632 0.00490015 8 8.2 322228 106081 17967 15684 10694
8.3 0.105031 0.0630782 -0.0015676 0.10565 0.0580956 0.00280453 0.119681 0.0738711 -0.00334383 0.114146 0.0708461 -0.00592185 8.2 8.4 263694 95626 17225 13861 9465
8.5 0.114815 0.0548974 -0.00265765 0.107777 0.0529784 -0.00063891 0.1447 0.0615947 0 0.135402 0.0599459 -0.0039185 8.4 8.6 211613 79848 14927 12037 8076
8.7 0.130703 0.0535616 -0.000742853 0.129208 0.0464588 0.00363132 0.14799 0.0622506 -0.00332673 0.162111 0.0539339 0.00106025 8.6 8.8 166996 64123 12776 10182 6658
8.9 0.146091 0.0544683 -0.00288877 0.132619 0.045748 0.000259474 0.17218 0.0596276 -0.00249834 0.16277 0.070092 -0.0104578 8.8 9 133805 50882 10948 8424 5464
9.1 0.168104 0.0522109 0.00158298 0.141652 0.0461435 0.00344279 0.196951 0.0527055 0.00355752 0.205456 0.0506088 0.00354964 9 9.2 108719 41067 9032 7146 4749
9.3 0.184139 0.0480733 0.00468664 0.140872 0.0452427 0.00920083 0.206299 0.0555321 3.91304e-05 0.215635 0.0481964 0.00937365 9.2 9.4 91210 34029 7466 6208 4016
9.5 0.207116 0.0467722 0.00589143 0.143633 0.0444746 0.0105249 0.230029 0.0482398 0.00779976 0.23461 0.0509052 0.0142623 9.4 9.6 77566 28361 5829 5481 3691
9.7 0.224845 0.048052 0.00834234 0.119271 0.0593243 0.00576609 0.258874 0.0435097 0.0127988 0.245412 0.0628305 0.00121991 9.6 9.8 67878 24397 4402 4923 3218
9.9 0.235801 0.0472153 0.0114704 0.100443 0.0676841 0.00825232 0.272011 0.0442733 0.0120683 0.27863 0.0418295 0.0213579 9.8 10 60658 21078 2996 4575 3038
10.1 0.238655 0.0486355 0.00839041 0.0534159 0.0860543 0.00461146 0.285901 0.0456438 0.0127972 0.289231 0.0408163 0.0143298 10 10.2 55796 18918 1878 4265 2866
10.3 0.246034 0.0450678 0.0137034 0.0338996 0.0765857 0.0136417 0.275842 0.0430032 0.0151604 0.29081 0.0354828 0.0228823 10.2 10.4 51127 16318 897 4163 2586
10.5 0.245387 0.0427175 0.0125671 -0.00945315 0.118771 0.0090394 0.272314 0.0398349 0.01547 0.286473 0.0384667 0.0138072 10.4 10.6 44614 13723 400 3764 2393
10.7 0.241902 0.0417354 0.0197299 0.0163229 0.136099 0.0286095 0.250296 0.0376128 0.0261841 0.295212 0.0367557 0.0183447 10.6 10.8 35252 9998 123 2874 1892
10.9 0.208327 0.0450543 0.0175365 0.0691422 0.134955 0.0148559 0.16475 0.0470416 0.0155473 0.272082 0.0375057 0.0259105 10.8 11 23694 6385 46 1764 1402
