#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 -2.42054e-05 0.104569 -1.27786e-05 -1.10943e-05 0.121574 1.24911e-05 -4.13286e-05 0.130536 -2.5882e-05 -4.13286e-05 0.125686 5.19673e-06 7.2 7.4 659127 175201 33075 19628 4193
7.5 -9.74148e-06 0.107979 -7.27664e-06 -1.60545e-05 0.122571 -7.70019e-06 -1.60545e-05 0.134805 -1.06238e-05 -1.60545e-05 0.121267 4.67609e-06 7.4 7.6 532132 158404 31919 17755 3755
7.7 1.34643e-05 0.0993982 -1.78721e-05 2.51566e-05 0.113127 -2.09285e-05 0.000116012 0.1253 2.44014e-05 -6.92861e-06 0.11602 -2.351e-06 7.6 7.8 435768 147110 31167 16268 3498
7.9 3.36844e-05 0.0906944 -2.47755e-05 6.29631e-05 0.102638 -3.67149e-05 0.000129984 0.119966 4.04194e-07 0.00032129 0.107846 1.86267e-05 7.8 8 356224 131140 29671 14878 3070
8.1 0.000161705 0.0862622 -1.7754e-05 0.000233301 0.0929445 1.77328e-05 0.000197105 0.119499 -0.000253172 0.000737341 0.108601 0.000379396 8 8.2 283969 107323 26191 12983 2593
8.3 0.00065739 0.0870318 0 0.000697452 0.0908361 8.49701e-05 0.00126049 0.116454 2.93017e-07 0.00133185 0.106411 -4.77809e-05 8.2 8.4 224652 83982 22260 10922 2217
8.5 0.00135709 0.0871357 -0.000119616 0.000916076 0.0888131 -0.000204314 0.00209778 0.11165 -0.000393532 0.00301146 0.116105 0 8.4 8.6 175572 64914 18836 9144 1869
8.7 0.00370633 0.0859311 -0.000254246 0.001781 0.0763037 -0.000124849 0.00625562 0.114439 0.00107659 0.00941739 0.104216 0.000906537 8.6 8.8 136875 49731 15670 7531 1510
8.9 0.00821767 0.0835703 0 0.00457776 0.070334 0 0.013113 0.106498 0 0.0138373 0.0979408 6.22347e-05 8.8 9 105386 37949 12270 6316 1308
9.1 0.0176938 0.0848743 -0.000641013 0.0054008 0.0630354 -0.00174756 0.027103 0.10584 0 0.0285985 0.101107 0.00164365 9 9.2 82011 28757 9287 5196 1010
9.3 0.0357052 0.0775918 0.00544502 0.00934608 0.0607049 -0.000643026 0.0557678 0.0915559 0.00974249 0.0558215 0.0833087 0.00956361 9.2 9.4 64438 22092 6457 4439 881
9.5 0.0555951 0.0857018 0.00820592 0.00577652 0.0646597 0.0019699 0.0837985 0.0959165 0.0135092 0.0704322 0.107696 0.00239384 9.4 9.6 51679 17351 4427 3854 693
9.7 0.0887338 0.0776941 0.0198035 0.003344 0.0650893 0.00775154 0.131824 0.0779875 0.027373 0.154299 0.0664017 0.0487876 9.6 9.8 43455 14071 2715 3492 644
9.9 0.10798 0.0845182 0.0304711 -0.035355 0.0744744 0.00885257 0.159036 0.0919036 0.030881 0.182544 0.0825743 0.0302843 9.8 10 38085 11730 1706 3234 574
10.1 0.13293 0.0756708 0.0403986 -0.066499 0.0776726 0.0265765 0.200278 0.0714353 0.0399553 0.243215 0.0442373 0.050945 10 10.2 34440 10010 895 3068 561
10.3 0.14556 0.0724964 0.0385721 -0.11211 0.10229 0.0324859 0.219979 0.0637356 0.0433938 0.209989 0.0843626 0.0161771 10.2 10.4 31890 8468 433 2821 561
10.5 0.157612 0.0624337 0.0507607 -0.108237 0.0861054 0.0398135 0.21387 0.0571997 0.0452299 0.253512 0.051167 0.0396749 10.4 10.6 27859 6777 174 2577 449
10.7 0.158648 0.0559194 0.0357645 -0.124987 0.0887433 0.0390036 0.176995 0.0573652 0.0278961 0.286623 0.036033 0.0358908 10.6 10.8 21785 4803 90 1883 445
