#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -1.21136e-05 0 0.00487872 -1.21136e-05 1.21136e-05 0.00626975 -1.21136e-05 1.21136e-05 0.0176104 -1.21136e-05 0 0.061755 8.625 8.875 84251 1699 193 153 6
9 0 0.000751302 0.000544693 0 0.00866367 7.08115e-06 0 0.00275317 0.000234365 0 0.0583609 7.08115e-06 8.875 9.125 145649 4429 829 601 73
9.25 0 0.0287071 1.75164e-06 0 0.0371285 1.75164e-06 0 0.0453422 1.75164e-06 0 0.0585833 1.75164e-06 9.125 9.375 606401 35509 6765 5374 437
9.5 1.10721e-05 0.0605007 -5.24661e-07 -3.14838e-06 0.0880449 -5.24729e-07 4.03677e-05 0.108358 5.24731e-07 -3.14838e-06 0.113787 1.04946e-06 9.375 9.625 2.11671e+06 210963 36249 22980 1751
9.75 1.39354e-05 0.0698719 8.55152e-06 3.78026e-05 0.112938 2.29535e-05 4.74062e-05 0.141436 6.9795e-06 -4.30036e-05 0.13807 1.59273e-06 9.625 9.875 4.32913e+06 562005 86627 44243 2947
10 4.02266e-06 0.0786917 1.08877e-06 -4.17574e-07 0.119519 4.3851e-06 1.17741e-05 0.138386 1.55657e-06 -2.96166e-05 0.124289 2.02191e-05 9.875 10.125 4.16554e+06 653997 102743 48320 3328
10.25 1.72465e-05 0.0852298 -2.21333e-07 3.94774e-05 0.122388 9.06979e-06 4.50153e-05 0.142321 5.10892e-07 -1.81765e-06 0.126806 6.36179e-06 10.125 10.375 2.77764e+06 576998 96864 42705 2855
