#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -0.000343775 0.00835293 -0.00026149 -0.000343775 0.109278 0.00974869 -0.000343775 0.000339955 0.0721852 -0.000343775 0.000339955 0.0721852 8.625 8.875 265211 3412 5 1 0
9 0.000790295 0.0243957 0.000803002 -0.000666016 0.0441976 0.00137023 -0.000666016 0.00065408 0.087895 -0.000666016 0.000651693 0.0916237 8.875 9.125 423029 4120 82 4 0
9.25 0.000429251 0.0282438 0.000430767 -8.0805e-06 0.0480519 4.04688e-06 -0.000886815 0.0580068 0.00696036 -0.000886815 0.000871656 0.0793556 9.125 9.375 1.33832e+06 18996 1138 36 0
9.5 0.00137865 0.028671 0.00136483 0.00495732 0.0710525 0.00481706 0.00765877 0.0930697 0.00767879 -0.00140468 0.0013335 0.0609939 9.375 9.625 3.28854e+06 141198 9431 331 0
9.75 0.00503188 0.0509785 0.00469414 0.0192195 0.117715 0.0176444 0.0315471 0.103621 0.0267268 -0.00299517 0.00285422 0.0744298 9.625 9.875 3.95707e+06 317551 20617 579 0
10 0.0128645 0.0713687 0.0118537 0.034599 0.152635 0.0308752 0.0517922 0.156305 0.0475363 -0.00294157 0.00277468 0.0743941 9.875 10.125 2.78693e+06 324305 24347 676 0
10.25 0.0314286 0.12215 0.0282366 0.0568597 0.175237 0.0484984 0.061468 0.191359 0.0556278 -0.00346706 0.00327941 0.0657582 10.125 10.375 1.58584e+06 274934 25279 693 0
10.5 0.0480346 0.130526 0.0405556 0.0777317 0.178392 0.0625529 0.0778757 0.198264 0.0617811 -0.00498684 0.00471355 0.062117 10.375 10.625 832810 166857 19113 531 0
10.75 0.0715867 0.132543 0.0552462 0.108791 0.181811 0.0813205 0.129315 0.210207 0.110482 -0.00901353 0.00835949 0.0655854 10.625 10.875 412795 70310 13064 347 0
11 0.0970096 0.12565 0.0701715 0.128894 0.166441 0.0919368 0.196265 0.133277 0.143571 -0.0180211 0.0158363 0.0757912 10.875 11.125 196979 29453 8413 224 0
11.25 0.126706 0.10294 0.0808778 0.154778 0.135143 0.101799 0.262652 0.156159 0.12491 -0.0305812 0.0246445 0.0889869 11.125 11.375 89166 11177 4904 133 0
11.5 0.147944 0.0829428 0.0702035 0.139278 0.0881414 0.0655538 0.286529 0.144436 0.134625 -0.0523145 0.0354151 0.093637 11.375 11.625 37895 3870 2474 121 0
11.75 0.162007 0.0592553 0.0709731 0.0899103 0.0447878 0.0417533 0.342318 0.0672856 0.140438 -0.0905179 0.0561612 0.100559 11.625 11.875 15130 1188 654 67 0
12 0.199648 0.0364546 0.0896337 0.0600257 0.0105712 0.032487 0.41723 0.103794 0.17779 -0.12277 0.0579321 0.101669 11.875 12.125 5610 397 93 50 0
12.25 0.0888531 0.0262687 0.0367007 -0.187463 0.0835821 0.0961194 0.197153 0.077612 0.086062 -0.187463 0.0764179 0.0997015 12.125 12.375 1751 76 1 13 0
12.5 0.209868 0.0491691 0.068614 -0.25167 0.0712695 0.100223 0.192774 0.0665677 0.0889631 -0.25167 0.0712695 0.100223 12.375 12.625 475 26 0 18 0
12.75 -0.352381 0.104762 0.0952381 -0.352381 0.104762 0.0952381 -0.352381 0.104762 0.0952381 -0.352381 0.104762 0.0952381 12.625 12.875 107 2 0 1 0
13 -0.285714 0.0476191 0.190476 -0.285714 0.0476191 0.190476 -0.285714 0.0476191 0.190476 -0.285714 0.0476191 0.190476 12.875 13.125 21 0 0 0 0
13.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.125 13.375 1 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
