#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0838042 0.0357907 0.0281234 0.253705 0.0870989 0.0390921 0.265789 0.0894145 0.0448234 0.284752 0.0967512 0.0322802 0.283092 0.0928854 0.034337 7.2 7.4 745660 565210 180450 22420 23466 19997
7.5 0.085046 0.0325673 0.028234 0.260844 0.0819268 0.0365597 0.258403 0.092108 0.033123 0.301476 0.0891791 0.0438345 0.289203 0.0914204 0.0393737 7.4 7.6 638389 471592 166797 21718 22622 19125
7.7 0.0869879 0.0293054 0.0263325 0.271177 0.0782826 0.0352718 0.272654 0.0813796 0.0404729 0.301319 0.0955966 0.0303733 0.294012 0.0880534 0.0360834 7.6 7.8 532124 385157 146967 19754 20543 17217
7.9 0.0883908 0.0260707 0.0239556 0.288925 0.0770801 0.034405 0.283687 0.0783029 0.0352125 0.32274 0.0831299 0.0356392 0.313349 0.0814116 0.0331377 7.8 8 432194 307023 125171 17618 18250 15312
8.1 0.0939133 0.0228717 0.0234811 0.314641 0.0729522 0.0367594 0.30676 0.069253 0.0379877 0.338255 0.0855179 0.0329539 0.330774 0.0778172 0.0294175 8 8.2 347393 241180 106213 15341 15917 13154
8.3 0.0991907 0.0233545 0.0220711 0.351556 0.0667397 0.0393139 0.343194 0.0630037 0.0400652 0.36585 0.0738705 0.0365908 0.364493 0.0712028 0.0371622 8.2 8.4 280275 188062 92213 13488 14126 11468
8.5 0.107925 0.0196575 0.0236599 0.361933 0.0692927 0.0321786 0.348703 0.0651737 0.0358115 0.380251 0.0737852 0.0311743 0.371894 0.0753076 0.0255249 8.4 8.6 230783 146889 83894 12644 12689 10261
8.7 0.118583 0.0170984 0.0244272 0.368642 0.0655741 0.0278931 0.361805 0.05693 0.0365723 0.387761 0.0713703 0.0246404 0.394832 0.0612777 0.0327316 8.6 8.8 189144 117226 71918 11415 10981 8824
8.9 0.133379 0.0132501 0.029868 0.384289 0.0570115 0.0300791 0.371302 0.0570938 0.0288576 0.398298 0.0659218 0.0217288 0.394224 0.0635873 0.0215348 8.8 9 153335 94460 58875 9938 9282 7445
9.1 0.147659 0.0130513 0.028768 0.406102 0.0483304 0.0293162 0.391074 0.0408976 0.0384534 0.428003 0.0500131 0.0274678 0.427102 0.0473542 0.0284374 9 9.2 125343 77882 47461 8671 7785 6221
9.3 0.16682 0.0119882 0.0292934 0.430142 0.0428608 0.0274389 0.392756 0.0459928 0.0331752 0.448625 0.0460696 0.0274021 0.449398 0.0495967 0.0191958 9.2 9.4 104386 65364 39022 7096 6618 5316
9.5 0.187842 0.0103269 0.0310346 0.452704 0.0416557 0.024627 0.409179 0.0384496 0.0366945 0.469559 0.0423961 0.0203794 0.480511 0.0451763 0.0255784 9.4 9.6 88501 55866 32635 5665 5716 4695
9.7 0.213215 0.0057418 0.0323592 0.480223 0.0394459 0.0243086 0.409314 0.0423782 0.029221 0.48826 0.048022 0.0177589 0.509051 0.0437753 0.020999 9.6 9.8 75251 47947 27304 4080 4983 4088
9.9 0.236132 0.00876343 0.0302011 0.516578 0.036902 0.020752 0.42832 0.0428504 0.032494 0.543932 0.0274965 0.0272425 0.544533 0.0306004 0.0255424 9.8 10 64878 41625 23253 2839 4359 3750
