#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.000518353 0.0055155 0.000518353 -0.000114759 0.000114759 0.052756 -0.000114759 0.000114759 0.0235043 -0.000114759 0.000114759 0.0742957 8.625 8.875 238435 3159 23 2 0
9 -3.72232e-05 0.0187209 0.000253763 -0.000295621 0.0352649 0.0045477 -0.000295621 0.0552696 0.0148622 -0.000295621 0.000290389 0.0978166 8.875 9.125 386116 3870 111 7 0
9.25 -0.000120922 0.024757 -0.000108227 -0.000425274 0.049486 -0.00020629 -0.000425274 0.0721598 -0.000351486 -0.000425274 0.000420514 0.081713 9.125 9.375 1.28008e+06 19714 1593 102 0
9.5 0.000954937 0.0272579 0.000894638 0.00250533 0.0777427 0.00232127 0.00617035 0.0987775 0.00617066 -0.000806393 0.000773588 0.0640553 9.375 9.625 3.36362e+06 162945 14192 860 0
9.75 0.00296439 0.0477808 0.0027818 0.010054 0.117941 0.00940793 0.0118701 0.127392 0.0112869 -0.00176317 0.00166649 0.0730173 9.625 9.875 4.3065e+06 376092 30718 1467 0
10 0.00825668 0.0695509 0.00760364 0.0217039 0.143368 0.0199296 0.0287058 0.160402 0.0264367 -0.0016493 0.00157031 0.0697468 9.875 10.125 3.1382e+06 390976 35584 1746 0
10.25 0.0213378 0.116118 0.0190712 0.0401109 0.177738 0.0344076 0.0516642 0.180576 0.0466129 -0.00195989 0.00185377 0.0621476 10.125 10.375 1.82052e+06 331664 35987 1697 0
10.5 0.0360604 0.13218 0.0311134 0.057608 0.167332 0.0477616 0.0694419 0.204368 0.0587658 -0.00300019 0.00282628 0.0546668 10.375 10.625 996456 220171 28973 1339 0
10.75 0.057068 0.128821 0.0449663 0.0818851 0.167823 0.0621493 0.0926097 0.200556 0.0742083 -0.00608874 0.00573619 0.0594185 10.625 10.875 506010 97551 19574 922 0
11 0.0840691 0.12897 0.0616688 0.11316 0.16368 0.0811319 0.135451 0.177138 0.086009 -0.0130134 0.0115606 0.0697001 10.875 11.125 250228 42366 12681 586 0
11.25 0.118226 0.112726 0.0733976 0.138273 0.130151 0.0841689 0.2305 0.143439 0.125807 -0.024192 0.019288 0.0830109 11.125 11.375 117437 16908 7577 373 0
11.5 0.160273 0.0876202 0.0753603 0.140186 0.0897833 0.0691027 0.276606 0.125579 0.112642 -0.0449489 0.0300661 0.0876428 11.375 11.625 52616 6052 3646 283 0
11.75 0.179693 0.0673187 0.0830456 0.0932184 0.0316084 0.0487901 0.311197 0.0913732 0.137513 -0.077038 0.0456153 0.101041 11.625 11.875 22161 2080 975 170 0
12 0.184886 0.0651322 0.0869735 0.0810858 0.0143866 0.0771751 0.282865 0.169437 0.0913273 -0.123639 0.0558168 0.0985149 11.875 12.125 8819 739 127 123 0
12.25 0.13014 0.0683286 0.0388194 0.802456 0.0225179 0.164023 0.130043 0.118848 0.072242 -0.197544 0.0709655 0.0975776 12.125 12.375 3108 177 4 58 0
12.5 0.215082 -0.000215948 0.0722553 -0.255507 0.0484581 0.109031 0.244493 0.0156388 0.0655653 -0.255507 0.0484581 0.109031 12.375 12.625 959 51 0 30 0
12.75 0.177966 -0.0211864 0.240113 -0.322034 0.0508475 0.105932 0.177966 -0.0211864 0.240113 -0.322034 0.0508475 0.105932 12.625 12.875 242 6 0 6 0
13 -0.462963 0.12963 0.12963 -0.462963 0.111111 0.12963 -0.462963 0.12963 0.12963 -0.462963 0.111111 0.12963 12.875 13.125 55 1 0 1 0
13.25 -0.714286 0.142857 0 -0.714286 0.142857 0 -0.714286 0.142857 0 -0.714286 0.142857 0 13.125 13.375 7 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
