#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.61941e-05 0.103919 2.31424e-05 -2.52265e-05 0.124921 -9.89796e-06 9.19107e-05 0.136081 8.03121e-05 -2.52265e-05 0.124382 4.26903e-06 7.2 7.4 650717 175027 34039 17074 2253
7.5 -6.48797e-07 0.102388 -4.87636e-06 -1.9159e-05 0.119262 -1.43065e-05 0.000109104 0.131622 5.68838e-05 -1.9159e-05 0.124605 1.33356e-05 7.4 7.6 527437 162073 33614 15593 2077
7.7 1.28656e-05 0.0964685 -1.06773e-05 2.32664e-05 0.1106 -3.91574e-06 6.18059e-05 0.128629 -6.16985e-06 -7.11207e-06 0.113024 9.48813e-06 7.6 7.8 431380 150168 32918 14510 1934
7.9 0.000108186 0.0889429 2.3698e-05 0.000155561 0.0989088 3.25724e-05 0.000297239 0.124357 0 0.00058186 0.116806 0.000606527 7.8 8 346251 127831 30355 13055 1692
8.1 0.000384631 0.0854957 6.57638e-05 0.000678647 0.0937957 0.000175224 0.00036639 0.121903 -0.000160989 -7.61267e-05 0.117697 -0.000612361 8 8.2 272774 102006 26498 11299 1405
8.3 0.00115708 0.086301 0.00038898 0.00132352 0.0925016 0.000531747 0.00307447 0.116727 0.00115728 0.00310901 0.109185 0.000493044 8.2 8.4 213340 78514 22419 9439 1245
8.5 0.00253334 0.0862145 0.000714674 0.00197068 0.0862392 0.000481143 0.00451498 0.121161 0.000870242 0.00844231 0.0889714 0.00246311 8.4 8.6 167047 60595 19057 8036 1025
8.7 0.00467619 0.0834928 0.000826567 0.00294745 0.0745745 0.000123562 0.00799672 0.119 0.000808535 0.0122553 0.104992 0.00299632 8.6 8.8 129813 46377 15648 6754 837
8.9 0.00977461 0.083231 0.00223519 0.00596317 0.0680305 0.00158966 0.0156567 0.111078 0.00114114 0.00924829 0.1108 -0.00822369 8.8 9 100140 34619 11986 5652 698
9.1 0.0216724 0.0787465 0.00610923 0.00836293 0.0596553 0.0026788 0.0382845 0.09176 0.00931429 0.0384872 0.0754245 0.0161687 9 9.2 77737 26309 8893 4833 590
