#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.178854 0.0584398 0.0170432 0.186426 0.0637321 0.01758 0.211476 0.0682387 0.0159393 0.209689 0.0596154 0.0183923 7.2 7.4 748355 179829 22271 23250 20397
7.5 0.183993 0.0570144 0.0172823 0.187222 0.0630195 0.0153861 0.222983 0.0607331 0.0166013 0.214271 0.0581865 0.0187482 7.4 7.6 643392 166524 21343 22481 19252
7.7 0.19383 0.0554292 0.0169475 0.191359 0.0593219 0.0151416 0.229281 0.0605251 0.0190525 0.221457 0.0600184 0.018146 7.6 7.8 536897 147634 19546 20647 17561
7.9 0.207026 0.0538461 0.0190598 0.199598 0.0575369 0.0193243 0.238072 0.0639744 0.0201581 0.233818 0.059158 0.0217876 7.8 8 436408 126340 17389 18368 15619
8.1 0.228554 0.0547304 0.0214981 0.219594 0.0510011 0.0255714 0.255041 0.0609893 0.0234511 0.242812 0.062884 0.0162748 8 8.2 351706 106622 15032 15896 13400
8.3 0.260488 0.0561807 0.0280062 0.244534 0.0510498 0.0321216 0.274106 0.0679453 0.0205401 0.272316 0.061047 0.0257536 8.2 8.4 282807 92223 13317 13893 11819
8.5 0.26469 0.0605064 0.0212627 0.247148 0.0589964 0.0195327 0.287059 0.0602315 0.0245968 0.27975 0.0629238 0.0201705 8.4 8.6 232469 83427 12379 12828 10372
8.7 0.259566 0.0583905 0.0208817 0.24935 0.0560079 0.0230633 0.280345 0.063141 0.019672 0.278663 0.060778 0.0211838 8.6 8.8 191043 72017 11090 10780 9088
8.9 0.25878 0.061891 0.0186129 0.248139 0.0558019 0.0240707 0.280947 0.0608243 0.0174372 0.275159 0.0612297 0.0212825 8.8 9 155475 59499 10009 9270 7598
9.1 0.261725 0.0577458 0.0210061 0.246329 0.0445467 0.029126 0.278801 0.0646928 0.018086 0.280238 0.0605571 0.0195416 9 9.2 126694 47960 8464 7885 6452
9.3 0.26379 0.0570554 0.0192511 0.232508 0.0528044 0.0187829 0.277348 0.0613838 0.0215319 0.289825 0.0597081 0.018773 9.2 9.4 106045 39607 7067 6570 5540
9.5 0.268199 0.0580237 0.0183083 0.215538 0.067435 0.0174049 0.285033 0.0578854 0.017636 0.294907 0.0536544 0.023341 9.4 9.6 88895 32727 5596 5654 4716
9.7 0.271879 0.0518845 0.023119 0.195374 0.0557867 0.0220322 0.282977 0.0575227 0.0182137 0.293575 0.0538536 0.0149069 9.6 9.8 75961 27416 4061 4949 4229
9.9 0.278276 0.0533246 0.0225657 0.183736 0.068167 0.0257156 0.300772 0.051432 0.0226988 0.306285 0.0512464 0.0248718 9.8 10 64910 23165 2753 4288 3728
10.1 0.273761 0.0553492 0.0184804 0.17036 0.0641616 0.0348165 0.291368 0.0511191 0.0170544 0.301186 0.056532 0.0178991 10 10.2 56530 19828 1598 4031 3299
10.3 0.277582 0.0552298 0.0188756 0.111244 0.0976138 0.0219111 0.299338 0.0519976 0.0193102 0.300176 0.0525965 0.0176507 10.2 10.4 50154 17144 777 3747 3041
10.5 0.283192 0.0497234 0.0235425 0.112028 0.121083 0.0219194 0.29136 0.0448412 0.0280166 0.303517 0.0498638 0.0227873 10.4 10.6 43409 14144 292 3323 2667
10.7 0.263373 0.0436361 0.0206875 0.197183 0.0920122 0.0549473 0.249257 0.0442981 0.0203875 0.30296 0.0311912 0.0319639 10.6 10.8 34457 10597 123 2481 2176
10.9 0.226512 0.0299733 0.0192656 0.229937 0.111179 0.0795915 0.201784 0.0303474 0.0256671 0.268261 0.0250987 0.0255498 10.8 11 23850 6953 37 1585 1634
11.1 0.173194 0.0377113 0.0253822 0.378354 -0.0242171 0.249976 0.123838 0.0526057 0.0288987 0.207404 0.0276099 0.0303957 11 11.2 13135 3295 7 609 895
11.3 0.128604 0.0282887 0.0423573 -0.761601 0.44167 0.0611901 0.0934714 0.0356369 0.0581663 0.138896 0.0250377 0.0474574 11.2 11.4 5813 1266 1 138 402
11.5 0.062896 0.0395823 0.0215796 -0.848347 0.0445967 0.0667423 0.151653 -0.00729799 0.15703 0.01832 0.0709895 -0.00759423 11.4 11.6 2092 338 0 9 120
11.7 0.0622776 0.00403017 0.0534096 -0.937722 0.0532528 0.0265633 -0.937722 0.064057 0.0252405 0.0622776 -0.000165761 0.0766544 11.6 11.8 626 64 0 0 24
11.9 0.0413793 0.0324461 0.0216425 -0.958621 0.0349566 0.0169891 -0.958621 0.0371921 0.0169891 -0.958621 1.00831 0.00523478 11.8 12 154 9 0 0 0
12.1 -1 1 0 -1 0.0181818 0 -1 0.0181818 0 -1 0.02 0 12 12.2 25 0 0 0 0
12.3 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12.2 12.4 3 0 0 0 0
12.5 0 0 1 0 0 1 0 0 1 0 0 1 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
