#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 -1.14488e-05 0.105566 -5.38255e-06 2.70018e-06 0.124916 -3.86077e-05 -2.84758e-05 0.136132 -1.18793e-05 -2.84758e-05 0.130542 -9.77936e-06 7.2 7.4 667837 176191 32076 21303 6644
7.5 -1.97631e-05 0.10937 -3.2427e-05 7.15839e-06 0.123799 -3.1908e-05 -2.62161e-05 0.134062 -1.79969e-05 -2.62161e-05 0.127567 -1.52479e-05 7.4 7.6 536411 154966 29963 19111 5744
7.7 3.85847e-05 0.104895 -3.23084e-05 3.13696e-05 0.11535 -2.73513e-05 5.3617e-05 0.135828 3.89578e-06 -3.36953e-06 0.117206 -0.000178896 7.6 7.8 439790 143013 28786 17548 5183
7.9 7.52461e-05 0.0944573 -0.000130449 6.22706e-05 0.105237 -9.8996e-05 0.000114722 0.122737 -0.000259798 0.0002007 0.108104 -1.06921e-05 7.8 8 362717 131136 28206 16213 4777
8.1 0.000145499 0.0892193 -0.000506763 0.00012976 0.0951388 -0.000456273 0.000261076 0.117236 -0.000961105 0.000221853 0.107702 -0.000542599 8 8.2 292834 109931 25462 13869 4013
8.3 0.000373789 0.0878572 -0.00100208 0.000318928 0.0912651 -0.000680886 0.000457742 0.117471 -0.00178192 0.00054321 0.112662 -0.000494432 8.2 8.4 232489 87653 21783 11856 3381
8.5 0.00136876 0.0874265 -0.00228291 0.00108104 0.0876157 -0.00204644 0.00220488 0.115178 -0.00334763 0.00200657 0.108943 -0.00225375 8.4 8.6 181042 68067 18393 9914 2828
8.7 0.00393174 0.084346 -0.00349334 0.00310511 0.0820139 -0.00270743 0.00610245 0.110323 -0.00443301 0.00563565 0.104698 -0.00328766 8.6 8.8 141634 52234 15329 8270 2264
8.9 0.00916528 0.0838379 -0.00314375 0.00460658 0.0693722 -0.00313794 0.0150743 0.103925 -0.00248816 0.0149186 0.104268 -0.00345525 8.8 9 109333 39761 12107 6789 1897
9.1 0.0188275 0.0818522 0 0.00783687 0.0607734 -0.0013092 0.0259511 0.10161 -0.00075856 0.0315924 0.0930115 0 9 9.2 85310 30845 9384 5705 1588
9.3 0.0398137 0.0786385 0.000449035 0.015444 0.0541567 0.000302052 0.0552522 0.098546 0.00424752 0.0658603 0.0825683 0.00941245 9.2 9.4 68271 24067 6793 4843 1317
