#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.526515 0.483724 0.399654 -7.234459 0.483722 0.399657 1.728321 0.477120 0.401340 -7.032654 0.477119 0.401340 8.625 8.875 27883
9 2.122512 0.445297 0.356506 -6.891218 0.445298 0.356505 2.325449 0.440998 0.381621 -6.688282 0.441001 0.381620 8.875 9.125 49030
9.25 2.898474 0.395696 0.318261 -6.372910 0.395698 0.318259 3.100692 0.390072 0.327695 -6.170689 0.390073 0.327694 9.125 9.375 231855
9.5 3.976353 0.334477 0.276135 -5.552569 0.334477 0.276137 4.178456 0.324218 0.302139 -5.350466 0.324216 0.302141 9.375 9.625 870266
9.75 5.218143 0.259374 0.216746 -4.542562 0.259372 0.216749 5.420104 0.237555 0.258943 -4.340604 0.237553 0.258944 9.625 9.875 2.46039e+06
10 6.165281 0.178629 0.157115 -3.830734 0.178636 0.157113 6.367548 0.169366 0.189283 -3.628465 0.169364 0.189281 9.875 10.125 3.60998e+06
10.25 6.772623 0.118794 0.110141 -3.469124 0.118837 0.110112 6.974872 0.142186 0.149038 -3.266875 0.142205 0.149039 10.125 10.375 2.61869e+06
10.5 7.267791 0.074334 0.074499 -3.223866 0.074588 0.074581 7.469913 0.124819 0.126073 -3.021742 0.124937 0.125996 10.375 10.625 1.64858e+06
10.75 7.768912 0.032581 0.047915 -2.971991 0.032977 0.047865 7.971186 0.112175 0.125120 -2.769717 0.112422 0.125294 10.625 10.875 1.02422e+06
11 8.274006 0.028476 0.034510 -2.715608 0.028477 0.034503 8.476213 0.120843 0.118791 -2.513402 0.120861 0.118781 10.875 11.125 627951
11.25 8.813497 0.030220 0.026785 -2.425420 0.030205 0.026844 9.015515 0.112379 0.113097 -2.223403 0.112382 0.113098 11.125 11.375 366195
11.5 9.402821 0.023806 0.024962 -2.085819 0.023808 0.024968 9.605199 0.094968 0.108637 -1.883440 0.094968 0.108644 11.375 11.625 214336
11.75 9.957000 0.013439 0.022107 -1.781734 0.013414 0.022111 10.159605 0.090293 0.113790 -1.579128 0.090260 0.113791 11.625 11.875 124222
12 10.358272 0.008856 0.017802 -1.630291 0.008865 0.017797 10.560094 0.082290 0.106507 -1.428472 0.082302 0.106498 11.875 12.125 71891
12.25 10.573967 0.018441 0.012133 -1.665139 0.018373 0.012151 10.776372 0.104715 0.096831 -1.462734 0.104776 0.096892 12.125 12.375 41414
12.5 10.664145 0.053550 0.021149 -1.823620 0.053526 0.020991 10.867541 0.127604 0.093483 -1.620225 0.127611 0.093531 12.375 12.625 23119
12.75 10.734968 0.076399 0.022900 -2.002264 0.076470 0.022923 10.938864 0.132838 0.099470 -1.798368 0.132823 0.099414 12.625 12.875 13062
13 10.835324 0.069884 0.020959 -2.150997 0.069760 0.020977 11.037835 0.133754 0.097713 -1.948492 0.133755 0.097743 12.875 13.125 7182
13.25 10.953741 0.056208 0.023698 -2.283086 0.056255 0.023656 11.157353 0.128186 0.104842 -2.079473 0.128198 0.104866 13.125 13.375 3777
13.5 11.064616 0.054404 0.024475 -2.422850 0.054503 0.024439 11.267805 0.126196 0.102365 -2.219666 0.126199 0.102412 13.375 13.625 1912
13.75 11.193420 0.042082 0.030299 -2.542550 0.042352 0.030325 11.395071 0.112862 0.109622 -2.340899 0.112858 0.109651 13.625 13.875 964
14 11.290181 0.048705 0.048533 -2.688607 0.048698 0.048765 11.503494 0.109578 0.117602 -2.475298 0.109236 0.117944 13.875 14.125 409
14.25 11.447529 0.052215 0.063768 -2.781490 0.052212 0.063768 11.659469 0.105149 0.119740 -2.569550 0.105148 0.119741 14.125 14.375 168
14.5 11.601678 0.060349 0.081373 -2.884629 0.060348 0.081373 11.783525 0.108577 0.133572 -2.702782 0.108577 0.133572 14.375 14.625 34
14.75 11.620127 0.089096 0.087663 -3.071082 0.089095 0.087664 11.817045 0.122674 0.144441 -2.874164 0.122674 0.144441 14.625 14.875 10
15 11.990648 0.149982 0.064619 -3.000523 0.149981 0.064620 12.118568 0.182508 0.093204 -2.872603 0.182507 0.093204 14.875 15.125 2
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
