#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 3.603592 0.326244 0.404924 -5.155721 0.326247 0.404922 3.876808 0.290856 0.407667 -4.882504 0.290855 0.407667 8.625 8.875 151267
9 4.174421 0.325325 0.378057 -4.833665 0.325324 0.378060 4.448493 0.278354 0.382023 -4.559595 0.278356 0.382023 8.875 9.125 207662
9.25 4.642242 0.269562 0.333807 -4.610261 0.269563 0.333808 4.915712 0.243606 0.357944 -4.336790 0.243603 0.357942 9.125 9.375 465903
9.5 5.367666 0.211786 0.263579 -4.146821 0.211787 0.263580 5.641060 0.207455 0.281042 -3.873431 0.207457 0.281038 9.375 9.625 833034
9.75 6.144652 0.189814 0.234108 -3.589970 0.189816 0.234107 6.418384 0.193192 0.258718 -3.316239 0.193193 0.258720 9.625 9.875 758328
10 6.760610 0.163085 0.216321 -3.218929 0.163083 0.216320 7.034942 0.180632 0.254586 -2.944597 0.180637 0.254586 9.875 10.125 371201
10.25 7.265437 0.131654 0.213500 -2.965580 0.131669 0.213504 7.541065 0.168787 0.265582 -2.689955 0.168790 0.265580 10.125 10.375 148841
10.5 7.749641 0.115557 0.190958 -2.730388 0.115561 0.190953 8.025314 0.139849 0.252242 -2.454715 0.139850 0.252243 10.375 10.625 54149
10.75 8.243247 0.087693 0.185432 -2.484778 0.087699 0.185431 8.518638 0.143546 0.234204 -2.209386 0.143549 0.234201 10.625 10.875 17716
11 8.727868 0.075583 0.183243 -2.244854 0.075565 0.183257 9.000148 0.147199 0.247842 -1.972577 0.147200 0.247825 10.875 11.125 5357
11.25 9.203020 0.084316 0.197606 -2.015574 0.084316 0.197604 9.475305 0.136843 0.264893 -1.743285 0.136840 0.264896 11.125 11.375 1376
11.5 9.695021 0.104050 0.300516 -1.778981 0.104049 0.300516 9.971259 0.110079 0.320320 -1.502744 0.110081 0.320316 11.375 11.625 270
11.75 10.113960 0.120796 0.451360 -1.609271 0.120800 0.451357 10.416509 0.141514 0.461711 -1.306720 0.141514 0.461711 11.625 11.875 42
12 10.383334 0.170797 0.661030 -1.579850 0.170797 0.661031 10.838765 0.196384 0.698318 -1.124420 0.196385 0.698319 11.875 12.125 7
12.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.125 12.375 0
12.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.375 12.625 0
12.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.625 12.875 0
13 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.875 13.125 0
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
