#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.582983 0.548072 0.391930 -7.177538 0.548071 0.391928 1.759244 0.453918 0.404502 -7.001278 0.453921 0.404499 8.625 8.875 31738
9 2.162234 0.467481 0.420628 -6.851110 0.467481 0.420628 2.338349 0.415802 0.415782 -6.674993 0.415800 0.415786 8.875 9.125 52839
9.25 2.942205 0.430296 0.333512 -6.326849 0.430296 0.333513 3.118817 0.355353 0.326546 -6.150237 0.355352 0.326548 9.125 9.375 229799
9.5 4.027720 0.280808 0.213215 -5.498989 0.280807 0.213213 4.204136 0.304904 0.224123 -5.322573 0.304906 0.224123 9.375 9.625 755475
9.75 5.291882 0.236631 0.139154 -4.468935 0.236634 0.139153 5.468124 0.226799 0.181141 -4.292693 0.226803 0.181138 9.625 9.875 2.0179e+06
10 6.304231 0.137935 0.095400 -3.693532 0.137934 0.095400 6.480516 0.154416 0.138586 -3.517249 0.154415 0.138585 9.875 10.125 3.16475e+06
10.25 6.911955 0.099376 0.063082 -3.330205 0.099377 0.063069 7.088219 0.133770 0.112236 -3.153942 0.133775 0.112211 10.125 10.375 2.41726e+06
10.5 7.411683 0.059105 0.036353 -3.080203 0.059106 0.036348 7.587968 0.124612 0.099429 -2.903915 0.124554 0.099460 10.375 10.625 1.54281e+06
10.75 7.908491 0.035038 0.020584 -2.832454 0.035246 0.020423 8.084814 0.109756 0.104501 -2.656129 0.109787 0.104507 10.625 10.875 960017
11 8.416306 0.035160 0.010742 -2.573859 0.035193 0.010735 8.592682 0.103938 0.096161 -2.397485 0.103978 0.096124 10.875 11.125 594105
11.25 8.939543 0.036043 0.002777 -2.299635 0.035975 0.002775 9.116205 0.106091 0.093577 -2.122974 0.106096 0.093583 11.125 11.375 355656
11.5 9.474591 0.032653 0.005155 -2.014222 0.032637 0.005175 9.651197 0.106685 0.095483 -1.837615 0.106676 0.095499 11.375 11.625 210599
11.75 9.956298 0.025456 0.011634 -1.782802 0.025450 0.011650 10.133104 0.098994 0.098524 -1.605998 0.098988 0.098531 11.625 11.875 124451
12 10.329431 0.017997 0.013328 -1.659517 0.018004 0.013303 10.506159 0.095743 0.101302 -1.482785 0.095772 0.101297 11.875 12.125 72792
12.25 10.565304 0.023439 0.010114 -1.674415 0.023457 0.010114 10.742593 0.102018 0.093412 -1.497123 0.102011 0.093418 12.125 12.375 42280
12.5 10.695023 0.041207 0.013578 -1.792889 0.041095 0.013583 10.871501 0.123261 0.088269 -1.616416 0.123262 0.088369 12.375 12.625 24572
12.75 10.787124 0.060102 0.021599 -1.950022 0.060137 0.021569 10.963885 0.125801 0.091794 -1.773257 0.125798 0.091768 12.625 12.875 14290
13 10.900339 0.060770 0.021524 -2.086787 0.060705 0.021580 11.075705 0.130519 0.095979 -1.911417 0.130494 0.096032 12.875 13.125 7949
13.25 11.019741 0.050223 0.021856 -2.216595 0.050457 0.021844 11.196637 0.126912 0.095478 -2.039697 0.126963 0.095187 13.125 13.375 4496
13.5 11.151277 0.036241 0.028521 -2.338597 0.036287 0.028404 11.327744 0.113683 0.100986 -2.162132 0.113733 0.101187 13.375 13.625 2418
13.75 11.281972 0.032985 0.035084 -2.456454 0.032966 0.034911 11.459572 0.106779 0.109051 -2.278856 0.106788 0.109367 13.625 13.875 1241
14 11.407338 0.034760 0.046802 -2.578510 0.034684 0.046809 11.587671 0.109091 0.117035 -2.398174 0.109001 0.117176 13.875 14.125 607
14.25 11.530567 0.043347 0.057489 -2.707267 0.043568 0.057867 11.702640 0.104455 0.126685 -2.535197 0.104931 0.127059 14.125 14.375 290
14.5 11.651852 0.057203 0.062788 -2.812999 0.057204 0.062786 11.821807 0.094775 0.125278 -2.643042 0.094773 0.125274 14.375 14.625 104
14.75 11.776488 0.067517 0.087664 -2.948109 0.067516 0.087665 11.964216 0.102182 0.155281 -2.760382 0.102183 0.155279 14.625 14.875 40
15 11.938350 0.051114 0.109631 -3.044394 0.051113 0.109631 12.101810 0.104212 0.165634 -2.880934 0.104212 0.165634 14.875 15.125 3
15.25 12.159019 0.122634 0.075486 -3.090178 0.122634 0.075487 12.409212 0.148928 0.137191 -2.839986 0.148927 0.137191 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
