#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.853166 0.676885 0.524031 -6.906246 0.676887 0.524029 2.016487 0.612778 0.573350 -6.742923 0.612780 0.573350 8.625 8.875 45915
9 2.356405 0.571373 0.503786 -6.656000 0.571375 0.503781 2.519440 0.543914 0.510288 -6.492963 0.543916 0.510288 8.875 9.125 69287
9.25 3.059823 0.493237 0.431560 -6.206390 0.493234 0.431560 3.222864 0.475308 0.423258 -6.043350 0.475310 0.423257 9.125 9.375 271441
9.5 4.096288 0.420490 0.277436 -5.427543 0.420490 0.277437 4.259179 0.368112 0.289305 -5.264652 0.368111 0.289306 9.375 9.625 776361
9.75 5.346431 0.243697 0.145047 -4.413902 0.243697 0.145046 5.509264 0.223910 0.163414 -4.251069 0.223911 0.163412 9.625 9.875 1.94406e+06
10 6.370166 0.154168 0.082345 -3.628043 0.154167 0.082344 6.532954 0.172012 0.133279 -3.465258 0.172015 0.133279 9.875 10.125 3.03344e+06
10.25 6.976389 0.101581 0.054586 -3.265839 0.101586 0.054585 7.139224 0.126265 0.107226 -3.103003 0.126261 0.107218 10.125 10.375 2.34455e+06
10.5 7.476069 0.063258 0.033414 -3.015900 0.063204 0.033337 7.639091 0.118686 0.096636 -2.852877 0.118747 0.096621 10.375 10.625 1.50204e+06
10.75 7.966627 0.048984 0.016588 -2.774255 0.048889 0.016378 8.129648 0.120312 0.092168 -2.611232 0.120142 0.091957 10.625 10.875 934761
11 8.468432 0.043166 0.006322 -2.521883 0.043200 0.006284 8.631578 0.119597 0.093137 -2.358737 0.119633 0.093042 10.875 11.125 578429
11.25 8.976108 0.039865 0.000282 -2.263332 0.039876 0.000301 9.139278 0.115887 0.089821 -2.100160 0.115929 0.089819 11.125 11.375 349152
11.5 9.486038 0.036867 0.003236 -2.002933 0.036876 0.003235 9.649386 0.108974 0.088881 -1.839585 0.108953 0.088894 11.375 11.625 207951
11.75 9.949015 0.030473 0.011698 -1.790249 0.030435 0.011704 10.111909 0.101783 0.096291 -1.627354 0.101755 0.096290 11.625 11.875 123313
12 10.316195 0.023710 0.016546 -1.672710 0.023707 0.016502 10.479229 0.097882 0.101599 -1.509673 0.097916 0.101559 11.875 12.125 72453
12.25 10.562698 0.025612 0.012482 -1.676895 0.025599 0.012537 10.726054 0.098188 0.095486 -1.513541 0.098126 0.095487 12.125 12.375 42300
12.5 10.705903 0.039458 0.013110 -1.782297 0.039497 0.013074 10.869357 0.122664 0.093902 -1.618842 0.122679 0.093906 12.375 12.625 24848
12.75 10.808121 0.053482 0.019629 -1.929276 0.053380 0.019711 10.970744 0.125812 0.087584 -1.766659 0.125807 0.087704 12.625 12.875 14475
13 10.926190 0.052003 0.020439 -2.062326 0.051993 0.020461 11.089367 0.132575 0.096219 -1.899150 0.132578 0.096234 12.875 13.125 8204
13.25 11.051317 0.040760 0.022941 -2.186720 0.040760 0.022879 11.214759 0.118337 0.092812 -2.023276 0.118458 0.092833 13.125 13.375 4569
13.5 11.184609 0.033649 0.032382 -2.302502 0.033603 0.032435 11.346332 0.112380 0.096088 -2.140782 0.112249 0.096190 13.375 13.625 2512
13.75 11.317227 0.035316 0.034444 -2.418137 0.035175 0.034604 11.478648 0.113242 0.105040 -2.256713 0.113240 0.105186 13.625 13.875 1373
14 11.451486 0.035808 0.044874 -2.534798 0.035807 0.044874 11.612400 0.111691 0.115160 -2.373883 0.111448 0.115351 13.875 14.125 676
14.25 11.552846 0.042898 0.062778 -2.680311 0.042589 0.063088 11.714387 0.101975 0.131763 -2.518772 0.102174 0.131762 14.125 14.375 338
14.5 11.708941 0.043038 0.065039 -2.767607 0.043042 0.065038 11.872635 0.093157 0.138115 -2.603911 0.093159 0.138114 14.375 14.625 131
14.75 11.842948 0.061482 0.088458 -2.885848 0.061482 0.088456 12.008592 0.097276 0.166529 -2.720203 0.097276 0.166529 14.625 14.875 59
15 11.742805 0.073377 0.085374 -3.175012 0.073377 0.085374 11.855865 0.100347 0.156833 -3.061952 0.100346 0.156832 14.875 15.125 6
15.25 12.267129 0.118561 0.081754 -2.971281 0.118560 0.081755 12.386187 0.160543 0.133554 -2.852224 0.160544 0.133554 15.125 15.375 2
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
