#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.384983 0.410388 0.293320 -6.375195 0.410388 0.293319 2.639648 0.329072 0.278190 -6.120528 0.329071 0.278191 8.625 8.875 188799
9 2.913984 0.350190 0.289164 -6.097877 0.350190 0.289163 3.169081 0.315771 0.275328 -5.842779 0.315768 0.275328 8.875 9.125 304319
9.25 3.586539 0.316628 0.257881 -5.678836 0.316628 0.257878 3.841555 0.290397 0.234841 -5.423820 0.290396 0.234844 9.125 9.375 1.07348e+06
9.5 4.528033 0.277854 0.205364 -4.994820 0.277854 0.205366 4.782921 0.247920 0.185654 -4.739934 0.247919 0.185653 9.375 9.625 3.11905e+06
9.75 5.431239 0.252975 0.172276 -4.314240 0.252977 0.172276 5.685977 0.215871 0.148913 -4.059504 0.215872 0.148910 9.625 9.875 4.82264e+06
10 6.142499 0.200909 0.128430 -3.845544 0.200913 0.128406 6.397293 0.179228 0.128184 -3.590752 0.179230 0.128186 9.875 10.125 3.71718e+06
10.25 6.679903 0.167358 0.106903 -3.560772 0.167673 0.106887 6.934691 0.132286 0.114074 -3.305983 0.132228 0.114125 10.125 10.375 2.28265e+06
10.5 7.149297 0.139424 0.092938 -3.340677 0.139400 0.092914 7.404082 0.110400 0.111803 -3.085896 0.110401 0.111801 10.375 10.625 1.36469e+06
10.75 7.602503 0.108490 0.073449 -3.135108 0.108444 0.073438 7.857362 0.095382 0.100052 -2.880249 0.095357 0.100011 10.625 10.875 745959
11 8.067738 0.064901 0.058909 -2.918852 0.064860 0.058897 8.322429 0.093173 0.102324 -2.664159 0.093130 0.102316 10.875 11.125 390572
11.25 8.530851 0.037669 0.051596 -2.704825 0.037633 0.051614 8.785293 0.086988 0.115976 -2.450388 0.087011 0.115965 11.125 11.375 198422
11.5 8.994767 0.023953 0.049492 -2.490272 0.023980 0.049501 9.249725 0.101875 0.128867 -2.235317 0.101904 0.128858 11.375 11.625 97423
11.75 9.460213 0.025737 0.044435 -2.274465 0.025716 0.044456 9.713825 0.107016 0.138824 -2.020854 0.107014 0.138846 11.625 11.875 46284
12 9.913581 0.029369 0.043508 -2.068774 0.029388 0.043507 10.169250 0.114108 0.135509 -1.813104 0.114114 0.135497 11.875 12.125 21117
12.25 10.315551 0.044010 0.038415 -1.916125 0.043921 0.038440 10.569248 0.118874 0.136261 -1.662429 0.118832 0.136261 12.125 12.375 8917
12.5 10.616526 0.058122 0.050923 -1.864267 0.058153 0.050937 10.870816 0.129012 0.129536 -1.609971 0.129027 0.129553 12.375 12.625 3563
12.75 10.789104 0.095447 0.072947 -1.940890 0.095447 0.072948 11.042244 0.161132 0.145287 -1.687750 0.161057 0.145288 12.625 12.875 1139
13 10.885815 0.129488 0.101712 -2.091300 0.129486 0.101717 11.151250 0.170035 0.169950 -1.825866 0.170030 0.169953 12.875 13.125 374
13.25 10.993113 0.194287 0.118834 -2.228593 0.194285 0.118839 11.232354 0.212080 0.179814 -1.989354 0.212081 0.179815 13.125 13.375 83
13.5 10.767657 0.241437 0.161552 -2.711163 0.241438 0.162160 10.971461 0.266057 0.213468 -2.507359 0.266057 0.213468 13.375 13.625 14
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
