#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.605550 0.507418 0.447332 -7.156803 0.507418 0.447334 1.824092 0.510270 0.473726 -6.938263 0.510270 0.473724 8.625 8.875 32061
9 2.157303 0.436628 0.432782 -6.856383 0.436627 0.432781 2.375533 0.399398 0.436809 -6.638151 0.399395 0.436810 8.875 9.125 58364
9.25 2.922261 0.400550 0.357732 -6.349941 0.400553 0.357732 3.141092 0.363083 0.388086 -6.131110 0.363083 0.388085 9.125 9.375 280339
9.5 4.002273 0.334772 0.306329 -5.528683 0.334768 0.306332 4.220773 0.313344 0.331007 -5.310184 0.313344 0.331007 9.375 9.625 1.16092e+06
9.75 5.163228 0.264797 0.236636 -4.594129 0.264796 0.236639 5.381831 0.252446 0.257972 -4.375527 0.252447 0.257973 9.625 9.875 3.14006e+06
10 6.069938 0.192641 0.160527 -3.924504 0.192650 0.160526 6.288654 0.183456 0.186099 -3.705781 0.183449 0.186107 9.875 10.125 3.95255e+06
10.25 6.677918 0.138463 0.114593 -3.563483 0.138428 0.114640 6.896540 0.145586 0.147015 -3.344859 0.145607 0.147050 10.125 10.375 2.7647e+06
10.5 7.167784 0.095950 0.080168 -3.323890 0.096009 0.080273 7.386557 0.117332 0.133022 -3.105117 0.117427 0.132930 10.375 10.625 1.72681e+06
10.75 7.664272 0.053246 0.058325 -3.076482 0.053233 0.058335 7.882843 0.115583 0.123734 -2.857914 0.115641 0.123604 10.625 10.875 1.07153e+06
11 8.157210 0.023925 0.039998 -2.831726 0.023918 0.040007 8.376114 0.101709 0.123846 -2.612820 0.101698 0.123867 10.875 11.125 639787
11.25 8.672410 0.023327 0.033585 -2.566274 0.023299 0.033576 8.891407 0.116104 0.119042 -2.347281 0.116105 0.119034 11.125 11.375 367285
11.5 9.247405 0.028606 0.031115 -2.241113 0.028559 0.031157 9.466388 0.098567 0.112751 -2.022132 0.098573 0.112801 11.375 11.625 210266
11.75 9.853393 0.017828 0.026284 -1.884656 0.017795 0.026302 10.072294 0.090171 0.110836 -1.665761 0.090162 0.110863 11.625 11.875 120160
12 10.325184 0.015334 0.019656 -1.663447 0.015211 0.019659 10.543617 0.092138 0.109780 -1.445017 0.092058 0.109768 11.875 12.125 67895
12.25 10.560275 0.023457 0.014558 -1.677627 0.023481 0.014545 10.779148 0.105088 0.094821 -1.458756 0.105075 0.094824 12.125 12.375 38008
12.5 10.643266 0.059927 0.026495 -1.844408 0.059934 0.026476 10.862741 0.134459 0.103676 -1.624934 0.134470 0.103655 12.375 12.625 20899
12.75 10.705631 0.080630 0.028130 -2.031626 0.080652 0.028202 10.923612 0.144609 0.096530 -1.813644 0.144621 0.096536 12.625 12.875 11190
13 10.796176 0.081415 0.023777 -2.191109 0.081400 0.023797 11.013919 0.145052 0.101035 -1.973371 0.145126 0.101033 12.875 13.125 5807
13.25 10.898186 0.076763 0.030705 -2.337308 0.076804 0.030685 11.116588 0.139163 0.100952 -2.118907 0.139166 0.100928 13.125 13.375 2881
13.5 11.003150 0.077006 0.029212 -2.479217 0.077009 0.029175 11.224952 0.140584 0.096396 -2.257416 0.140607 0.096378 13.375 13.625 1332
13.75 11.114095 0.061962 0.037090 -2.616930 0.061961 0.037089 11.335467 0.129212 0.106634 -2.395554 0.129207 0.106643 13.625 13.875 608
14 11.237919 0.051462 0.062449 -2.743772 0.051464 0.062448 11.463179 0.108579 0.116480 -2.518510 0.108580 0.116476 13.875 14.125 219
14.25 11.378561 0.056999 0.066923 -2.818504 0.057000 0.066922 11.595079 0.106856 0.125781 -2.601984 0.106857 0.125780 14.125 14.375 61
14.5 11.419007 0.102730 0.113470 -3.039683 0.102730 0.113471 11.628451 0.120972 0.141716 -2.830239 0.120970 0.141716 14.375 14.625 11
14.75 11.608820 0.179941 0.054495 -3.221154 0.179941 0.054495 11.801796 0.198145 0.092327 -3.028178 0.198145 0.092327 14.625 14.875 2
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
