#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.579838 0.512916 0.388218 -7.180243 0.512918 0.388220 1.756885 0.453945 0.394664 -7.003194 0.453944 0.394666 8.625 8.875 31043
9 2.160590 0.460103 0.415305 -6.852588 0.460101 0.415308 2.338094 0.410549 0.412839 -6.675085 0.410548 0.412839 8.875 9.125 51873
9.25 2.942461 0.400587 0.328603 -6.326623 0.400586 0.328603 3.119686 0.352603 0.321895 -6.149398 0.352599 0.321896 9.125 9.375 227109
9.5 4.025589 0.270860 0.212773 -5.501326 0.270860 0.212777 4.202957 0.312383 0.227915 -5.323959 0.312383 0.227914 9.375 9.625 755245
9.75 5.288754 0.228109 0.137304 -4.472127 0.228111 0.137306 5.465994 0.225658 0.181399 -4.294886 0.225655 0.181400 9.625 9.875 2.02522e+06
10 6.299430 0.138715 0.097763 -3.698298 0.138717 0.097760 6.476652 0.158753 0.139801 -3.521072 0.158751 0.139803 9.875 10.125 3.17729e+06
10.25 6.907101 0.101912 0.066272 -3.335059 0.101941 0.066271 7.084375 0.134749 0.111803 -3.157784 0.134760 0.111772 10.125 10.375 2.42329e+06
10.5 7.406886 0.060679 0.037098 -3.085011 0.060686 0.037108 7.584038 0.120524 0.100911 -2.907858 0.120466 0.100768 10.375 10.625 1.546e+06
10.75 7.904006 0.034614 0.021247 -2.836945 0.034570 0.021239 8.081339 0.109087 0.103937 -2.659614 0.109115 0.103937 10.625 10.875 961923
11 8.411853 0.034019 0.011480 -2.578273 0.034029 0.011469 8.589357 0.104270 0.097267 -2.400769 0.104308 0.097279 10.875 11.125 595233
11.25 8.936402 0.035964 0.003535 -2.302749 0.035961 0.003526 9.113890 0.105399 0.094409 -2.125261 0.105403 0.094422 11.125 11.375 356238
11.5 9.473660 0.032339 0.005610 -2.015114 0.032347 0.005681 9.651069 0.107221 0.096894 -1.837703 0.107202 0.096919 11.375 11.625 210666
11.75 9.956982 0.025450 0.011937 -1.782075 0.025440 0.011954 10.134694 0.099099 0.098699 -1.604365 0.099094 0.098694 11.625 11.875 124518
12 10.330449 0.017845 0.013485 -1.658470 0.017865 0.013466 10.508283 0.095140 0.101304 -1.480636 0.095172 0.101298 11.875 12.125 72791
12.25 10.566567 0.023550 0.010170 -1.673116 0.023549 0.010179 10.743625 0.102532 0.093065 -1.496057 0.102528 0.093078 12.125 12.375 42256
12.5 10.693335 0.041513 0.013551 -1.794609 0.041439 0.013596 10.871609 0.123381 0.088520 -1.616333 0.123402 0.088606 12.375 12.625 24575
12.75 10.787321 0.060831 0.021642 -1.949829 0.060828 0.021638 10.963515 0.126225 0.092017 -1.773634 0.126233 0.091960 12.625 12.875 14246
13 10.898387 0.061315 0.020951 -2.088744 0.061267 0.021008 11.074909 0.130529 0.096388 -1.912220 0.130502 0.096382 12.875 13.125 7934
13.25 11.019250 0.050411 0.021838 -2.216945 0.050411 0.021840 11.196316 0.126279 0.094532 -2.039882 0.126256 0.094390 13.125 13.375 4478
13.5 11.147677 0.036744 0.029109 -2.341931 0.036707 0.029112 11.324782 0.113783 0.101228 -2.164826 0.113783 0.101214 13.375 13.625 2404
13.75 11.279202 0.033499 0.035105 -2.458640 0.033722 0.034883 11.458949 0.106512 0.110814 -2.278897 0.106441 0.110987 13.625 13.875 1234
14 11.405800 0.033991 0.048220 -2.579298 0.034094 0.048275 11.585090 0.107112 0.118104 -2.400011 0.107111 0.118286 13.875 14.125 605
14.25 11.532702 0.042745 0.058853 -2.705258 0.043221 0.058852 11.708128 0.103637 0.128021 -2.529836 0.104208 0.127537 14.125 14.375 287
14.5 11.639059 0.053505 0.061684 -2.824648 0.053505 0.061684 11.817163 0.091111 0.126164 -2.646545 0.091111 0.126163 14.375 14.625 101
14.75 11.771022 0.068583 0.090736 -2.951285 0.068584 0.090737 11.960008 0.097611 0.158350 -2.762297 0.097612 0.158351 14.625 14.875 39
15 11.958797 0.051289 0.117692 -3.022545 0.051289 0.117693 12.099617 0.096336 0.166009 -2.881725 0.096336 0.166010 14.875 15.125 3
15.25 12.245141 0.122268 0.072258 -3.001531 0.122267 0.072258 12.401459 0.145895 0.129800 -2.845213 0.145894 0.129801 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
