#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.791350 0.460369 0.418753 -6.971044 0.460368 0.418755 2.026022 0.479279 0.412771 -6.736372 0.479278 0.412772 8.625 8.875 62799
9 2.333441 0.421901 0.411120 -6.680058 0.421900 0.411120 2.568446 0.398341 0.399465 -6.445055 0.398340 0.399464 8.875 9.125 110662
9.25 3.066683 0.372191 0.360052 -6.203471 0.372190 0.360054 3.301449 0.353387 0.350830 -5.968704 0.353389 0.350830 9.125 9.375 490349
9.5 4.108976 0.315163 0.269825 -5.419129 0.315164 0.269823 4.343916 0.310639 0.292126 -5.184190 0.310639 0.292122 9.375 9.625 1.81679e+06
9.75 5.178745 0.245926 0.200183 -4.574055 0.245930 0.200180 5.413615 0.245241 0.207498 -4.339180 0.245240 0.207495 9.625 9.875 4.00453e+06
10 6.013893 0.193448 0.151134 -3.978593 0.193454 0.151129 6.248796 0.180864 0.158786 -3.743689 0.180865 0.158780 9.875 10.125 4.17816e+06
10.25 6.610104 0.155907 0.111475 -3.630982 0.155902 0.111441 6.845095 0.148942 0.133617 -3.395992 0.149109 0.133403 10.125 10.375 2.82141e+06
10.5 7.104860 0.109587 0.093457 -3.387054 0.109912 0.093466 7.339598 0.117767 0.121820 -3.152314 0.117892 0.121545 10.375 10.625 1.75836e+06
10.75 7.584794 0.070095 0.066043 -3.155033 0.070095 0.066038 7.819628 0.100863 0.111641 -2.920199 0.100869 0.111629 10.625 10.875 1.07974e+06
11 8.066905 0.034355 0.042704 -2.921402 0.034338 0.042829 8.302055 0.100757 0.114644 -2.686253 0.100569 0.114629 10.875 11.125 613931
11.25 8.554665 0.017772 0.033461 -2.683249 0.017779 0.033450 8.789610 0.094041 0.124428 -2.448303 0.093956 0.124497 11.125 11.375 342084
11.5 9.064958 0.017952 0.025686 -2.422827 0.017935 0.025687 9.299104 0.101954 0.119036 -2.188679 0.101914 0.119134 11.375 11.625 190168
11.75 9.625868 0.025893 0.028036 -2.111870 0.025828 0.028056 9.861176 0.094329 0.107197 -1.876565 0.094319 0.107324 11.625 11.875 104524
12 10.153973 0.028963 0.022765 -1.832961 0.028974 0.022751 10.388038 0.100885 0.103410 -1.598897 0.100884 0.103464 11.875 12.125 56656
12.25 10.489165 0.033407 0.017844 -1.747268 0.033467 0.017825 10.724624 0.096681 0.102127 -1.511803 0.096690 0.102062 12.125 12.375 29859
12.5 10.633154 0.055704 0.032104 -1.853207 0.055651 0.032114 10.868285 0.127535 0.103813 -1.618071 0.127533 0.103837 12.375 12.625 15462
12.75 10.701079 0.095475 0.039963 -2.034131 0.095442 0.039963 10.935614 0.149796 0.111311 -1.799592 0.149771 0.111312 12.625 12.875 7650
13 10.781039 0.110991 0.042536 -2.203796 0.110985 0.042542 11.020612 0.159177 0.108120 -1.964225 0.159180 0.108097 12.875 13.125 3517
13.25 10.880118 0.116360 0.052740 -2.347855 0.116362 0.052888 11.118067 0.166452 0.120508 -2.109907 0.166443 0.120654 13.125 13.375 1524
13.5 10.976615 0.121348 0.052544 -2.500670 0.121329 0.052547 11.208530 0.163875 0.116176 -2.268759 0.163842 0.116175 13.375 13.625 590
13.75 11.079839 0.100233 0.055545 -2.645111 0.100236 0.055397 11.315866 0.149023 0.117940 -2.409082 0.149020 0.117941 13.625 13.875 218
14 11.203815 0.083562 0.060014 -2.781570 0.083560 0.060015 11.439720 0.134459 0.120625 -2.545665 0.134461 0.120625 13.875 14.125 42
14.25 11.035326 0.139091 0.044956 -3.192400 0.139090 0.044958 11.204840 0.169136 0.088637 -3.022888 0.169137 0.088637 14.125 14.375 7
14.5 10.919707 0.329758 0.097593 -3.598613 0.329757 0.097594 11.286209 0.352448 0.160033 -3.232112 0.352449 0.160033 14.375 14.625 1
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
