#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.530343 0.487208 0.396607 -7.230922 0.487206 0.396611 1.733795 0.507878 0.406712 -7.027468 0.507877 0.406714 8.625 8.875 28063
9 2.118485 0.453074 0.367325 -6.895339 0.453075 0.367325 2.321370 0.443104 0.378855 -6.692452 0.443102 0.378855 8.875 9.125 49464
9.25 2.898682 0.404497 0.318912 -6.372719 0.404498 0.318913 3.102105 0.409338 0.328274 -6.169296 0.409337 0.328274 9.125 9.375 233845
9.5 3.978941 0.336813 0.285513 -5.550127 0.336812 0.285512 4.182363 0.322701 0.307558 -5.346705 0.322703 0.307559 9.375 9.625 883058
9.75 5.214194 0.260379 0.221963 -4.546355 0.260374 0.221965 5.417597 0.233593 0.263022 -4.342956 0.233590 0.263022 9.625 9.875 2.50175e+06
10 6.158329 0.178178 0.158448 -3.837560 0.178182 0.158444 6.361776 0.170835 0.190759 -3.634110 0.170838 0.190759 9.875 10.125 3.63491e+06
10.25 6.765677 0.119565 0.110355 -3.476032 0.119604 0.110339 6.969214 0.141252 0.149943 -3.272492 0.141265 0.149932 10.125 10.375 2.63057e+06
10.5 7.260182 0.074217 0.074809 -3.231473 0.074321 0.074737 7.463622 0.123616 0.130486 -3.028035 0.123741 0.130400 10.375 10.625 1.6548e+06
10.75 7.761581 0.035197 0.048439 -2.979324 0.035284 0.048576 7.964925 0.112303 0.127522 -2.775981 0.112365 0.127560 10.625 10.875 1.02768e+06
11 8.265606 0.027566 0.034755 -2.723955 0.027557 0.034757 8.469050 0.118536 0.118402 -2.520514 0.118537 0.118405 10.875 11.125 629628
11.25 8.804583 0.029456 0.027612 -2.434391 0.029451 0.027604 9.007910 0.111893 0.115184 -2.231064 0.111886 0.115198 11.125 11.375 366493
11.5 9.394797 0.023326 0.026694 -2.093873 0.023344 0.026676 9.598425 0.094106 0.108978 -1.890247 0.094106 0.108970 11.375 11.625 214369
11.75 9.954725 0.012319 0.024037 -1.784077 0.012326 0.024034 10.158410 0.089681 0.115099 -1.580391 0.089661 0.115092 11.625 11.875 123990
12 10.357911 0.008317 0.017720 -1.630753 0.008255 0.017696 10.561596 0.082245 0.107705 -1.427070 0.082239 0.107711 11.875 12.125 71752
12.25 10.574051 0.018443 0.012129 -1.665113 0.018365 0.012135 10.777656 0.104774 0.096853 -1.461513 0.104827 0.096935 12.125 12.375 41227
12.5 10.662399 0.054782 0.021637 -1.825739 0.054758 0.021639 10.867355 0.128455 0.093570 -1.620788 0.128457 0.093563 12.375 12.625 23046
12.75 10.733966 0.077421 0.023796 -2.003635 0.077474 0.023813 10.936939 0.134418 0.099313 -1.800664 0.134418 0.099307 12.625 12.875 12935
13 10.834007 0.070148 0.021023 -2.152221 0.070064 0.021033 11.037976 0.134384 0.099139 -1.948251 0.134369 0.099155 12.875 13.125 7112
13.25 10.948669 0.057909 0.024071 -2.287770 0.057962 0.024018 11.154415 0.128767 0.105050 -2.082024 0.128788 0.105036 13.125 13.375 3702
13.5 11.059210 0.054701 0.024165 -2.426913 0.054694 0.024159 11.263720 0.127850 0.100641 -2.222403 0.127849 0.100688 13.375 13.625 1894
13.75 11.188338 0.043421 0.030792 -2.547840 0.043403 0.030793 11.392968 0.111675 0.109576 -2.343209 0.111654 0.109398 13.625 13.875 944
14 11.301228 0.050694 0.044957 -2.677680 0.050323 0.045191 11.505598 0.108391 0.113165 -2.473309 0.108158 0.113523 13.875 14.125 392
14.25 11.450305 0.051914 0.068151 -2.778743 0.051913 0.068156 11.649064 0.105060 0.119946 -2.579985 0.105060 0.119947 14.125 14.375 162
14.5 11.610302 0.053800 0.082789 -2.878491 0.053800 0.082790 11.792350 0.098196 0.140152 -2.696445 0.098196 0.140152 14.375 14.625 31
14.75 11.564979 0.096296 0.090138 -3.115958 0.096296 0.090139 11.802054 0.125746 0.142605 -2.878883 0.125747 0.142605 14.625 14.875 9
15 11.889818 0.138327 0.077906 -3.092907 0.138328 0.077904 12.119221 0.179726 0.103449 -2.863504 0.179726 0.103449 14.875 15.125 2
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
