#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.600376 0.507777 0.442225 -7.162434 0.507779 0.442224 1.818158 0.511602 0.472560 -6.944651 0.511600 0.472563 8.625 8.875 31708
9 2.157794 0.437233 0.428565 -6.855756 0.437235 0.428564 2.375137 0.406277 0.438616 -6.638413 0.406280 0.438614 8.875 9.125 57345
9.25 2.922118 0.396912 0.359676 -6.350089 0.396914 0.359678 3.139851 0.367924 0.390347 -6.132356 0.367925 0.390349 9.125 9.375 276372
9.5 4.001917 0.334356 0.307692 -5.529117 0.334359 0.307686 4.219940 0.313731 0.330927 -5.311089 0.313733 0.330928 9.375 9.625 1.14238e+06
9.75 5.165130 0.265131 0.236863 -4.592395 0.265126 0.236862 5.383117 0.252429 0.258051 -4.374409 0.252428 0.258051 9.625 9.875 3.10937e+06
10 6.073453 0.192598 0.160345 -3.921061 0.192604 0.160339 6.291471 0.182430 0.185218 -3.703039 0.182426 0.185228 9.875 10.125 3.94001e+06
10.25 6.681256 0.136989 0.112271 -3.560180 0.136962 0.112317 6.899365 0.145434 0.146586 -3.342071 0.145443 0.146617 10.125 10.375 2.75941e+06
10.5 7.171340 0.096049 0.079589 -3.320322 0.096107 0.079701 7.389442 0.116460 0.133314 -3.102219 0.116551 0.133219 10.375 10.625 1.72364e+06
10.75 7.667898 0.052848 0.057930 -3.072831 0.052838 0.057938 7.886012 0.116089 0.123743 -2.854717 0.116158 0.123605 10.625 10.875 1.06981e+06
11 8.161526 0.023520 0.039189 -2.827381 0.023501 0.039190 8.379683 0.100615 0.125036 -2.609220 0.100610 0.125069 10.875 11.125 640206
11.25 8.678191 0.023229 0.033371 -2.560521 0.023192 0.033370 8.896652 0.116844 0.119189 -2.342060 0.116823 0.119187 11.125 11.375 367485
11.5 9.254809 0.028323 0.031142 -2.233664 0.028278 0.031132 9.473164 0.097830 0.113029 -2.015306 0.097826 0.113077 11.375 11.625 210497
11.75 9.860761 0.017281 0.026760 -1.877186 0.017273 0.026761 10.078105 0.090305 0.111834 -1.659842 0.090306 0.111837 11.625 11.875 120543
12 10.327978 0.014771 0.020137 -1.660578 0.014768 0.020139 10.546072 0.092023 0.110150 -1.442484 0.092014 0.110148 11.875 12.125 68215
12.25 10.560815 0.023219 0.014601 -1.677015 0.023257 0.014581 10.779450 0.105374 0.094840 -1.458378 0.105363 0.094853 12.125 12.375 38161
12.5 10.644313 0.059562 0.025992 -1.843245 0.059569 0.025967 10.862876 0.132806 0.102450 -1.624684 0.132810 0.102443 12.375 12.625 21035
12.75 10.707515 0.080593 0.027817 -2.029836 0.080546 0.027991 10.924925 0.144144 0.096123 -1.812427 0.144122 0.096131 12.625 12.875 11313
13 10.797226 0.079466 0.024148 -2.189962 0.079379 0.024205 11.014618 0.145844 0.101635 -1.972573 0.145918 0.101651 12.875 13.125 5867
13.25 10.901721 0.077846 0.029372 -2.332932 0.077912 0.029350 11.117312 0.139470 0.099793 -2.117338 0.139451 0.099755 13.125 13.375 2914
13.5 11.006641 0.075758 0.027905 -2.474462 0.075783 0.028134 11.224895 0.139783 0.099484 -2.256211 0.139779 0.099497 13.375 13.625 1371
13.75 11.120039 0.062849 0.035322 -2.609765 0.062849 0.035320 11.338740 0.120400 0.106594 -2.391060 0.120400 0.106595 13.625 13.875 615
14 11.241119 0.047320 0.062269 -2.738591 0.047322 0.062271 11.466871 0.105137 0.119829 -2.512843 0.105141 0.119824 13.875 14.125 235
14.25 11.373980 0.054590 0.067120 -2.828303 0.054586 0.067123 11.602380 0.104155 0.124751 -2.599905 0.104155 0.124751 14.125 14.375 66
14.5 11.415099 0.102623 0.115527 -3.056325 0.102623 0.115525 11.633271 0.115560 0.145881 -2.838150 0.115558 0.145882 14.375 14.625 11
14.75 11.599962 0.180152 0.015986 -3.234455 0.180153 0.015985 11.801353 0.198333 0.068365 -3.033062 0.198333 0.068365 14.625 14.875 2
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
