#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 3.135851 0.369451 0.242653 -5.625168 0.369452 0.242651 3.402433 0.299738 0.208054 -5.358588 0.299738 0.208053 8.625 8.875 316749
9 3.728144 0.333011 0.210751 -5.281616 0.333011 0.210753 3.994999 0.264230 0.191820 -5.014760 0.264231 0.191823 8.875 9.125 487845
9.25 4.262810 0.300436 0.199494 -4.994546 0.300436 0.199494 4.529490 0.230986 0.182796 -4.727866 0.230989 0.182795 9.125 9.375 1.31737e+06
9.5 4.965447 0.264107 0.185544 -4.548065 0.264110 0.185546 5.232730 0.195159 0.175865 -4.280778 0.195157 0.175870 9.375 9.625 2.50970e+06
9.75 5.771955 0.223228 0.150784 -3.967933 0.223234 0.150777 6.039459 0.175292 0.147119 -3.700429 0.175303 0.147116 9.625 9.875 2.57383e+06
10 6.410288 0.177907 0.138454 -3.574827 0.178051 0.138476 6.677697 0.148935 0.129226 -3.307415 0.148948 0.129060 9.875 10.125 1.67826e+06
10.25 6.912192 0.147523 0.111567 -3.324635 0.147516 0.111558 7.179789 0.124507 0.116818 -3.057039 0.124508 0.116808 10.125 10.375 889375
10.5 7.368595 0.117878 0.094928 -3.116729 0.117890 0.094953 7.637385 0.112341 0.103167 -2.847938 0.112344 0.103180 10.375 10.625 419887
10.75 7.844313 0.086156 0.077483 -2.889929 0.086160 0.077480 8.111257 0.113390 0.115023 -2.622984 0.113398 0.115019 10.625 10.875 188988
11 8.319131 0.071898 0.074462 -2.662629 0.071892 0.074479 8.586300 0.115626 0.128870 -2.395463 0.115607 0.128878 10.875 11.125 79941
11.25 8.790606 0.052103 0.078357 -2.439194 0.052100 0.078357 9.057684 0.110065 0.142694 -2.172117 0.110061 0.142686 11.125 11.375 31348
11.5 9.251756 0.056250 0.086729 -2.225423 0.056254 0.086728 9.521568 0.120379 0.156946 -1.955604 0.120366 0.156953 11.375 11.625 11260
11.75 9.730877 0.045724 0.113355 -1.993530 0.045722 0.113355 9.990955 0.122869 0.180920 -1.733455 0.122905 0.180917 11.625 11.875 3513
12 10.140446 0.052570 0.144136 -1.833000 0.052572 0.144135 10.417572 0.123872 0.209604 -1.555872 0.123873 0.209603 11.875 12.125 983
12.25 10.521805 0.070212 0.183147 -1.697093 0.070212 0.183145 10.773919 0.128025 0.215121 -1.444977 0.128026 0.215120 12.125 12.375 211
12.5 10.881645 0.108007 0.276423 -1.586609 0.108009 0.276421 11.068651 0.165927 0.274024 -1.399603 0.165927 0.274026 12.375 12.625 39
12.75 10.601383 0.338552 0.421941 -2.119657 0.338552 0.421941 10.959671 0.301832 0.411546 -1.761370 0.301832 0.411545 12.625 12.875 8
13 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.875 13.125 0
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
