#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.597808 0.400816 0.286095 -6.162573 0.400816 0.286094 2.856442 0.335504 0.247811 -5.903939 0.335504 0.247811 8.625 8.875 216998
9 3.109241 0.353265 0.284183 -5.902247 0.353265 0.284184 3.367352 0.314385 0.248399 -5.644137 0.314385 0.248400 8.875 9.125 347334
9.25 3.757619 0.324975 0.243792 -5.507033 0.324976 0.243792 4.015862 0.288915 0.219863 -5.248788 0.288917 0.219864 9.125 9.375 1.19042e+06
9.5 4.637172 0.293764 0.197093 -4.884212 0.293762 0.197099 4.895677 0.242101 0.158791 -4.625708 0.242098 0.158794 9.375 9.625 3.34693e+06
9.75 5.512985 0.248767 0.157492 -4.230473 0.248774 0.157490 5.771380 0.197851 0.127829 -3.972076 0.197847 0.127831 9.625 9.875 4.56363e+06
10 6.209126 0.201697 0.126745 -3.778441 0.201699 0.126736 6.467657 0.170225 0.115722 -3.519905 0.170213 0.115708 9.875 10.125 3.41181e+06
10.25 6.721663 0.164958 0.113120 -3.518168 0.165005 0.113107 6.980426 0.128235 0.105989 -3.259406 0.128238 0.105697 10.125 10.375 2.01602e+06
10.5 7.180768 0.127450 0.100524 -3.307740 0.127390 0.100507 7.439750 0.105886 0.099137 -3.048759 0.105816 0.099435 10.375 10.625 1.13921e+06
10.75 7.638853 0.098941 0.078361 -3.098170 0.098823 0.078337 7.897299 0.101284 0.093224 -2.839724 0.101289 0.093196 10.625 10.875 593868
11 8.103821 0.066610 0.064691 -2.882078 0.066599 0.064686 8.362354 0.097894 0.101557 -2.623546 0.097890 0.101565 10.875 11.125 301215
11.25 8.564692 0.044322 0.055846 -2.669802 0.044323 0.055853 8.823553 0.089423 0.113444 -2.410943 0.089356 0.113444 11.125 11.375 145725
11.5 9.028890 0.029267 0.051979 -2.454444 0.029276 0.051980 9.286778 0.097797 0.125018 -2.196558 0.097751 0.125015 11.375 11.625 67588
11.75 9.487287 0.027818 0.058906 -2.244884 0.027822 0.058900 9.744291 0.114596 0.140820 -1.987880 0.114596 0.140831 11.625 11.875 30245
12 9.932207 0.032417 0.063267 -2.049434 0.032402 0.063265 10.193496 0.116506 0.142048 -1.788145 0.116506 0.142041 11.875 12.125 12581
12.25 10.333827 0.043358 0.060057 -1.895525 0.043340 0.060093 10.594645 0.123661 0.148332 -1.634707 0.123639 0.148331 12.125 12.375 4825
12.5 10.635582 0.067162 0.064449 -1.838796 0.067165 0.064449 10.886502 0.135332 0.140366 -1.587875 0.135332 0.140365 12.375 12.625 1607
12.75 10.801825 0.106075 0.099696 -1.923650 0.106074 0.099696 11.065049 0.152017 0.160450 -1.660427 0.152016 0.160445 12.625 12.875 463
13 10.928522 0.164546 0.130201 -2.036630 0.164546 0.130203 11.178520 0.191124 0.197466 -1.786629 0.191121 0.197470 12.875 13.125 117
13.25 10.845716 0.258809 0.188497 -2.347612 0.258809 0.188497 11.117719 0.259201 0.235425 -2.075609 0.259202 0.235424 13.125 13.375 22
13.5 10.977645 0.250307 0.165006 -2.403098 0.250307 0.165006 11.198595 0.275051 0.212881 -2.182148 0.275050 0.212882 13.375 13.625 1
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
