#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.839223 0.445117 0.400076 -6.922024 0.445116 0.400075 2.076418 0.466244 0.369372 -6.684832 0.466246 0.369369 8.625 8.875 72123
9 2.379867 0.402385 0.397750 -6.633471 0.402386 0.397751 2.617052 0.393596 0.381408 -6.396288 0.393594 0.381407 8.875 9.125 126506
9.25 3.103942 0.367175 0.354461 -6.165627 0.367177 0.354459 3.341163 0.361588 0.324773 -5.928406 0.361590 0.324771 9.125 9.375 545662
9.5 4.139640 0.304785 0.270486 -5.387894 0.304783 0.270491 4.376906 0.320298 0.283857 -5.150629 0.320298 0.283859 9.375 9.625 1.961e+06
9.75 5.193463 0.244228 0.189486 -4.558532 0.244228 0.189486 5.430946 0.234664 0.203756 -4.321048 0.234664 0.203756 9.625 9.875 4.16556e+06
10 6.013358 0.197959 0.145627 -3.978647 0.197973 0.145618 6.250923 0.178027 0.157925 -3.741087 0.178024 0.157921 9.875 10.125 4.18044e+06
10.25 6.605906 0.153764 0.117658 -3.635157 0.153755 0.117712 6.843419 0.139122 0.134369 -3.397644 0.139307 0.134313 10.125 10.375 2.80484e+06
10.5 7.100783 0.115843 0.094134 -3.391184 0.115806 0.094267 7.338458 0.106024 0.119171 -3.153512 0.105972 0.119047 10.375 10.625 1.75005e+06
10.75 7.577080 0.076143 0.065150 -3.162465 0.076148 0.065128 7.814410 0.102761 0.102890 -2.925133 0.102763 0.102870 10.625 10.875 1.0681e+06
11 8.057679 0.038987 0.044102 -2.930568 0.038946 0.044122 8.295093 0.101112 0.112326 -2.693153 0.101034 0.112356 10.875 11.125 602151
11.25 8.542188 0.018041 0.035427 -2.695567 0.017924 0.035536 8.779441 0.095690 0.120326 -2.458311 0.095611 0.120310 11.125 11.375 332941
11.5 9.042152 0.017255 0.028083 -2.445390 0.017162 0.028079 9.279381 0.101897 0.120533 -2.208162 0.101834 0.120698 11.375 11.625 183553
11.75 9.584924 0.026245 0.024813 -2.152493 0.026246 0.024812 9.822706 0.098793 0.112310 -1.914710 0.098786 0.112302 11.625 11.875 100176
12 10.109861 0.031498 0.026809 -1.876529 0.031494 0.026836 10.347071 0.098145 0.103269 -1.639321 0.098126 0.103288 11.875 12.125 53701
12.25 10.468370 0.035717 0.020202 -1.767700 0.035694 0.020210 10.705709 0.098724 0.100808 -1.530364 0.098726 0.100811 12.125 12.375 27901
12.5 10.630546 0.055223 0.034619 -1.855610 0.055191 0.034607 10.868512 0.126739 0.104890 -1.617642 0.126732 0.104880 12.375 12.625 14234
12.75 10.709146 0.092499 0.041768 -2.024773 0.092458 0.041777 10.943846 0.155684 0.107529 -1.790077 0.155700 0.107554 12.625 12.875 6770
13 10.787372 0.120348 0.047111 -2.195373 0.120250 0.047215 11.025867 0.166119 0.111801 -1.956882 0.166019 0.111799 12.875 13.125 3107
13.25 10.888466 0.124230 0.054606 -2.340247 0.124229 0.054610 11.125878 0.175518 0.122026 -2.102836 0.175572 0.122112 13.125 13.375 1268
13.5 10.981271 0.125281 0.059711 -2.494754 0.125276 0.059713 11.220056 0.160900 0.122316 -2.255976 0.160904 0.122312 13.375 13.625 483
13.75 11.086108 0.113787 0.061265 -2.633688 0.113609 0.061268 11.311727 0.150720 0.125547 -2.408068 0.150715 0.125726 13.625 13.875 156
14 11.074662 0.124466 0.050684 -2.890734 0.124465 0.050683 11.368052 0.161907 0.100036 -2.597343 0.161905 0.100035 13.875 14.125 29
14.25 11.050441 0.089430 0.072751 -3.167446 0.089430 0.072751 11.381083 0.133916 0.131020 -2.836802 0.133915 0.131020 14.125 14.375 4
14.5 10.827249 0.428570 0.026978 -3.608820 0.428570 0.026978 11.175826 0.451195 0.074947 -3.260243 0.451195 0.074947 14.375 14.625 1
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
