#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.759322 0.474079 0.446456 -7.002610 0.474077 0.446456 1.991633 0.468209 0.426959 -6.770298 0.468205 0.426960 8.625 8.875 56842
9 2.297364 0.433388 0.426767 -6.716049 0.433388 0.426767 2.530579 0.407919 0.411926 -6.482834 0.407922 0.411926 8.875 9.125 100747
9.25 3.038676 0.380672 0.370666 -6.231965 0.380671 0.370666 3.271546 0.360693 0.366199 -5.999097 0.360695 0.366199 9.125 9.375 454380
9.5 4.087971 0.321980 0.287538 -5.440522 0.321977 0.287541 4.321012 0.306851 0.299304 -5.207485 0.306850 0.299305 9.375 9.625 1.71647e+06
9.75 5.170662 0.251428 0.208730 -4.582713 0.251424 0.208730 5.403770 0.237540 0.217948 -4.349606 0.237543 0.217945 9.625 9.875 3.88490e+06
10 6.016244 0.193788 0.146883 -3.976558 0.193794 0.146872 6.249266 0.180548 0.166020 -3.743534 0.180546 0.166018 9.875 10.125 4.16879e+06
10.25 6.615201 0.155455 0.116395 -3.625930 0.155453 0.116297 6.848001 0.155716 0.132081 -3.393127 0.155864 0.132041 10.125 10.375 2.82643e+06
10.5 7.109044 0.109988 0.087235 -3.382879 0.109974 0.087249 7.341893 0.125136 0.123524 -3.150034 0.125296 0.123405 10.375 10.625 1.7608e+06
10.75 7.591924 0.066078 0.064509 -3.148106 0.066104 0.064479 7.824685 0.101413 0.116493 -2.915344 0.101407 0.116496 10.625 10.875 1.08451e+06
11 8.075461 0.030559 0.042471 -2.912920 0.030549 0.042459 8.308181 0.102283 0.120546 -2.680198 0.102261 0.120523 10.875 11.125 620850
11.25 8.565915 0.018309 0.032726 -2.672139 0.018309 0.032726 8.799000 0.095297 0.122261 -2.439052 0.095282 0.122262 11.125 11.375 347828
11.5 9.083667 0.020595 0.026251 -2.404173 0.020553 0.026254 9.316221 0.099274 0.118595 -2.171622 0.099237 0.118612 11.375 11.625 194098
11.75 9.655873 0.025881 0.028095 -2.081903 0.025878 0.028154 9.888494 0.097835 0.109965 -1.849281 0.097816 0.109966 11.625 11.875 107554
12 10.182024 0.027756 0.022028 -1.805208 0.027762 0.022025 10.414731 0.102843 0.103839 -1.572499 0.102823 0.103871 11.875 12.125 58699
12.25 10.504936 0.032280 0.016383 -1.732074 0.032262 0.016369 10.737742 0.096101 0.100360 -1.499265 0.096110 0.100374 12.125 12.375 31310
12.5 10.635149 0.055863 0.032484 -1.851871 0.055873 0.032479 10.867148 0.124977 0.104186 -1.619872 0.124979 0.104169 12.375 12.625 16249
12.75 10.700289 0.095427 0.039563 -2.035231 0.095439 0.039574 10.932888 0.147639 0.107522 -1.802633 0.147636 0.107520 12.625 12.875 8156
13 10.773508 0.108007 0.039746 -2.209885 0.108009 0.039743 11.007549 0.157035 0.106329 -1.975846 0.157039 0.106334 12.875 13.125 3853
13.25 10.884488 0.111128 0.045979 -2.344325 0.110966 0.045989 11.119279 0.163177 0.115889 -2.109532 0.163011 0.116055 13.125 13.375 1710
13.5 10.986798 0.102145 0.049727 -2.492450 0.102209 0.049667 11.211283 0.152610 0.117013 -2.267964 0.152609 0.116947 13.375 13.625 691
13.75 11.095427 0.100638 0.052313 -2.634624 0.100637 0.052168 11.325986 0.147022 0.118471 -2.404064 0.147021 0.118470 13.625 13.875 252
14 11.236695 0.064421 0.063577 -2.733001 0.064420 0.063576 11.460030 0.111445 0.131026 -2.509668 0.111446 0.131027 13.875 14.125 59
14.25 11.105109 0.155898 0.024594 -3.124330 0.155900 0.024593 11.354690 0.180328 0.061464 -2.874748 0.180327 0.061465 14.125 14.375 11
14.5 10.802757 0.347940 0.108889 -3.821707 0.347941 0.108889 11.285147 0.367528 0.155969 -3.339318 0.367529 0.155968 14.375 14.625 1
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
