#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.578050 0.419994 0.356681 -7.182882 0.419995 0.356679 1.761611 0.411202 0.357559 -6.999320 0.411203 0.357560 8.625 8.875 27683
9 2.166796 0.411586 0.384477 -6.846602 0.411583 0.384478 2.350451 0.371787 0.376301 -6.662949 0.371788 0.376299 8.875 9.125 47733
9.25 2.947298 0.327660 0.291129 -6.322943 0.327658 0.291128 3.130552 0.337037 0.305429 -6.139692 0.337039 0.305428 9.125 9.375 217654
9.5 4.012323 0.298534 0.202725 -5.515409 0.298533 0.202725 4.195414 0.310218 0.229896 -5.332318 0.310218 0.229897 9.375 9.625 759968
9.75 5.270738 0.227786 0.147457 -4.490334 0.227787 0.147456 5.453826 0.229731 0.181404 -4.307246 0.229732 0.181400 9.625 9.875 2.0794e+06
10 6.269778 0.157735 0.111072 -3.727636 0.157735 0.111069 6.452750 0.161531 0.151122 -3.544659 0.161525 0.151127 9.875 10.125 3.26252e+06
10.25 6.877548 0.105847 0.078415 -3.364509 0.105861 0.078387 7.060472 0.139054 0.122653 -3.181586 0.139050 0.122647 10.125 10.375 2.46356e+06
10.5 7.376775 0.059178 0.048483 -3.115072 0.059183 0.048516 7.559812 0.118114 0.111649 -2.932034 0.118126 0.111650 10.375 10.625 1.56708e+06
10.75 7.876229 0.032900 0.026557 -2.864737 0.033037 0.026495 8.059254 0.107805 0.105213 -2.681713 0.107865 0.105008 10.625 10.875 974373
11 8.385358 0.031224 0.015672 -2.604740 0.031273 0.015676 8.568303 0.106410 0.100352 -2.421790 0.106443 0.100318 10.875 11.125 602604
11.25 8.915864 0.031384 0.007373 -2.323263 0.031389 0.007375 9.099209 0.105752 0.097563 -2.139919 0.105758 0.097563 11.125 11.375 358804
11.5 9.465796 0.030532 0.007762 -2.022922 0.030534 0.007762 9.649081 0.105047 0.101981 -1.839636 0.105023 0.101997 11.375 11.625 211795
11.75 9.961761 0.020997 0.011531 -1.777238 0.020939 0.011528 10.144938 0.097990 0.101434 -1.594060 0.097977 0.101496 11.625 11.875 124810
12 10.338005 0.016060 0.013947 -1.650909 0.016051 0.013968 10.521193 0.091385 0.101318 -1.467727 0.091372 0.101350 11.875 12.125 72714
12.25 10.567412 0.021356 0.009521 -1.672136 0.021334 0.009527 10.750946 0.104856 0.093124 -1.488602 0.104830 0.093133 12.125 12.375 42208
12.5 10.688317 0.045292 0.014205 -1.799752 0.045292 0.014201 10.871850 0.123199 0.089270 -1.616220 0.123204 0.089307 12.375 12.625 24444
12.75 10.778018 0.064990 0.022461 -1.959118 0.064974 0.022468 10.960719 0.126767 0.093348 -1.776418 0.126758 0.093424 12.625 12.875 14015
13 10.881552 0.065013 0.019828 -2.105590 0.064927 0.019870 11.065139 0.131318 0.098681 -1.922002 0.131264 0.098683 12.875 13.125 7858
13.25 11.001940 0.051957 0.021783 -2.234474 0.052097 0.021900 11.185983 0.126211 0.096200 -2.050432 0.126213 0.096133 13.125 13.375 4346
13.5 11.129950 0.039400 0.028693 -2.357018 0.039435 0.028712 11.314941 0.118163 0.098186 -2.172026 0.118165 0.098056 13.375 13.625 2332
13.75 11.263810 0.036689 0.032916 -2.473235 0.036584 0.032798 11.444229 0.111796 0.109549 -2.292822 0.111800 0.109572 13.625 13.875 1201
14 11.380500 0.033359 0.044745 -2.604088 0.033217 0.044745 11.563472 0.105695 0.118062 -2.421117 0.105693 0.118142 13.875 14.125 567
14.25 11.516538 0.041616 0.064697 -2.719297 0.041113 0.065056 11.700833 0.095159 0.131942 -2.535003 0.095247 0.132443 14.125 14.375 268
14.5 11.611381 0.048609 0.062830 -2.845258 0.048608 0.062831 11.801164 0.097287 0.125650 -2.655476 0.097287 0.125653 14.375 14.625 81
14.75 11.752077 0.070411 0.078971 -2.961838 0.070410 0.078970 11.934774 0.106700 0.144595 -2.779141 0.106701 0.144594 14.625 14.875 32
15 11.840381 0.062520 0.101974 -3.122957 0.062522 0.101974 12.064563 0.111101 0.151773 -2.898774 0.111101 0.151773 14.875 15.125 3
15.25 12.140918 0.109052 0.078683 -3.098087 0.109052 0.078683 12.392383 0.140124 0.142515 -2.846623 0.140125 0.142515 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
