#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.575348 0.563988 0.432435 -7.183477 0.563990 0.432434 1.748914 0.515702 0.452772 -7.009910 0.515699 0.452774 8.625 8.875 35054
9 2.156211 0.474452 0.449962 -6.856675 0.474451 0.449963 2.329496 0.445203 0.433192 -6.683393 0.445204 0.433191 8.875 9.125 56662
9.25 2.941490 0.434774 0.348090 -6.326842 0.434772 0.348094 3.115044 0.390077 0.362380 -6.153290 0.390078 0.362379 9.125 9.375 239540
9.5 4.034002 0.311075 0.224111 -5.491988 0.311074 0.224113 4.207489 0.337496 0.240844 -5.318504 0.337497 0.240845 9.375 9.625 759711
9.75 5.301969 0.240453 0.138402 -4.458739 0.240452 0.138401 5.475351 0.224454 0.180863 -4.285357 0.224453 0.180863 9.625 9.875 1.99812e+06
10 6.318738 0.149165 0.093161 -3.679152 0.149158 0.093167 6.492088 0.163333 0.134560 -3.505804 0.163327 0.134561 9.875 10.125 3.13052e+06
10.25 6.926190 0.097973 0.062890 -3.316026 0.097999 0.062891 7.099606 0.131311 0.105124 -3.142605 0.131293 0.105106 10.125 10.375 2.39942e+06
10.5 7.426151 0.057803 0.037667 -3.065789 0.057886 0.037626 7.599584 0.123146 0.101780 -2.892360 0.123210 0.101645 10.375 10.625 1.53325e+06
10.75 7.921628 0.039387 0.020105 -2.819322 0.039224 0.019983 8.095113 0.111584 0.102190 -2.645838 0.111615 0.102325 10.625 10.875 954013
11 8.428236 0.035824 0.009377 -2.561953 0.035888 0.009349 8.601939 0.103631 0.096269 -2.388248 0.103629 0.096258 10.875 11.125 590752
11.25 8.948432 0.035698 0.002141 -2.290862 0.035700 0.002134 9.122101 0.108215 0.092456 -2.117194 0.108242 0.092451 11.125 11.375 354268
11.5 9.477882 0.032722 0.004235 -2.010999 0.032723 0.004231 9.651340 0.105410 0.093184 -1.837540 0.105416 0.093168 11.375 11.625 210062
11.75 9.954891 0.027173 0.011077 -1.784302 0.027091 0.011084 10.128456 0.099420 0.097996 -1.610738 0.099417 0.097995 11.625 11.875 124274
12 10.326501 0.018867 0.014382 -1.662436 0.018877 0.014358 10.500118 0.096961 0.101596 -1.488817 0.096986 0.101569 11.875 12.125 72657
12.25 10.564747 0.024027 0.010576 -1.674945 0.024033 0.010589 10.738505 0.100749 0.094169 -1.501189 0.100750 0.094174 12.125 12.375 42360
12.5 10.697388 0.040626 0.013247 -1.790671 0.040582 0.013300 10.871264 0.123773 0.087829 -1.616791 0.123761 0.087814 12.375 12.625 24652
12.75 10.792574 0.060234 0.020682 -1.945283 0.060231 0.020644 10.965899 0.125631 0.090907 -1.771962 0.125633 0.090821 12.625 12.875 14353
13 10.905092 0.061021 0.021166 -2.082664 0.060925 0.021271 11.077569 0.130926 0.095450 -1.910191 0.130919 0.095424 12.875 13.125 7995
13.25 11.027071 0.047902 0.021520 -2.210743 0.047915 0.021541 11.201452 0.126727 0.094955 -2.036361 0.126778 0.094956 13.125 13.375 4547
13.5 11.157421 0.037488 0.027131 -2.332749 0.037503 0.027114 11.333222 0.112831 0.101075 -2.156951 0.112885 0.101414 13.375 13.625 2398
13.75 11.286094 0.030625 0.038531 -2.450607 0.030558 0.038527 11.464105 0.107900 0.111648 -2.272598 0.107904 0.111663 13.625 13.875 1277
14 11.423231 0.036345 0.046523 -2.561967 0.036341 0.046429 11.595537 0.108357 0.117775 -2.389663 0.108277 0.117857 13.875 14.125 627
14.25 11.526919 0.042411 0.059929 -2.709758 0.042719 0.060123 11.699377 0.100769 0.125892 -2.537303 0.101226 0.125892 14.125 14.375 300
14.5 11.671030 0.051785 0.057854 -2.796335 0.051784 0.058476 11.842492 0.097837 0.127183 -2.624872 0.097836 0.127438 14.375 14.625 112
14.75 11.780766 0.064366 0.100530 -2.940456 0.064366 0.100531 11.961048 0.094563 0.168885 -2.760175 0.094565 0.168885 14.625 14.875 43
15 11.790543 0.077611 0.065844 -3.156781 0.077612 0.065843 12.050715 0.118459 0.140805 -2.896607 0.118458 0.140804 14.875 15.125 5
15.25 12.405926 0.112145 0.066367 -2.853584 0.112145 0.066368 12.444674 0.144845 0.125672 -2.814835 0.144845 0.125672 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
