#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.363454 0.425329 0.295851 -6.397180 0.425328 0.295855 2.617886 0.329492 0.301702 -6.142748 0.329494 0.301703 8.625 8.875 183510
9 2.898432 0.363054 0.286784 -6.113385 0.363054 0.286783 3.151936 0.313805 0.261393 -5.859879 0.313805 0.261394 8.875 9.125 296447
9.25 3.567224 0.340425 0.255213 -5.698205 0.340427 0.255215 3.821371 0.291070 0.237465 -5.444057 0.291066 0.237467 9.125 9.375 1.05589e+06
9.5 4.508971 0.295544 0.204552 -5.014041 0.295541 0.204556 4.763198 0.249894 0.188279 -4.759819 0.249896 0.188277 9.375 9.625 3.0766e+06
9.75 5.418113 0.249246 0.173575 -4.327705 0.249249 0.173573 5.672247 0.217312 0.150619 -4.073572 0.217315 0.150616 9.625 9.875 4.83752e+06
10 6.132536 0.202843 0.133707 -3.855600 0.202892 0.133705 6.386791 0.182268 0.131315 -3.601351 0.182270 0.131269 9.875 10.125 3.75365e+06
10.25 6.673704 0.165769 0.107150 -3.567042 0.166074 0.107059 6.927937 0.134944 0.114347 -3.312811 0.135011 0.114239 10.125 10.375 2.31883e+06
10.5 7.145197 0.136564 0.091211 -3.344964 0.136552 0.091135 7.399051 0.105400 0.110213 -3.091111 0.105395 0.110212 10.375 10.625 1.39475e+06
10.75 7.597696 0.107763 0.072083 -3.139950 0.107760 0.072136 7.851993 0.096804 0.099601 -2.885657 0.096782 0.099602 10.625 10.875 768387
11 8.063167 0.063871 0.058293 -2.923486 0.063803 0.058249 8.317660 0.094883 0.098965 -2.668989 0.094833 0.099025 10.875 11.125 403669
11.25 8.527109 0.036584 0.050928 -2.708753 0.036581 0.050953 8.781158 0.086529 0.115798 -2.454702 0.086521 0.115771 11.125 11.375 206510
11.5 8.992105 0.022556 0.048527 -2.493069 0.022542 0.048513 9.246082 0.101633 0.129478 -2.239094 0.101626 0.129491 11.375 11.625 102035
11.75 9.455490 0.025636 0.044281 -2.279340 0.025625 0.044291 9.711191 0.108358 0.136660 -2.023639 0.108341 0.136659 11.625 11.875 49052
12 9.913108 0.028865 0.040604 -2.069736 0.028842 0.040639 10.169408 0.111818 0.132328 -1.813435 0.111826 0.132330 11.875 12.125 22586
12.25 10.311714 0.044078 0.034548 -1.919631 0.044096 0.034601 10.567094 0.118642 0.134960 -1.664250 0.118614 0.134972 12.125 12.375 9616
12.5 10.612967 0.056966 0.048520 -1.868269 0.056990 0.048518 10.865808 0.127114 0.126775 -1.615432 0.127122 0.126768 12.375 12.625 3945
12.75 10.784286 0.092918 0.073698 -1.944121 0.092856 0.073698 11.040528 0.159104 0.142987 -1.687882 0.159107 0.143032 12.625 12.875 1306
13 10.885847 0.125911 0.098223 -2.091488 0.125916 0.098222 11.137854 0.171253 0.161068 -1.839478 0.171253 0.161070 12.875 13.125 433
13.25 10.956498 0.193013 0.102886 -2.259518 0.193014 0.102889 11.222816 0.218562 0.174737 -1.993202 0.218563 0.174736 13.125 13.375 98
13.5 10.818956 0.214648 0.165221 -2.649828 0.214647 0.165220 11.066925 0.239313 0.198395 -2.401860 0.239315 0.198393 13.375 13.625 21
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
