#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.528686 0.477890 0.396389 -7.232269 0.477888 0.396391 1.729500 0.480082 0.403054 -7.031458 0.480083 0.403051 8.625 8.875 27674
9 2.126813 0.440549 0.357610 -6.886615 0.440549 0.357610 2.327544 0.442773 0.358193 -6.685885 0.442772 0.358195 8.875 9.125 48852
9.25 2.898958 0.382859 0.311304 -6.372337 0.382863 0.311303 3.099760 0.393305 0.328730 -6.171534 0.393306 0.328729 9.125 9.375 230225
9.5 3.974100 0.329101 0.265997 -5.554709 0.329102 0.265995 4.174889 0.326080 0.292466 -5.353916 0.326077 0.292466 9.375 9.625 859117
9.75 5.221543 0.261202 0.213894 -4.539289 0.261203 0.213897 5.422354 0.236390 0.263551 -4.338479 0.236389 0.263549 9.625 9.875 2.42071e+06
10 6.172251 0.177038 0.154367 -3.823871 0.177042 0.154367 6.373254 0.167232 0.187583 -3.622869 0.167233 0.187580 9.875 10.125 3.5852e+06
10.25 6.779536 0.118493 0.112055 -3.462233 0.118510 0.112044 6.980508 0.143279 0.146887 -3.261260 0.143290 0.146858 10.125 10.375 2.60704e+06
10.5 7.275018 0.072906 0.073057 -3.216624 0.072867 0.072992 7.475969 0.126003 0.126755 -3.015672 0.126120 0.126680 10.375 10.625 1.64245e+06
10.75 7.776478 0.033640 0.048162 -2.964416 0.034039 0.048111 7.977282 0.112376 0.124709 -2.763611 0.112327 0.124700 10.625 10.875 1.02078e+06
11 8.282204 0.029014 0.032437 -2.707457 0.029015 0.032413 8.483134 0.120744 0.118224 -2.506529 0.120777 0.118205 10.875 11.125 626376
11.25 8.822280 0.030446 0.026201 -2.416643 0.030406 0.026275 9.022973 0.113206 0.111847 -2.215951 0.113208 0.111855 11.125 11.375 365642
11.5 9.410247 0.023626 0.023072 -2.078376 0.023645 0.023040 9.611285 0.096893 0.108348 -1.877335 0.096905 0.108330 11.375 11.625 214259
11.75 9.959655 0.013899 0.022218 -1.779083 0.013849 0.022217 10.160422 0.090759 0.111460 -1.578308 0.090714 0.111473 11.625 11.875 124346
12 10.357042 0.009666 0.017627 -1.631477 0.009676 0.017607 10.558110 0.082500 0.105392 -1.430408 0.082516 0.105415 11.875 12.125 72088
12.25 10.573811 0.018345 0.011327 -1.665499 0.018273 0.011331 10.775460 0.104337 0.096791 -1.463849 0.104394 0.096863 12.125 12.375 41526
12.5 10.666271 0.052717 0.020118 -1.821241 0.052705 0.020102 10.867845 0.126685 0.092237 -1.619670 0.126682 0.092236 12.375 12.625 23220
12.75 10.739818 0.075283 0.023137 -1.997042 0.075396 0.023150 10.940757 0.132014 0.097650 -1.796104 0.132027 0.097579 12.625 12.875 13163
13 10.839244 0.069328 0.019818 -2.146707 0.069205 0.019837 11.038896 0.133256 0.095884 -1.947058 0.133260 0.095839 12.875 13.125 7257
13.25 10.956097 0.056312 0.023332 -2.280348 0.056379 0.023250 11.158355 0.129688 0.103019 -2.078091 0.129719 0.103087 13.125 13.375 3835
13.5 11.075208 0.053304 0.024362 -2.412663 0.053225 0.024234 11.274843 0.124189 0.100621 -2.213028 0.124187 0.100534 13.375 13.625 1959
13.75 11.189234 0.045069 0.028266 -2.547286 0.045037 0.028266 11.391196 0.115999 0.108477 -2.345323 0.115961 0.108506 13.625 13.875 976
14 11.312189 0.047038 0.047583 -2.667620 0.047042 0.047801 11.510077 0.108799 0.116567 -2.469737 0.108465 0.116898 13.875 14.125 430
14.25 11.462214 0.049852 0.062765 -2.767076 0.049852 0.062766 11.662717 0.103276 0.117044 -2.566576 0.103279 0.117040 14.125 14.375 172
14.5 11.585298 0.072394 0.073571 -2.900961 0.072396 0.073572 11.765188 0.134000 0.122903 -2.721071 0.134000 0.122903 14.375 14.625 38
14.75 11.623007 0.098302 0.085066 -3.077257 0.098304 0.085064 11.817918 0.123459 0.145308 -2.882344 0.123458 0.145309 14.625 14.875 10
15 11.962058 0.134601 0.063045 -3.037312 0.134600 0.063045 12.164375 0.170909 0.093328 -2.834996 0.170909 0.093328 14.875 15.125 2
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
