#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.293129 0.402542 0.299756 -6.467110 0.402542 0.299757 2.545203 0.328526 0.309983 -6.215034 0.328524 0.309985 8.625 8.875 168122
9 2.811898 0.357946 0.297622 -6.200187 0.357946 0.297623 3.064853 0.291738 0.288990 -5.947234 0.291739 0.288992 8.875 9.125 274210
9.25 3.481621 0.321168 0.254734 -5.784489 0.321169 0.254733 3.733614 0.291347 0.250388 -5.532495 0.291347 0.250391 9.125 9.375 993183
9.5 4.448026 0.304215 0.210972 -5.075420 0.304215 0.210971 4.700392 0.256812 0.205647 -4.823052 0.256808 0.205646 9.375 9.625 2.94924e+06
9.75 5.381151 0.268692 0.172307 -4.365576 0.268692 0.172305 5.633564 0.220535 0.154070 -4.113159 0.220537 0.154074 9.625 9.875 4.84844e+06
10 6.105965 0.201194 0.136306 -3.882468 0.201176 0.136318 6.358223 0.193730 0.135742 -3.630211 0.193745 0.135709 9.875 10.125 3.8518e+06
10.25 6.657099 0.163817 0.107228 -3.583873 0.164065 0.107049 6.908996 0.135015 0.113856 -3.331978 0.134957 0.113837 10.125 10.375 2.4177e+06
10.5 7.132520 0.132327 0.091851 -3.358212 0.132324 0.091850 7.384922 0.103038 0.109039 -3.105811 0.103011 0.109024 10.375 10.625 1.47661e+06
10.75 7.586167 0.106187 0.069868 -3.151693 0.106181 0.069814 7.838350 0.098248 0.097879 -2.899509 0.098317 0.097918 10.625 10.875 829779
11 8.053298 0.063116 0.056238 -2.933727 0.063092 0.056286 8.305618 0.093294 0.099591 -2.681405 0.093288 0.099671 10.875 11.125 440681
11.25 8.519749 0.032806 0.050275 -2.716581 0.032696 0.050286 8.772236 0.085269 0.114026 -2.464091 0.085239 0.114110 11.125 11.375 228868
11.5 8.985255 0.020024 0.043449 -2.500274 0.020034 0.043467 9.237443 0.098219 0.126241 -2.248091 0.098210 0.126259 11.375 11.625 115449
11.75 9.452860 0.023939 0.039042 -2.282002 0.023954 0.039032 9.705873 0.111830 0.132748 -2.028991 0.111817 0.132718 11.625 11.875 56892
12 9.919753 0.026980 0.032885 -2.063421 0.026977 0.032882 10.172850 0.115578 0.123965 -1.810323 0.115559 0.123950 11.875 12.125 27088
12.25 10.323661 0.041040 0.029003 -1.908691 0.040941 0.028998 10.573696 0.116478 0.124295 -1.658658 0.116421 0.124333 12.125 12.375 11943
12.5 10.603635 0.056966 0.041533 -1.878225 0.056957 0.041543 10.857848 0.126764 0.122877 -1.624013 0.126766 0.122890 12.375 12.625 5022
12.75 10.772974 0.086893 0.064056 -1.952969 0.086830 0.064057 11.024929 0.159026 0.134057 -1.701011 0.159027 0.134056 12.625 12.875 1895
13 10.862477 0.134302 0.085542 -2.116882 0.134301 0.085545 11.118052 0.179379 0.160982 -1.861307 0.179383 0.160987 12.875 13.125 619
13.25 10.923873 0.169938 0.099152 -2.295875 0.169939 0.099151 11.189656 0.195963 0.170575 -2.030091 0.195964 0.170577 13.125 13.375 171
13.5 10.951230 0.213471 0.139215 -2.520862 0.213472 0.139215 11.185124 0.245887 0.198918 -2.286968 0.245885 0.198920 13.375 13.625 36
13.75 10.691198 0.290043 0.092698 -2.954155 0.290042 0.092698 11.004668 0.301910 0.119714 -2.640686 0.301911 0.119713 13.625 13.875 2
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
