#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 3.391986 0.345876 0.298950 -5.367086 0.345874 0.298950 3.662495 0.285730 0.288375 -5.096579 0.285731 0.288374 8.625 8.875 222944
9 3.991469 0.298831 0.274481 -5.017282 0.298833 0.274477 4.262630 0.254984 0.270599 -4.746120 0.254986 0.270596 8.875 9.125 312961
9.25 4.503600 0.274023 0.261122 -4.751626 0.274022 0.261123 4.774230 0.233888 0.250873 -4.480995 0.233887 0.250873 9.125 9.375 773251
9.5 5.209763 0.227971 0.226965 -4.302448 0.227972 0.226964 5.480555 0.195815 0.233430 -4.031654 0.195810 0.233429 9.375 9.625 1.39158e+06
9.75 6.007477 0.178026 0.202339 -3.729058 0.178025 0.202332 6.278078 0.177035 0.199033 -3.458456 0.177036 0.199036 9.625 9.875 1.25925e+06
10 6.629117 0.148415 0.176756 -3.353385 0.148424 0.176716 6.899909 0.165757 0.181087 -3.082594 0.165787 0.181074 9.875 10.125 709810
10.25 7.125870 0.121530 0.158308 -3.107432 0.121529 0.158308 7.397377 0.150133 0.187710 -2.835926 0.150134 0.187706 10.125 10.375 322818
10.5 7.602471 0.099375 0.141459 -2.879922 0.099361 0.141498 7.873704 0.143207 0.180955 -2.608689 0.143149 0.180971 10.375 10.625 130411
10.75 8.082745 0.088395 0.127811 -2.647462 0.088398 0.127804 8.354011 0.140978 0.183878 -2.376199 0.140984 0.183879 10.625 10.875 49580
11 8.565157 0.074224 0.122413 -2.411806 0.074228 0.122417 8.837077 0.136457 0.190680 -2.139888 0.136459 0.190681 10.875 11.125 17219
11.25 9.031199 0.064237 0.137166 -2.192525 0.064240 0.137165 9.307534 0.132098 0.198993 -1.916188 0.132098 0.198993 11.125 11.375 5275
11.5 9.515555 0.073619 0.175756 -1.958140 0.073619 0.175757 9.796804 0.136669 0.227364 -1.676889 0.136667 0.227362 11.375 11.625 1360
11.75 9.966689 0.079112 0.239141 -1.752186 0.079114 0.239139 10.245077 0.106082 0.280195 -1.473795 0.106081 0.280194 11.625 11.875 292
12 10.374508 0.121281 0.356871 -1.578632 0.121282 0.356870 10.619308 0.151204 0.353279 -1.333831 0.151202 0.353280 11.875 12.125 52
12.25 10.849264 0.180540 0.558359 -1.366317 0.180541 0.558360 10.932149 0.189841 0.562451 -1.283431 0.189841 0.562451 12.125 12.375 9
12.5 10.386595 0.402151 0.431822 -2.036346 0.402150 0.431822 10.809879 0.369751 0.429777 -1.613063 0.369752 0.429777 12.375 12.625 2
12.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.625 12.875 0
13 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.875 13.125 0
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
