#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.737759 0.483196 0.462664 -7.023607 0.483196 0.462664 1.969734 0.463664 0.429505 -6.791630 0.463662 0.429508 8.625 8.875 53553
9 2.277458 0.433123 0.430651 -6.736112 0.433125 0.430649 2.509900 0.396139 0.419051 -6.503669 0.396139 0.419048 8.875 9.125 95012
9.25 3.021465 0.382800 0.383257 -6.249470 0.382799 0.383260 3.253387 0.374244 0.378482 -6.017549 0.374245 0.378480 9.125 9.375 431950
9.5 4.075641 0.326335 0.288067 -5.453107 0.326335 0.288068 4.307297 0.318411 0.303217 -5.221451 0.318412 0.303218 9.375 9.625 1.65351e+06
9.75 5.166399 0.254624 0.209445 -4.587369 0.254623 0.209445 5.398078 0.240421 0.226826 -4.355691 0.240421 0.226824 9.625 9.875 3.80864e+06
10 6.018825 0.192240 0.147310 -3.974169 0.192240 0.147315 6.250473 0.181570 0.169702 -3.742525 0.181574 0.169695 9.875 10.125 4.15716e+06
10.25 6.618832 0.150762 0.112131 -3.622289 0.150753 0.112080 6.850559 0.155506 0.133485 -3.390559 0.155488 0.133543 10.125 10.375 2.82711e+06
10.5 7.112495 0.108239 0.089798 -3.379377 0.108225 0.089918 7.344066 0.127909 0.124805 -3.147807 0.127985 0.124688 10.375 10.625 1.76141e+06
10.75 7.597042 0.067624 0.062921 -3.143079 0.067599 0.062927 7.828611 0.102117 0.116333 -2.911505 0.102131 0.116292 10.625 10.875 1.0864e+06
11 8.081338 0.028152 0.041835 -2.907088 0.028136 0.041927 8.312920 0.098446 0.122194 -2.675506 0.098415 0.122190 10.875 11.125 625082
11.25 8.573985 0.019377 0.033296 -2.664152 0.019291 0.033372 8.805429 0.097502 0.123286 -2.432708 0.097477 0.123322 11.125 11.375 350808
11.5 9.097675 0.021744 0.027835 -2.390278 0.021661 0.027800 9.328550 0.099989 0.118857 -2.159405 0.099974 0.118879 11.375 11.625 196648
11.75 9.676821 0.025298 0.029311 -2.060992 0.025163 0.029317 9.908026 0.093588 0.110756 -1.829788 0.093607 0.110753 11.625 11.875 109204
12 10.199384 0.027341 0.021746 -1.787715 0.027334 0.021742 10.431266 0.100695 0.104141 -1.555835 0.100688 0.104166 11.875 12.125 59919
12.25 10.512686 0.030363 0.015599 -1.724445 0.030360 0.015597 10.744914 0.095511 0.099157 -1.492219 0.095521 0.099160 12.125 12.375 32192
12.5 10.633091 0.056619 0.031148 -1.853564 0.056530 0.031150 10.866458 0.124620 0.104454 -1.620199 0.124617 0.104454 12.375 12.625 16788
12.75 10.701160 0.093745 0.036983 -2.034195 0.093737 0.036990 10.930934 0.147346 0.103693 -1.804419 0.147338 0.103700 12.625 12.875 8481
13 10.775708 0.108230 0.036416 -2.207276 0.108212 0.036431 11.005923 0.155955 0.105668 -1.977064 0.155957 0.105670 12.875 13.125 4093
13.25 10.884613 0.107881 0.043339 -2.346132 0.107720 0.043342 11.115172 0.160045 0.111341 -2.115573 0.159880 0.111331 13.125 13.375 1840
13.5 10.976693 0.101877 0.046398 -2.505255 0.101845 0.046431 11.202483 0.150007 0.116226 -2.279468 0.150006 0.116255 13.375 13.625 744
13.75 11.093605 0.099023 0.049697 -2.636609 0.099018 0.049701 11.322708 0.153369 0.113370 -2.407509 0.153367 0.113083 13.625 13.875 270
14 11.222405 0.068513 0.054346 -2.738681 0.068513 0.054345 11.449916 0.116244 0.131450 -2.511171 0.116246 0.131446 13.875 14.125 77
14.25 11.186312 0.120263 0.039691 -3.043045 0.120265 0.039691 11.455653 0.148883 0.099116 -2.773703 0.148883 0.099116 14.125 14.375 14
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 11.079743 0.407596 0.097685 -3.585092 0.407595 0.097686 11.287908 0.418014 0.149500 -3.376928 0.418014 0.149500 14.625 14.875 1
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
