#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.768404 0.475027 0.436590 -6.993356 0.475024 0.436594 2.001585 0.473117 0.423429 -6.760178 0.473117 0.423430 8.625 8.875 58518
9 2.305722 0.435277 0.424395 -6.707496 0.435278 0.424396 2.539618 0.401378 0.409112 -6.473599 0.401379 0.409111 8.875 9.125 103937
9.25 3.046429 0.375239 0.367481 -6.224072 0.375238 0.367483 3.280001 0.363989 0.363680 -5.990501 0.363989 0.363683 9.125 9.375 466426
9.5 4.094345 0.319056 0.281576 -5.434041 0.319059 0.281569 4.327968 0.312873 0.297276 -5.200413 0.312871 0.297276 9.375 9.625 1.74901e+06
9.75 5.173229 0.249679 0.205663 -4.579964 0.249673 0.205668 5.406919 0.240007 0.214785 -4.346274 0.240005 0.214788 9.625 9.875 3.92499e+06
10 6.015424 0.191137 0.144547 -3.977303 0.191145 0.144544 6.249070 0.180053 0.163824 -3.743658 0.180053 0.163821 9.875 10.125 4.17277e+06
10.25 6.613364 0.155315 0.113459 -3.627737 0.155309 0.113366 6.846911 0.153530 0.131300 -3.394194 0.153687 0.131257 10.125 10.375 2.8249e+06
10.5 7.107302 0.112125 0.089268 -3.384596 0.111863 0.089276 7.340816 0.123298 0.122856 -3.151080 0.123241 0.122738 10.375 10.625 1.76038e+06
10.75 7.589298 0.068711 0.067079 -3.150660 0.068733 0.067029 7.822837 0.099712 0.115963 -2.917122 0.099718 0.115954 10.625 10.875 1.08336e+06
11 8.072547 0.031724 0.042710 -2.915820 0.031708 0.042737 8.306164 0.104280 0.118586 -2.682205 0.104254 0.118557 10.875 11.125 618561
11.25 8.562512 0.018118 0.032331 -2.675517 0.018121 0.032414 8.795813 0.094248 0.124138 -2.442219 0.094218 0.124207 11.125 11.375 346210
11.5 9.076836 0.019805 0.025912 -2.411007 0.019792 0.025885 9.310543 0.100120 0.118268 -2.177300 0.100088 0.118288 11.375 11.625 192657
11.75 9.645984 0.026106 0.028153 -2.091773 0.026120 0.028173 9.879089 0.097379 0.109762 -1.858668 0.097381 0.109762 11.625 11.875 106698
12 10.172520 0.028644 0.022251 -1.814786 0.028612 0.022252 10.406422 0.102310 0.103414 -1.580884 0.102306 0.103464 11.875 12.125 58009
12.25 10.500121 0.032851 0.017508 -1.736784 0.032879 0.017502 10.733995 0.096294 0.101192 -1.502908 0.096338 0.101200 12.125 12.375 30808
12.5 10.633317 0.055964 0.032115 -1.853608 0.055849 0.032104 10.867558 0.125938 0.103806 -1.619370 0.125933 0.103806 12.375 12.625 15977
12.75 10.703126 0.095348 0.039240 -2.031993 0.095380 0.039245 10.934344 0.148027 0.108984 -1.800774 0.148009 0.109002 12.625 12.875 7976
13 10.777813 0.107982 0.041028 -2.205551 0.107968 0.041041 11.012287 0.158497 0.108216 -1.971078 0.158484 0.108219 12.875 13.125 3764
13.25 10.877800 0.113883 0.047231 -2.351035 0.113851 0.047232 11.116281 0.166013 0.118546 -2.112553 0.165900 0.118586 13.125 13.375 1643
13.5 10.978662 0.111568 0.049826 -2.498839 0.111567 0.049756 11.204804 0.160497 0.115475 -2.272694 0.160494 0.115407 13.375 13.625 659
13.75 11.090284 0.101219 0.054393 -2.639800 0.101218 0.054237 11.328315 0.143465 0.119958 -2.401763 0.143461 0.119964 13.625 13.875 244
14 11.172198 0.077178 0.067993 -2.807307 0.077175 0.067995 11.449268 0.122639 0.123957 -2.530239 0.122639 0.123957 13.875 14.125 50
14.25 11.105474 0.155868 0.017836 -3.119542 0.155868 0.017835 11.326539 0.199525 0.058623 -2.898477 0.199526 0.058623 14.125 14.375 10
14.5 11.079279 0.345295 0.096757 -3.512441 0.345295 0.096757 11.285456 0.364798 0.155882 -3.306264 0.364798 0.155882 14.375 14.625 1
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
