#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.589378 0.645883 0.512206 -7.166281 0.645882 0.512207 1.756264 0.590042 0.574319 -6.999394 0.590040 0.574322 8.625 8.875 53010
9 2.180915 0.567474 0.491147 -6.830925 0.567475 0.491146 2.347134 0.541293 0.499613 -6.664703 0.541293 0.499614 8.875 9.125 73920
9.25 2.955245 0.484099 0.397944 -6.310311 0.484100 0.397941 3.121130 0.456091 0.421839 -6.144427 0.456093 0.421837 9.125 9.375 278832
9.5 4.053904 0.398478 0.271962 -5.469745 0.398476 0.271965 4.219655 0.359665 0.277909 -5.303997 0.359666 0.277906 9.375 9.625 784148
9.75 5.332237 0.234378 0.134600 -4.428147 0.234380 0.134597 5.497938 0.224684 0.165467 -4.262444 0.224684 0.165466 9.625 9.875 1.95833e+06
10 6.356370 0.149736 0.082289 -3.641769 0.149735 0.082289 6.522062 0.165326 0.128359 -3.476080 0.165327 0.128360 9.875 10.125 3.05576e+06
10.25 6.962808 0.102032 0.054220 -3.279431 0.102041 0.054214 7.128588 0.129986 0.106005 -3.113652 0.129986 0.105996 10.125 10.375 2.35854e+06
10.5 7.462871 0.062624 0.034855 -3.029092 0.062664 0.034822 7.628683 0.120411 0.099440 -2.863275 0.120396 0.099432 10.375 10.625 1.51028e+06
10.75 7.954551 0.046967 0.015398 -2.786345 0.046957 0.015383 8.120488 0.115461 0.096172 -2.620406 0.115491 0.096060 10.625 10.875 940100
11 8.458175 0.041414 0.006428 -2.532114 0.041384 0.006534 8.624099 0.115276 0.097013 -2.366192 0.115192 0.097021 10.875 11.125 581648
11.25 8.969246 0.039230 0.000381 -2.270166 0.039202 0.000385 9.135050 0.112285 0.090196 -2.104363 0.112318 0.090182 11.125 11.375 350796
11.5 9.484476 0.035322 0.003689 -2.004527 0.035322 0.003698 9.650274 0.108008 0.091277 -1.838730 0.108017 0.091278 11.375 11.625 208570
11.75 9.950195 0.029161 0.011201 -1.789062 0.029093 0.011184 10.116279 0.102076 0.096306 -1.622980 0.102048 0.096385 11.625 11.875 123621
12 10.319009 0.021172 0.015726 -1.669923 0.021178 0.015670 10.485039 0.097884 0.102628 -1.503891 0.097883 0.102578 11.875 12.125 72553
12.25 10.563065 0.025027 0.011553 -1.676654 0.024978 0.011595 10.729026 0.098217 0.095201 -1.510694 0.098192 0.095185 12.125 12.375 42332
12.5 10.703510 0.039865 0.012865 -1.784730 0.039878 0.012865 10.870126 0.123260 0.092592 -1.618116 0.123256 0.092570 12.375 12.625 24805
12.75 10.802948 0.053254 0.019513 -1.934565 0.053220 0.019503 10.969326 0.126026 0.088765 -1.768185 0.126020 0.088728 12.625 12.875 14461
13 10.919570 0.054448 0.019927 -2.068864 0.054366 0.019884 11.087109 0.132045 0.096716 -1.901320 0.132040 0.096644 12.875 13.125 8164
13.25 11.044645 0.043888 0.022982 -2.193776 0.043924 0.022965 11.209743 0.121930 0.092703 -2.028676 0.122056 0.092672 13.125 13.375 4573
13.5 11.178955 0.034202 0.030170 -2.309576 0.033882 0.030370 11.342898 0.112732 0.099833 -2.145633 0.112508 0.100128 13.375 13.625 2493
13.75 11.308151 0.034801 0.033496 -2.427654 0.034734 0.033864 11.473228 0.111704 0.106481 -2.262578 0.111633 0.106632 13.625 13.875 1335
14 11.444448 0.036576 0.044066 -2.541088 0.036461 0.044062 11.607550 0.112008 0.115715 -2.377983 0.111840 0.115922 13.875 14.125 672
14.25 11.555111 0.042298 0.064174 -2.682200 0.042300 0.064190 11.716751 0.099729 0.133515 -2.520558 0.099727 0.133516 14.125 14.375 327
14.5 11.687345 0.046826 0.067204 -2.795021 0.046824 0.067232 11.853684 0.095390 0.129909 -2.628680 0.095389 0.129971 14.375 14.625 130
14.75 11.864970 0.068039 0.086722 -2.870541 0.068037 0.086724 12.016948 0.102324 0.165932 -2.718565 0.102324 0.165931 14.625 14.875 49
15 11.685081 0.071751 0.089732 -3.229401 0.071750 0.089731 11.850140 0.100631 0.153751 -3.064343 0.100631 0.153749 14.875 15.125 6
15.25 12.242579 0.115158 0.076435 -2.983243 0.115158 0.076436 12.370869 0.160252 0.128931 -2.854953 0.160252 0.128932 15.125 15.375 2
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
