#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.576613 0.517635 0.434910 -7.185543 0.517635 0.434913 1.789669 0.508312 0.453254 -6.972488 0.508313 0.453254 8.625 8.875 29743
9 2.139582 0.452689 0.402922 -6.874304 0.452686 0.402925 2.353220 0.444664 0.419926 -6.660670 0.444667 0.419924 8.875 9.125 53361
9.25 2.911863 0.397931 0.358568 -6.360147 0.397933 0.358568 3.125636 0.396870 0.393510 -6.146375 0.396871 0.393511 9.125 9.375 254940
9.5 3.994415 0.338067 0.309603 -5.536355 0.338066 0.309608 4.208062 0.314464 0.335159 -5.322707 0.314461 0.335161 9.375 9.625 1.03199e+06
9.75 5.180241 0.266614 0.235833 -4.578491 0.266612 0.235835 5.393862 0.251661 0.257184 -4.364871 0.251659 0.257186 9.625 9.875 2.90096e+06
10 6.099132 0.191597 0.160342 -3.895808 0.191601 0.160342 6.312696 0.185590 0.190707 -3.682240 0.185588 0.190705 9.875 10.125 3.8473e+06
10.25 6.707063 0.134132 0.110542 -3.534441 0.134110 0.110566 6.920680 0.140931 0.148781 -3.320825 0.140941 0.148763 10.125 10.375 2.72155e+06
10.5 7.197075 0.090980 0.080930 -3.294543 0.091311 0.081081 7.410787 0.115990 0.135108 -3.080832 0.116147 0.135024 10.375 10.625 1.70329e+06
10.75 7.696108 0.045664 0.054509 -3.044698 0.045702 0.054520 7.909856 0.111487 0.125937 -2.830954 0.111273 0.125973 10.625 10.875 1.05762e+06
11 8.192673 0.023193 0.039694 -2.796419 0.023168 0.039718 8.406546 0.103264 0.124755 -2.582548 0.103228 0.124767 10.875 11.125 638918
11.25 8.718880 0.025766 0.032417 -2.519977 0.025765 0.032405 8.932909 0.117776 0.119987 -2.305948 0.117781 0.119987 11.125 11.375 368316
11.5 9.305276 0.025069 0.029960 -2.183174 0.025065 0.029959 9.519304 0.094268 0.112825 -1.969145 0.094244 0.112842 11.375 11.625 212474
11.75 9.900541 0.014613 0.024606 -1.837582 0.014612 0.024601 10.114179 0.091334 0.114442 -1.623939 0.091335 0.114443 11.625 11.875 122419
12 10.345355 0.012650 0.020269 -1.643255 0.012639 0.020333 10.559626 0.091101 0.115083 -1.428982 0.091031 0.115077 11.875 12.125 69623
12.25 10.566446 0.022737 0.014267 -1.671389 0.022738 0.014269 10.780520 0.106899 0.094115 -1.457314 0.106919 0.094110 12.125 12.375 39439
12.5 10.648387 0.058891 0.024051 -1.839295 0.058879 0.024026 10.862703 0.134849 0.103112 -1.624979 0.134845 0.103138 12.375 12.625 21899
12.75 10.713448 0.081386 0.024977 -2.024323 0.081252 0.025074 10.927869 0.144348 0.097253 -1.809901 0.144294 0.097296 12.625 12.875 11963
13 10.808398 0.074329 0.021791 -2.178302 0.074336 0.021746 11.021580 0.146084 0.100916 -1.965118 0.146079 0.100940 12.875 13.125 6280
13.25 10.910862 0.071231 0.027683 -2.323684 0.071265 0.027704 11.127744 0.135889 0.101278 -2.106801 0.135870 0.101247 13.125 13.375 3223
13.5 11.024715 0.068740 0.025260 -2.461423 0.068706 0.025260 11.235970 0.133720 0.101920 -2.250174 0.133798 0.101949 13.375 13.625 1553
13.75 11.136695 0.056737 0.031145 -2.596243 0.056655 0.031230 11.348042 0.110339 0.105936 -2.384896 0.110250 0.106073 13.625 13.875 702
14 11.280109 0.050776 0.052225 -2.693855 0.050777 0.052227 11.492782 0.114507 0.114080 -2.481179 0.114506 0.114329 13.875 14.125 281
14.25 11.353642 0.066104 0.054019 -2.857982 0.066103 0.054024 11.575540 0.113523 0.112639 -2.636091 0.113528 0.112635 14.125 14.375 99
14.5 11.565301 0.050179 0.124693 -2.904436 0.050178 0.124693 11.754250 0.094630 0.177629 -2.715487 0.094629 0.177631 14.375 14.625 18
14.75 11.353173 0.220939 0.015444 -3.390984 0.220938 0.015444 11.595065 0.249760 0.060405 -3.149093 0.249760 0.060405 14.625 14.875 3
15 11.510009 0.198339 -0.014020 -3.375818 0.198339 -0.014021 11.929813 0.224867 0.036956 -2.956013 0.224867 0.036956 14.875 15.125 1
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
