#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 3.464303 0.318206 0.312797 -5.294962 0.318205 0.312797 3.734422 0.293422 0.316593 -5.024845 0.293423 0.316591 8.625 8.875 204243
9 4.040193 0.295939 0.291684 -4.968463 0.295939 0.291683 4.311941 0.271871 0.293835 -4.696719 0.271875 0.293831 8.875 9.125 287483
9.25 4.550591 0.267369 0.264179 -4.704287 0.267369 0.264179 4.821971 0.239988 0.281660 -4.432905 0.239990 0.281658 9.125 9.375 701567
9.5 5.245118 0.227952 0.240309 -4.267187 0.227952 0.240311 5.516545 0.202866 0.244487 -3.995761 0.202863 0.244486 9.375 9.625 1.25152e+06
9.75 6.044216 0.170340 0.201746 -3.692107 0.170341 0.201741 6.315921 0.180886 0.206463 -3.420405 0.180891 0.206454 9.625 9.875 1.12942e+06
10 6.661748 0.143418 0.179851 -3.319945 0.143583 0.179849 6.933152 0.165512 0.197479 -3.048540 0.165532 0.197475 9.875 10.125 620382
10.25 7.160715 0.123368 0.160004 -3.072044 0.123380 0.159994 7.431984 0.157521 0.202956 -2.800773 0.157519 0.202955 10.125 10.375 273147
10.5 7.637415 0.096047 0.149750 -2.844493 0.095922 0.149761 7.908369 0.153372 0.198019 -2.573541 0.153375 0.198014 10.375 10.625 107848
10.75 8.117861 0.086108 0.137959 -2.611334 0.086097 0.137963 8.390086 0.149479 0.193961 -2.339110 0.149476 0.193961 10.625 10.875 39818
11 8.601483 0.079250 0.131197 -2.374809 0.079243 0.131203 8.876431 0.138530 0.203488 -2.099864 0.138524 0.203493 10.875 11.125 13385
11.25 9.081141 0.070142 0.151489 -2.141410 0.070143 0.151489 9.351525 0.132199 0.213498 -1.871025 0.132198 0.213496 11.125 11.375 3880
11.5 9.518825 0.080737 0.194685 -1.949432 0.080739 0.194684 9.812284 0.129936 0.242556 -1.655971 0.129936 0.242558 11.375 11.625 992
11.75 10.006085 0.093976 0.268768 -1.707152 0.093976 0.268769 10.266495 0.115625 0.312021 -1.446741 0.115626 0.312024 11.625 11.875 203
12 10.312839 0.125857 0.402826 -1.644189 0.125858 0.402828 10.642912 0.167205 0.407323 -1.314117 0.167205 0.407323 11.875 12.125 33
12.25 10.511082 0.201941 0.710468 -1.717004 0.201940 0.710469 11.017969 0.198599 0.749421 -1.210117 0.198599 0.749421 12.125 12.375 5
12.5 10.594906 0.299620 0.426797 -1.805581 0.299619 0.426797 10.995583 0.319871 0.458436 -1.404905 0.319872 0.458436 12.375 12.625 1
12.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.625 12.875 0
13 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.875 13.125 0
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
