#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.530527 0.513825 0.400857 -7.230828 0.513823 0.400855 1.735650 0.516930 0.402669 -7.025704 0.516929 0.402669 8.625 8.875 28276
9 2.114335 0.439360 0.364757 -6.899201 0.439361 0.364758 2.319235 0.433245 0.368921 -6.694301 0.433244 0.368923 8.875 9.125 49908
9.25 2.902214 0.395455 0.325277 -6.369338 0.395454 0.325276 3.107969 0.407491 0.338443 -6.163581 0.407490 0.338446 9.125 9.375 237264
9.5 3.982733 0.339218 0.283539 -5.546751 0.339218 0.283541 4.188251 0.320616 0.312499 -5.341230 0.320616 0.312501 9.375 9.625 903592
9.75 5.208747 0.262250 0.228642 -4.551579 0.262249 0.228644 5.414011 0.239677 0.265247 -4.346313 0.239676 0.265254 9.625 9.875 2.56703e+06
10 6.147641 0.176103 0.157869 -3.848078 0.176106 0.157868 6.352986 0.170216 0.192553 -3.642732 0.170218 0.192547 9.875 10.125 3.67376e+06
10.25 6.755010 0.122139 0.110063 -3.486650 0.122175 0.110057 6.960468 0.140127 0.150646 -3.281195 0.140148 0.150629 10.125 10.375 2.64755e+06
10.5 7.248800 0.077968 0.077434 -3.242847 0.077952 0.077383 7.454247 0.121821 0.134588 -3.037402 0.121951 0.134425 10.375 10.625 1.66402e+06
10.75 7.749866 0.035659 0.049598 -2.991032 0.035749 0.049749 7.955266 0.108215 0.129298 -2.785629 0.108454 0.129339 10.625 10.875 1.03303e+06
11 8.252528 0.027232 0.034682 -2.736938 0.027221 0.034682 8.457841 0.115107 0.120592 -2.531627 0.115096 0.120595 10.875 11.125 631792
11.25 8.790067 0.028235 0.029965 -2.448880 0.028139 0.029972 8.995259 0.111531 0.117230 -2.243689 0.111528 0.117210 11.125 11.375 367049
11.5 9.381724 0.021272 0.028342 -2.106870 0.021245 0.028336 9.586886 0.093259 0.110415 -1.901709 0.093264 0.110410 11.375 11.625 214206
11.75 9.949363 0.012812 0.023828 -1.789348 0.012827 0.023811 10.154380 0.089403 0.115492 -1.584329 0.089421 0.115471 11.625 11.875 123908
12 10.358737 0.007318 0.018700 -1.629936 0.007328 0.018700 10.564159 0.082522 0.109383 -1.424511 0.082506 0.109373 11.875 12.125 71460
12.25 10.574007 0.018873 0.012427 -1.664964 0.018828 0.012475 10.778522 0.105017 0.096627 -1.460447 0.105052 0.096702 12.125 12.375 40987
12.5 10.661536 0.056702 0.022849 -1.826598 0.056687 0.022857 10.866592 0.129606 0.093308 -1.621540 0.129600 0.093312 12.375 12.625 22820
12.75 10.729811 0.077950 0.023432 -2.007646 0.078053 0.023360 10.935355 0.137403 0.098005 -1.802103 0.137414 0.097982 12.625 12.875 12819
13 10.830205 0.072340 0.021139 -2.155889 0.072320 0.021126 11.036081 0.133914 0.099423 -1.950011 0.133912 0.099463 12.875 13.125 6969
13.25 10.940394 0.061959 0.021881 -2.296402 0.061985 0.021886 11.148560 0.131021 0.105047 -2.088238 0.131082 0.105048 13.125 13.375 3637
13.5 11.050984 0.053215 0.026447 -2.436062 0.053097 0.026371 11.260708 0.126920 0.104637 -2.226336 0.126900 0.104757 13.375 13.625 1830
13.75 11.184679 0.047117 0.030393 -2.551496 0.047261 0.030396 11.385928 0.110977 0.112704 -2.350254 0.110980 0.112735 13.625 13.875 898
14 11.298321 0.052279 0.042810 -2.679379 0.052278 0.042814 11.504123 0.109681 0.111053 -2.473574 0.109445 0.111416 13.875 14.125 375
14.25 11.433437 0.049706 0.071111 -2.793326 0.049705 0.071107 11.637999 0.102797 0.119909 -2.588763 0.102796 0.119911 14.125 14.375 144
14.5 11.572932 0.051305 0.091487 -2.912043 0.051305 0.091485 11.777560 0.103281 0.146627 -2.707415 0.103281 0.146627 14.375 14.625 32
14.75 11.621541 0.113180 0.091820 -3.045174 0.113180 0.091821 11.809640 0.146577 0.136588 -2.857075 0.146577 0.136589 14.625 14.875 7
15 11.811453 0.166397 0.058657 -3.158731 0.166397 0.058656 12.030389 0.186821 0.083949 -2.939795 0.186821 0.083948 14.875 15.125 2
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
