#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.728403 0.482978 0.465589 -7.032962 0.482979 0.465592 1.959491 0.463251 0.427277 -6.801873 0.463247 0.427280 8.625 8.875 51936
9 2.267687 0.436275 0.432378 -6.745899 0.436276 0.432380 2.499155 0.401911 0.421251 -6.514430 0.401912 0.421251 8.875 9.125 92456
9.25 3.011886 0.387470 0.384748 -6.259172 0.387472 0.384748 3.242725 0.367457 0.382696 -6.028329 0.367457 0.382697 9.125 9.375 422182
9.5 4.069639 0.327676 0.286353 -5.459255 0.327672 0.286355 4.300641 0.316412 0.308017 -5.228257 0.316413 0.308012 9.375 9.625 1.62258e+06
9.75 5.164599 0.256124 0.211477 -4.589384 0.256126 0.211477 5.395640 0.241736 0.232625 -4.358340 0.241738 0.232625 9.625 9.875 3.77181e+06
10 6.020367 0.193267 0.148063 -3.972735 0.193267 0.148061 6.251444 0.183074 0.171195 -3.741657 0.183075 0.171195 9.875 10.125 4.1501e+06
10.25 6.621190 0.148386 0.110777 -3.619945 0.148368 0.110775 6.852160 0.154176 0.133993 -3.388976 0.154159 0.134020 10.125 10.375 2.82722e+06
10.5 7.114457 0.107417 0.088094 -3.377410 0.107494 0.087793 7.345388 0.128711 0.125443 -3.146477 0.128671 0.125333 10.375 10.625 1.76097e+06
10.75 7.599628 0.068370 0.061861 -3.140528 0.068331 0.061852 7.830590 0.103692 0.117043 -2.909566 0.103713 0.116989 10.625 10.875 1.0872e+06
11 8.084720 0.027021 0.040615 -2.903748 0.027007 0.040599 8.315533 0.097655 0.121183 -2.672937 0.097580 0.121181 10.875 11.125 626844
11.25 8.577888 0.019393 0.033222 -2.660346 0.019290 0.033229 8.808906 0.098564 0.123758 -2.429333 0.098561 0.123792 11.125 11.375 352294
11.5 9.104198 0.022717 0.028178 -2.383804 0.022620 0.028183 9.334966 0.100681 0.117783 -2.153034 0.100681 0.117817 11.375 11.625 197654
11.75 9.686818 0.025383 0.028967 -2.050927 0.025389 0.028965 9.917107 0.092081 0.109566 -1.820636 0.092079 0.109654 11.625 11.875 109968
12 10.208398 0.026303 0.020819 -1.778746 0.026284 0.020829 10.438953 0.099245 0.104200 -1.548192 0.099228 0.104202 11.875 12.125 60648
12.25 10.518087 0.029165 0.015406 -1.719156 0.029144 0.015398 10.748868 0.095883 0.098801 -1.488378 0.095873 0.098811 12.125 12.375 32488
12.5 10.633175 0.057154 0.030222 -1.853490 0.057024 0.030219 10.865998 0.124303 0.104334 -1.620662 0.124306 0.104348 12.375 12.625 17109
12.75 10.697454 0.093351 0.037223 -2.038308 0.093377 0.037188 10.931087 0.146671 0.102404 -1.804677 0.146699 0.102380 12.625 12.875 8617
13 10.776107 0.106746 0.036816 -2.207659 0.106598 0.036853 11.004519 0.154968 0.105922 -1.979246 0.154963 0.105926 12.875 13.125 4215
13.25 10.885843 0.104881 0.041680 -2.346353 0.104715 0.041692 11.113977 0.158711 0.112433 -2.118220 0.158653 0.112524 13.125 13.375 1886
13.5 10.974861 0.100518 0.044872 -2.507661 0.100490 0.044868 11.207531 0.148791 0.115718 -2.274988 0.148767 0.115747 13.375 13.625 781
13.75 11.101074 0.097856 0.051444 -2.630088 0.098129 0.051442 11.323937 0.149007 0.115473 -2.407228 0.149279 0.115199 13.625 13.875 280
14 11.242520 0.067889 0.048468 -2.724754 0.067889 0.048465 11.467141 0.121923 0.118024 -2.500132 0.121924 0.118024 13.875 14.125 83
14.25 11.196576 0.115489 0.042883 -3.028044 0.115489 0.042883 11.466002 0.149911 0.100075 -2.758618 0.149909 0.100075 14.125 14.375 14
14.5 11.070570 0.195761 0.075897 -3.317552 0.195761 0.075897 11.427767 0.197357 0.115929 -2.960355 0.197357 0.115928 14.375 14.625 1
14.75 11.139112 0.413357 0.094574 -3.538119 0.413357 0.094574 11.294799 0.409947 0.153252 -3.382432 0.409948 0.153251 14.625 14.875 1
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
