#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.575716 0.457061 0.365464 -7.185550 0.457063 0.365461 1.772089 0.460450 0.363773 -6.989175 0.460447 0.363773 8.625 8.875 26320
9 2.169732 0.419473 0.334868 -6.843922 0.419475 0.334867 2.366127 0.414236 0.361125 -6.647526 0.414238 0.361126 8.875 9.125 47317
9.25 2.930981 0.360252 0.294893 -6.340008 0.360250 0.294896 3.127288 0.382859 0.315355 -6.143703 0.382862 0.315355 9.125 9.375 223329
9.5 3.986935 0.318638 0.253277 -5.541632 0.318638 0.253281 4.183455 0.295104 0.277653 -5.345112 0.295105 0.277652 9.375 9.625 822458
9.75 5.237253 0.254112 0.200344 -4.523877 0.254110 0.200347 5.433711 0.235483 0.242114 -4.327424 0.235483 0.242112 9.625 9.875 2.30222e+06
10 6.197978 0.172239 0.140374 -3.798501 0.172239 0.140376 6.394535 0.167140 0.175158 -3.601947 0.167142 0.175157 9.875 10.125 3.50382e+06
10.25 6.804882 0.115553 0.099643 -3.436948 0.115542 0.099599 7.001311 0.140520 0.136924 -3.240520 0.140545 0.136920 10.125 10.375 2.57044e+06
10.5 7.301777 0.068938 0.067424 -3.189928 0.068948 0.067292 7.498201 0.122133 0.128737 -2.993502 0.122248 0.128729 10.375 10.625 1.62235e+06
10.75 7.803567 0.032718 0.040532 -2.937443 0.032733 0.040435 7.999867 0.109721 0.123733 -2.741143 0.109674 0.123568 10.625 10.875 1.00844e+06
11 8.311346 0.029532 0.027204 -2.678462 0.029543 0.027204 8.507678 0.114796 0.114023 -2.482131 0.114845 0.114033 10.875 11.125 620146
11.25 8.850805 0.031272 0.021344 -2.388079 0.031260 0.021363 9.047190 0.106579 0.105834 -2.191698 0.106580 0.105807 11.125 11.375 364543
11.5 9.431316 0.023798 0.017591 -2.057276 0.023799 0.017600 9.627919 0.098288 0.106720 -1.860673 0.098290 0.106718 11.375 11.625 213685
11.75 9.964359 0.015518 0.018925 -1.774459 0.015513 0.018928 10.161271 0.094701 0.109757 -1.577546 0.094694 0.109737 11.625 11.875 124658
12 10.353908 0.010550 0.015907 -1.634801 0.010583 0.015910 10.550508 0.086102 0.102684 -1.438200 0.086129 0.102702 11.875 12.125 72512
12.25 10.572686 0.020560 0.010699 -1.667031 0.020544 0.010678 10.769690 0.104034 0.095466 -1.470028 0.104145 0.095490 12.125 12.375 41707
12.5 10.673406 0.049345 0.017195 -1.813925 0.049480 0.017173 10.869761 0.125102 0.090383 -1.617572 0.125087 0.090303 12.375 12.625 23632
12.75 10.750546 0.070154 0.024212 -1.986783 0.070200 0.024265 10.947343 0.129600 0.096381 -1.789986 0.129625 0.096451 12.625 12.875 13490
13 10.847121 0.064205 0.019966 -2.139238 0.064137 0.020020 11.044608 0.129430 0.100597 -1.941753 0.129432 0.100538 12.875 13.125 7414
13.25 10.971833 0.051551 0.024876 -2.265418 0.051650 0.024669 11.169102 0.127379 0.103694 -2.068152 0.127415 0.103769 13.125 13.375 4025
13.5 11.087804 0.048347 0.023652 -2.399554 0.048414 0.023526 11.284211 0.123551 0.098024 -2.203147 0.123542 0.097969 13.375 13.625 2069
13.75 11.201941 0.045668 0.028533 -2.535393 0.045710 0.028533 11.398028 0.115042 0.106773 -2.339304 0.115094 0.106781 13.625 13.875 1045
14 11.340662 0.043797 0.047400 -2.636951 0.043705 0.047285 11.532693 0.106011 0.115842 -2.444921 0.106014 0.115826 13.875 14.125 468
14.25 11.464398 0.047719 0.061044 -2.762118 0.047721 0.061042 11.656245 0.105485 0.119628 -2.570273 0.105487 0.119891 14.125 14.375 205
14.5 11.612175 0.059164 0.082476 -2.854064 0.059165 0.082476 11.788437 0.098864 0.139454 -2.677802 0.098864 0.139452 14.375 14.625 47
14.75 11.699490 0.060500 0.104693 -2.996683 0.060499 0.104693 11.898361 0.099396 0.152884 -2.797812 0.099394 0.152886 14.625 14.875 16
15 11.912509 0.130937 0.068909 -3.124679 0.130936 0.068909 12.196276 0.168215 0.103747 -2.840912 0.168215 0.103748 14.875 15.125 2
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
