#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.086558 0.402780 0.339004 -6.674108 0.402784 0.339001 2.333359 0.365288 0.324256 -6.427302 0.365288 0.324257 8.625 8.875 128037
9 2.620237 0.338742 0.351511 -6.392246 0.338741 0.351514 2.867320 0.362059 0.319765 -6.145165 0.362058 0.319766 8.875 9.125 212952
9.25 3.318200 0.316226 0.280195 -5.949098 0.316225 0.280195 3.565360 0.320176 0.287216 -5.701936 0.320172 0.287219 9.125 9.375 819872
9.5 4.314253 0.288990 0.230872 -5.210700 0.288986 0.230875 4.561395 0.266649 0.218641 -4.963560 0.266647 0.218643 9.375 9.625 2.59071e+06
9.75 5.293542 0.253094 0.177124 -4.455317 0.253094 0.177125 5.540642 0.220561 0.181400 -4.208216 0.220557 0.181403 9.625 9.875 4.71952e+06
10 6.050502 0.206734 0.142454 -3.939228 0.206766 0.142455 6.297783 0.182015 0.147727 -3.691949 0.182022 0.147717 9.875 10.125 4.03769e+06
10.25 6.621667 0.162206 0.107038 -3.619418 0.162618 0.107084 6.868865 0.131306 0.116997 -3.372223 0.131198 0.116912 10.125 10.375 2.61983e+06
10.5 7.110484 0.126025 0.090591 -3.381132 0.126030 0.090524 7.357754 0.109152 0.103141 -3.133865 0.109287 0.103052 10.375 10.625 1.63249e+06
10.75 7.570194 0.095078 0.069330 -3.168260 0.095075 0.069332 7.817362 0.101779 0.096148 -2.921093 0.101825 0.096165 10.625 10.875 954491
11 8.042850 0.058867 0.050620 -2.944784 0.058836 0.050602 8.289610 0.094038 0.099311 -2.698025 0.094033 0.099354 10.875 11.125 519226
11.25 8.513714 0.024848 0.043691 -2.723420 0.024737 0.043695 8.760700 0.093266 0.114553 -2.476431 0.093239 0.114530 11.125 11.375 277271
11.5 8.985982 0.016794 0.038736 -2.500478 0.016793 0.038738 9.233221 0.096527 0.128519 -2.253239 0.096520 0.128491 11.375 11.625 146378
11.75 9.472293 0.022657 0.030598 -2.263809 0.022619 0.030595 9.719699 0.109014 0.120983 -2.016400 0.109000 0.121010 11.625 11.875 75858
12 9.962370 0.031744 0.027565 -2.022676 0.031699 0.027548 10.209036 0.104171 0.114468 -1.776010 0.104146 0.114495 11.875 12.125 37940
12.25 10.366470 0.042643 0.024060 -1.867646 0.042611 0.024082 10.613808 0.109569 0.108180 -1.620312 0.109562 0.108212 12.125 12.375 18246
12.5 10.612756 0.058762 0.033516 -1.872665 0.058679 0.033520 10.856755 0.123188 0.116705 -1.628662 0.123219 0.116788 12.375 12.625 8346
12.75 10.738915 0.082986 0.053313 -1.993594 0.082992 0.053313 10.987751 0.157383 0.122287 -1.744763 0.157294 0.122432 12.625 12.875 3542
13 10.831465 0.132172 0.065348 -2.151475 0.132174 0.065346 11.083338 0.182510 0.134640 -1.899602 0.182512 0.134636 12.875 13.125 1316
13.25 10.931895 0.150796 0.086422 -2.290488 0.150797 0.086420 11.176505 0.189956 0.151296 -2.045877 0.189955 0.151298 13.125 13.375 458
13.5 10.979548 0.170705 0.081497 -2.498826 0.170768 0.081442 11.228848 0.204228 0.148888 -2.249531 0.204296 0.148827 13.375 13.625 132
13.75 10.874145 0.221106 0.094922 -2.841796 0.221104 0.094922 11.077019 0.235974 0.152336 -2.638923 0.235974 0.152336 13.625 13.875 22
14 11.178339 0.082672 0.158602 -2.723027 0.082672 0.158602 11.501070 0.101549 0.192916 -2.400297 0.101548 0.192916 13.875 14.125 2
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
