#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.551790 0.516360 0.408396 -7.209723 0.516357 0.408397 1.761386 0.513513 0.431030 -7.000130 0.513513 0.431029 8.625 8.875 28687
9 2.130014 0.465657 0.373281 -6.883748 0.465657 0.373280 2.339005 0.422575 0.411575 -6.674756 0.422576 0.411577 8.875 9.125 50986
9.25 2.908851 0.396050 0.341227 -6.362967 0.396053 0.341224 3.118412 0.418410 0.367640 -6.153401 0.418408 0.367641 9.125 9.375 245253
9.5 3.991045 0.337847 0.300102 -5.539170 0.337846 0.300102 4.200711 0.318033 0.321252 -5.329503 0.318032 0.321253 9.375 9.625 962362
9.75 5.193648 0.262223 0.235306 -4.565954 0.262226 0.235301 5.403509 0.248418 0.259498 -4.356093 0.248419 0.259494 9.625 9.875 2.73718e+06
10 6.121770 0.177415 0.162855 -3.873559 0.177416 0.162853 6.331544 0.175401 0.193812 -3.663783 0.175403 0.193810 9.875 10.125 3.76491e+06
10.25 6.729367 0.128972 0.110508 -3.512221 0.129019 0.110533 6.939155 0.139581 0.150421 -3.302428 0.139597 0.150409 10.125 10.375 2.68862e+06
10.5 7.220962 0.082129 0.076713 -3.270700 0.082164 0.076648 7.430957 0.122024 0.133490 -3.060705 0.122163 0.133412 10.375 10.625 1.68523e+06
10.75 7.720898 0.037107 0.050956 -3.019972 0.037148 0.050939 7.930743 0.107890 0.129123 -2.810124 0.108141 0.129162 10.625 10.875 1.04647e+06
11 8.220893 0.022673 0.037026 -2.768382 0.022652 0.037043 8.430866 0.108035 0.123469 -2.558408 0.108009 0.123473 10.875 11.125 636017
11.25 8.752668 0.026546 0.033700 -2.486226 0.026451 0.033686 8.962552 0.113830 0.119642 -2.276344 0.113835 0.119632 11.125 11.375 368050
11.5 9.344389 0.023300 0.029559 -2.144162 0.023312 0.029543 9.554392 0.093080 0.112032 -1.934162 0.093091 0.112025 11.375 11.625 213700
11.75 9.928089 0.014198 0.025093 -1.810436 0.014195 0.025092 10.138226 0.090696 0.115952 -1.600295 0.090693 0.116018 11.625 11.875 123149
12 10.354837 0.009206 0.020123 -1.633575 0.009176 0.020097 10.564348 0.085862 0.111475 -1.424062 0.085833 0.111468 11.875 12.125 70692
12.25 10.570027 0.020570 0.012871 -1.668144 0.020509 0.012872 10.780293 0.106239 0.094527 -1.457883 0.106283 0.094613 12.125 12.375 40243
12.5 10.653565 0.058811 0.022446 -1.834251 0.058781 0.022458 10.864189 0.132895 0.097507 -1.623628 0.132895 0.097472 12.375 12.625 22422
12.75 10.722037 0.079361 0.024089 -2.015404 0.079349 0.024078 10.931839 0.141259 0.097353 -1.805600 0.141263 0.097346 12.625 12.875 12376
13 10.816680 0.072249 0.021056 -2.169391 0.072215 0.021025 11.026231 0.140615 0.101497 -1.959839 0.140618 0.101602 12.875 13.125 6647
13.25 10.926702 0.070446 0.023968 -2.309287 0.070406 0.023757 11.136962 0.129618 0.104078 -2.099025 0.129604 0.103948 13.125 13.375 3456
13.5 11.040351 0.063231 0.025263 -2.447342 0.063240 0.025254 11.244301 0.130721 0.102360 -2.243390 0.130791 0.102528 13.375 13.625 1695
13.75 11.155466 0.051903 0.030422 -2.582930 0.051985 0.030493 11.370775 0.110168 0.108285 -2.367620 0.110201 0.108356 13.625 13.875 784
14 11.292774 0.053137 0.050830 -2.680334 0.053139 0.050832 11.500440 0.107491 0.114794 -2.472671 0.107495 0.114792 13.875 14.125 318
14.25 11.408922 0.058183 0.065449 -2.808143 0.058184 0.065450 11.602467 0.102217 0.118578 -2.614598 0.102216 0.118578 14.125 14.375 122
14.5 11.526348 0.055108 0.109283 -2.956585 0.055109 0.109283 11.751491 0.103922 0.153747 -2.731442 0.103924 0.153745 14.375 14.625 26
14.75 11.499751 0.155025 0.057376 -3.193585 0.155026 0.057376 11.705459 0.182508 0.096282 -2.987877 0.182507 0.096282 14.625 14.875 3
15 11.726797 0.167902 0.009607 -3.182780 0.167901 0.009608 11.944521 0.194563 0.048981 -2.965056 0.194563 0.048981 14.875 15.125 2
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
