#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.473631 0.378019 0.290688 -6.286702 0.378021 0.290686 2.730193 0.306364 0.257312 -6.030140 0.306368 0.257309 8.625 8.875 203215
9 3.002590 0.354213 0.288080 -6.008989 0.354210 0.288080 3.258929 0.299175 0.256856 -5.752650 0.299173 0.256855 8.875 9.125 324369
9.25 3.666661 0.322175 0.254064 -5.598268 0.322176 0.254067 3.923435 0.278692 0.228199 -5.341493 0.278689 0.228199 9.125 9.375 1.12837e+06
9.5 4.584542 0.282421 0.209393 -4.937781 0.282418 0.209394 4.841158 0.250673 0.176470 -4.681167 0.250677 0.176468 9.375 9.625 3.23999e+06
9.75 5.469375 0.253338 0.161231 -4.275046 0.253344 0.161232 5.726101 0.205160 0.138425 -4.018317 0.205159 0.138425 9.625 9.875 4.73963e+06
10 6.174219 0.199006 0.126054 -3.813558 0.199077 0.126062 6.430891 0.172022 0.118356 -3.556890 0.172027 0.118346 9.875 10.125 3.58341e+06
10.25 6.699889 0.167942 0.110768 -3.540453 0.167954 0.110753 6.956548 0.132732 0.115065 -3.283792 0.132817 0.114748 10.125 10.375 2.16460e+06
10.5 7.163677 0.129567 0.091859 -3.325570 0.129522 0.091863 7.420317 0.116509 0.110370 -3.068929 0.116471 0.110363 10.375 10.625 1.2609e+06
10.75 7.618749 0.100637 0.076749 -3.118665 0.100545 0.076813 7.875203 0.102041 0.098964 -2.862211 0.102028 0.099066 10.625 10.875 674791
11 8.083024 0.065913 0.059317 -2.903423 0.065918 0.059322 8.340289 0.091862 0.101594 -2.646156 0.091855 0.101590 10.875 11.125 347443
11.25 8.544594 0.040597 0.054960 -2.690693 0.040601 0.054928 8.801455 0.090285 0.114676 -2.433826 0.090278 0.114660 11.125 11.375 172971
11.5 9.007644 0.027926 0.048559 -2.476701 0.027891 0.048557 9.264792 0.100931 0.125200 -2.219553 0.100892 0.125209 11.375 11.625 82622
11.75 9.467728 0.026228 0.052058 -2.266315 0.026231 0.052088 9.725780 0.110332 0.139209 -2.008262 0.110336 0.139219 11.625 11.875 38380
12 9.924638 0.030842 0.054361 -2.057240 0.030842 0.054352 10.179298 0.116007 0.141438 -1.802574 0.116004 0.141444 11.875 12.125 16570
12.25 10.322085 0.042517 0.046927 -1.908039 0.042479 0.046925 10.576113 0.123248 0.140183 -1.654010 0.123207 0.140184 12.125 12.375 6849
12.5 10.610256 0.062194 0.063257 -1.867821 0.062185 0.063258 10.869582 0.129195 0.134104 -1.608495 0.129199 0.134102 12.375 12.625 2486
12.75 10.798213 0.100692 0.081463 -1.929824 0.100692 0.081463 11.065464 0.157191 0.146601 -1.662574 0.157189 0.146604 12.625 12.875 759
13 10.894112 0.146160 0.119987 -2.077730 0.146164 0.119984 11.154250 0.172318 0.186900 -1.817592 0.172317 0.186895 12.875 13.125 229
13.25 10.942780 0.238818 0.139642 -2.278729 0.238817 0.139644 11.195462 0.246853 0.191968 -2.026049 0.246854 0.191967 13.125 13.375 43
13.5 10.600574 0.212528 0.212610 -2.848537 0.212528 0.212612 11.059632 0.216842 0.232788 -2.389480 0.216841 0.232787 13.375 13.625 5
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
