#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.738882 0.422582 0.265795 -6.022102 0.422580 0.265796 2.999420 0.342750 0.224786 -5.761567 0.342750 0.224785 8.625 8.875 249844
9 3.261665 0.382415 0.268243 -5.749629 0.382418 0.268241 3.523133 0.318356 0.228513 -5.488162 0.318355 0.228513 8.875 9.125 400638
9.25 3.891488 0.338055 0.229865 -5.371483 0.338055 0.229865 4.152352 0.267450 0.194695 -5.110618 0.267451 0.194698 9.125 9.375 1.30367e+06
9.5 4.721080 0.298433 0.191576 -4.798322 0.298432 0.191577 4.982090 0.220438 0.158777 -4.537315 0.220438 0.158778 9.375 9.625 3.34557e+06
9.75 5.575128 0.240171 0.154034 -4.167245 0.240173 0.154033 5.835925 0.196304 0.129010 -3.906445 0.196302 0.129014 9.625 9.875 4.20392e+06
10 6.253714 0.195595 0.132282 -3.733212 0.195712 0.132275 6.514987 0.159068 0.121482 -3.471940 0.159071 0.121461 9.875 10.125 3.02583e+06
10.25 6.760788 0.165819 0.115810 -3.478489 0.166049 0.115801 7.021766 0.134861 0.102591 -3.217514 0.134955 0.102342 10.125 10.375 1.74542e+06
10.5 7.216116 0.134604 0.099298 -3.271210 0.134564 0.099306 7.477109 0.117225 0.093861 -3.010219 0.117211 0.093854 10.375 10.625 943233
10.75 7.676658 0.101128 0.083665 -3.059831 0.101006 0.083623 7.938231 0.106366 0.101214 -2.798254 0.106344 0.101218 10.625 10.875 475537
11 8.143395 0.068870 0.068206 -2.841633 0.068847 0.068180 8.403705 0.106803 0.104159 -2.581321 0.106818 0.104186 10.875 11.125 232762
11.25 8.604204 0.048231 0.057424 -2.629200 0.048199 0.057388 8.865562 0.091034 0.110889 -2.367842 0.091028 0.110880 11.125 11.375 107878
11.5 9.066742 0.037602 0.060995 -2.415357 0.037573 0.061037 9.327984 0.100365 0.124372 -2.154117 0.100352 0.124388 11.375 11.625 47499
11.75 9.526200 0.030894 0.064912 -2.205178 0.030890 0.064909 9.790426 0.112742 0.146114 -1.940954 0.112745 0.146124 11.625 11.875 19898
12 9.978308 0.033311 0.068498 -2.001707 0.033301 0.068512 10.235513 0.114661 0.153374 -1.744502 0.114649 0.153383 11.875 12.125 7586
12.25 10.365807 0.045445 0.078921 -1.861149 0.045446 0.078925 10.626793 0.124415 0.168359 -1.600166 0.124416 0.168358 12.125 12.375 2645
12.5 10.650535 0.080402 0.095873 -1.822518 0.080404 0.095877 10.915812 0.132942 0.162796 -1.557241 0.132940 0.162798 12.375 12.625 748
12.75 10.823832 0.120028 0.135221 -1.908091 0.120029 0.135220 11.074402 0.156229 0.183739 -1.657520 0.156228 0.183735 12.625 12.875 196
13 10.918123 0.188029 0.179906 -2.051994 0.188032 0.179906 11.211896 0.200784 0.198119 -1.758220 0.200784 0.198119 12.875 13.125 39
13.25 10.677834 0.302454 0.325558 -2.511581 0.302453 0.325558 10.882937 0.323170 0.331109 -2.306478 0.323169 0.331110 13.125 13.375 4
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
