#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 4.193729 0.470693 0.772294 -4.563144 0.470691 0.772297 4.483502 0.508581 0.823607 -4.273372 0.508578 0.823608 8.625 8.875 30334
9 4.764579 0.402464 0.695574 -4.241848 0.402463 0.695573 5.055162 0.438266 0.718694 -3.951266 0.438267 0.718693 8.875 9.125 38332
9.25 5.198123 0.330638 0.652131 -4.050313 0.330637 0.652132 5.488478 0.371056 0.656560 -3.759958 0.371056 0.656563 9.125 9.375 75424
9.5 5.828019 0.259545 0.574960 -3.678714 0.259547 0.574961 6.118201 0.292038 0.622323 -3.388532 0.292037 0.622320 9.375 9.625 101526
9.75 6.596111 0.192924 0.489844 -3.133719 0.192923 0.489845 6.885718 0.247076 0.588986 -2.844114 0.247080 0.588984 9.625 9.875 67514
10 7.228045 0.165414 0.459063 -2.745469 0.165418 0.459059 7.521194 0.205444 0.548097 -2.452320 0.205446 0.548096 9.875 10.125 25229
10.25 7.764452 0.137585 0.493688 -2.459619 0.137585 0.493687 8.060512 0.193553 0.487578 -2.163561 0.193554 0.487577 10.125 10.375 7311
10.5 8.261013 0.157791 0.490788 -2.212655 0.157771 0.490932 8.546872 0.185708 0.558939 -1.926798 0.185692 0.558937 10.375 10.625 1788
10.75 8.784684 0.139082 0.567054 -1.929823 0.139082 0.567054 9.089271 0.162580 0.612031 -1.625236 0.162581 0.612030 10.625 10.875 391
11 9.272593 0.161677 0.788681 -1.692284 0.161678 0.788682 9.524184 0.188835 0.775393 -1.440692 0.188834 0.775395 10.875 11.125 62
11.25 9.384256 0.179770 1.180212 -1.812137 0.179769 1.180212 9.815698 0.190827 1.157278 -1.380696 0.190826 1.157279 11.125 11.375 7
11.5 10.079611 0.288070 1.680964 -1.446577 0.288070 1.680964 10.517622 0.207222 1.624389 -1.008565 0.207222 1.624388 11.375 11.625 1
11.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 11.625 11.875 0
12 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 11.875 12.125 0
12.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.125 12.375 0
12.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.375 12.625 0
12.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.625 12.875 0
13 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.875 13.125 0
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
