#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.574245 0.460493 0.333531 -7.186938 0.460494 0.333530 1.768480 0.448294 0.361442 -6.992702 0.448293 0.361442 8.625 8.875 26199
9 2.172433 0.416406 0.340255 -6.841383 0.416406 0.340255 2.367003 0.379920 0.356216 -6.646811 0.379921 0.356218 8.875 9.125 46751
9.25 2.935067 0.357592 0.286987 -6.335943 0.357590 0.286993 3.129419 0.372954 0.315249 -6.141594 0.372957 0.315248 9.125 9.375 220480
9.5 3.991366 0.311722 0.237370 -5.537205 0.311722 0.237373 4.185821 0.288449 0.268509 -5.342752 0.288449 0.268509 9.375 9.625 809112
9.75 5.242566 0.248266 0.193663 -4.518620 0.248269 0.193657 5.437240 0.236009 0.234296 -4.323943 0.236007 0.234295 9.625 9.875 2.25860e+06
10 6.208447 0.169885 0.133645 -3.788161 0.169883 0.133645 6.403056 0.168095 0.175252 -3.593551 0.168097 0.175252 9.875 10.125 3.469e+06
10.25 6.815441 0.113618 0.095452 -3.426400 0.113632 0.095448 7.009918 0.138935 0.137063 -3.231928 0.138907 0.137059 10.125 10.375 2.55483e+06
10.5 7.312901 0.065229 0.064513 -3.178806 0.065253 0.064520 7.507349 0.127445 0.125410 -2.984360 0.127557 0.125435 10.375 10.625 1.6142e+06
10.75 7.814284 0.032486 0.038459 -2.926722 0.032735 0.038385 8.008941 0.109190 0.124788 -2.732064 0.109140 0.124628 10.625 10.875 1.00295e+06
11 8.322347 0.030021 0.024467 -2.667484 0.030051 0.024469 8.516951 0.112215 0.113808 -2.472882 0.112272 0.113834 10.875 11.125 617861
11.25 8.862288 0.030976 0.019368 -2.376673 0.030966 0.019341 9.056787 0.106874 0.103567 -2.182178 0.106873 0.103548 11.125 11.375 363803
11.5 9.438639 0.024832 0.015880 -2.049998 0.024824 0.015882 9.633058 0.099136 0.105328 -1.855578 0.099133 0.105329 11.375 11.625 213360
11.75 9.965691 0.016685 0.018071 -1.773127 0.016662 0.018078 10.160418 0.094953 0.107223 -1.578400 0.094957 0.107204 11.625 11.875 124801
12 10.350935 0.011971 0.015192 -1.637879 0.011969 0.015214 10.545954 0.088958 0.101431 -1.442857 0.088979 0.101467 11.875 12.125 72590
12.25 10.572886 0.020749 0.010499 -1.666685 0.020747 0.010500 10.767685 0.103194 0.094832 -1.471884 0.103269 0.094869 12.125 12.375 41826
12.5 10.674953 0.048182 0.015882 -1.812685 0.048220 0.015835 10.869644 0.124510 0.090658 -1.617995 0.124510 0.090619 12.375 12.625 23759
12.75 10.754280 0.069105 0.025124 -1.983110 0.069133 0.025118 10.949113 0.129516 0.095609 -1.788272 0.129525 0.095648 12.625 12.875 13616
13 10.851880 0.064418 0.020082 -2.134719 0.064363 0.020008 11.047084 0.130195 0.100367 -1.939519 0.130155 0.100376 12.875 13.125 7487
13.25 10.976864 0.052936 0.023052 -2.260458 0.052840 0.023054 11.171313 0.129599 0.099791 -2.066009 0.129655 0.099932 13.125 13.375 4079
13.5 11.095067 0.045314 0.025626 -2.392653 0.045271 0.025621 11.290325 0.121390 0.098714 -2.197394 0.121370 0.098716 13.375 13.625 2114
13.75 11.209277 0.043614 0.029560 -2.528622 0.043612 0.029815 11.403714 0.115986 0.106423 -2.334186 0.115975 0.106413 13.625 13.875 1060
14 11.347434 0.038218 0.050841 -2.630939 0.038228 0.050733 11.538821 0.105577 0.118774 -2.439553 0.105591 0.118762 13.875 14.125 492
14.25 11.470901 0.044543 0.063021 -2.763252 0.044542 0.063337 11.659955 0.108277 0.121161 -2.574199 0.108177 0.121728 14.125 14.375 214
14.5 11.636089 0.058392 0.080227 -2.830000 0.058393 0.080225 11.806549 0.097217 0.135314 -2.659539 0.097215 0.135315 14.375 14.625 48
14.75 11.702888 0.051356 0.099328 -2.990032 0.051357 0.099329 11.901659 0.100757 0.154927 -2.791260 0.100756 0.154928 14.625 14.875 19
15 11.839593 0.207286 0.087227 -3.122317 0.207286 0.087226 12.040168 0.222379 0.126653 -2.921741 0.222378 0.126653 14.875 15.125 1
15.25 12.184914 0.095068 0.073323 -2.949986 0.095068 0.073322 12.368239 0.136134 0.132244 -2.766659 0.136133 0.132245 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
