#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.048922 0.386554 0.363102 -6.711689 0.386552 0.363105 2.294771 0.365749 0.337487 -6.465843 0.365748 0.337488 8.625 8.875 118257
9 2.576466 0.344185 0.359830 -6.436115 0.344182 0.359831 2.821839 0.370079 0.342049 -6.190743 0.370079 0.342048 8.875 9.125 198974
9.25 3.281513 0.300816 0.300451 -5.986049 0.300818 0.300451 3.527293 0.334695 0.300981 -5.740266 0.334692 0.300983 9.125 9.375 777356
9.5 4.284614 0.289112 0.219431 -5.240715 0.289112 0.219432 4.530444 0.268796 0.227576 -4.994883 0.268795 0.227575 9.375 9.625 2.50135e+06
9.75 5.275496 0.257840 0.179907 -4.473819 0.257838 0.179905 5.521359 0.227567 0.179170 -4.227955 0.227566 0.179173 9.625 9.875 4.6607e+06
10 6.041177 0.201182 0.151762 -3.948904 0.201185 0.151752 6.287070 0.189761 0.151350 -3.703010 0.189766 0.151367 9.875 10.125 4.07101e+06
10.25 6.615995 0.163396 0.110057 -3.625125 0.163780 0.109712 6.861983 0.126407 0.118670 -3.379134 0.126356 0.118764 10.125 10.375 2.65784e+06
10.5 7.107035 0.124936 0.090020 -3.384720 0.124945 0.089931 7.352800 0.108270 0.107503 -3.138958 0.108169 0.107392 10.375 10.625 1.65844e+06
10.75 7.568525 0.093306 0.070354 -3.170037 0.093294 0.070285 7.814500 0.101947 0.093577 -2.924062 0.101943 0.093629 10.625 10.875 978139
11 8.042014 0.057375 0.050690 -2.945694 0.057232 0.050634 8.287871 0.094204 0.103250 -2.699835 0.094271 0.103301 10.875 11.125 534182
11.25 8.515169 0.022441 0.042351 -2.721973 0.022467 0.042370 8.760781 0.092122 0.119092 -2.476360 0.092162 0.119065 11.125 11.375 287199
11.5 8.989700 0.016551 0.037476 -2.496885 0.016545 0.037484 9.235493 0.094719 0.127028 -2.251092 0.094670 0.126994 11.375 11.625 152856
11.75 9.482735 0.023747 0.029374 -2.253724 0.023722 0.029372 9.728499 0.109414 0.119554 -2.007955 0.109399 0.119590 11.625 11.875 79924
12 9.977685 0.032818 0.025634 -2.007947 0.032809 0.025610 10.224521 0.103267 0.111523 -1.761115 0.103260 0.111539 11.875 12.125 40386
12.25 10.379734 0.044195 0.023532 -1.854546 0.044181 0.023555 10.624375 0.112067 0.104873 -1.609904 0.112054 0.104880 12.125 12.375 19720
12.5 10.610770 0.057206 0.036854 -1.873997 0.057194 0.036879 10.857208 0.118406 0.114805 -1.627562 0.118360 0.114805 12.375 12.625 9193
12.75 10.737440 0.082872 0.049311 -1.992741 0.082821 0.049340 10.982076 0.153737 0.118680 -1.748103 0.153599 0.118896 12.625 12.875 3956
13 10.821201 0.128675 0.065776 -2.158056 0.128672 0.065779 11.071411 0.180706 0.130713 -1.907849 0.180709 0.130753 12.875 13.125 1588
13.25 10.922455 0.149021 0.079282 -2.302238 0.149021 0.079278 11.161438 0.184820 0.140274 -2.063257 0.184821 0.140273 13.125 13.375 552
13.5 10.985538 0.150385 0.074820 -2.488841 0.150461 0.074799 11.226274 0.192617 0.144008 -2.248105 0.192692 0.143933 13.375 13.625 163
13.75 10.965841 0.176212 0.104763 -2.737750 0.176214 0.104762 11.180916 0.213668 0.159555 -2.522675 0.213667 0.159555 13.625 13.875 34
14 11.135713 0.122674 0.115079 -2.786934 0.122675 0.115077 11.386396 0.166714 0.172567 -2.536249 0.166714 0.172568 13.875 14.125 4
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
