#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.923934 0.431086 0.376557 -6.836890 0.431085 0.376560 2.165950 0.418712 0.342577 -6.594876 0.418715 0.342576 8.625 8.875 90857
9 2.458843 0.379136 0.373793 -6.554043 0.379137 0.373791 2.700208 0.383630 0.347883 -6.312676 0.383631 0.347884 8.875 9.125 155685
9.25 3.173942 0.339155 0.319980 -6.094894 0.339151 0.319982 3.415106 0.347933 0.300020 -5.853731 0.347933 0.300021 9.125 9.375 641101
9.5 4.196358 0.288620 0.259620 -5.330213 0.288617 0.259620 4.437812 0.272706 0.246653 -5.088762 0.272706 0.246650 9.375 9.625 2.19904e+06
9.75 5.224604 0.244242 0.187335 -4.526162 0.244241 0.187335 5.465966 0.228116 0.188776 -4.284798 0.228117 0.188776 9.625 9.875 4.40955e+06
10 6.020042 0.197649 0.149788 -3.971174 0.197650 0.149783 6.261483 0.180819 0.157948 -3.729732 0.180815 0.157931 9.875 10.125 4.15179e+06
10.25 6.605522 0.158173 0.118316 -3.635545 0.158228 0.118262 6.846754 0.123726 0.126668 -3.394314 0.123716 0.126528 10.125 10.375 2.75805e+06
10.5 7.100014 0.122082 0.095468 -3.391927 0.122097 0.095676 7.341361 0.103445 0.116543 -3.150580 0.103490 0.116221 10.375 10.625 1.72216e+06
10.75 7.569721 0.085989 0.068924 -3.169374 0.085972 0.068878 7.811023 0.103077 0.100222 -2.928070 0.103073 0.100215 10.625 10.875 1.03862e+06
11 8.047173 0.047796 0.045916 -2.940847 0.047757 0.045857 8.288450 0.098022 0.105606 -2.699569 0.097939 0.105586 10.875 11.125 576742
11.25 8.526994 0.017548 0.036825 -2.710579 0.017549 0.036830 8.768016 0.097195 0.124565 -2.469556 0.097199 0.124681 11.125 11.375 315274
11.5 9.012335 0.016690 0.030325 -2.474894 0.016667 0.030349 9.253769 0.101219 0.123396 -2.233463 0.101213 0.123496 11.375 11.625 171749
11.75 9.531776 0.024924 0.026419 -2.205492 0.024908 0.026485 9.772961 0.110223 0.117486 -1.964304 0.110256 0.117574 11.625 11.875 92017
12 10.045765 0.032472 0.026088 -1.940270 0.032453 0.026109 10.286892 0.097992 0.105632 -1.699145 0.097995 0.105647 11.875 12.125 48133
12.25 10.430148 0.042184 0.023119 -1.805591 0.042191 0.023115 10.671582 0.101917 0.101904 -1.564160 0.101922 0.101910 12.125 12.375 24458
12.5 10.625113 0.054919 0.035924 -1.859740 0.054928 0.035910 10.865149 0.119104 0.109717 -1.619700 0.119110 0.109718 12.375 12.625 12013
12.75 10.719847 0.088063 0.048158 -2.013238 0.088059 0.048159 10.961622 0.154595 0.109595 -1.771468 0.154641 0.109578 12.625 12.875 5543
13 10.793002 0.126233 0.058166 -2.189371 0.126247 0.058164 11.041540 0.176097 0.118214 -1.940832 0.176106 0.118216 12.875 13.125 2356
13.25 10.899768 0.129904 0.063704 -2.326395 0.129909 0.063700 11.136853 0.171810 0.127284 -2.089305 0.171734 0.127362 13.125 13.375 944
13.5 10.972487 0.139941 0.069379 -2.504589 0.139941 0.069381 11.211445 0.169316 0.137591 -2.265632 0.169319 0.137588 13.375 13.625 322
13.75 11.106400 0.140010 0.071432 -2.601571 0.140011 0.071434 11.334365 0.169574 0.132973 -2.373604 0.169570 0.132976 13.625 13.875 83
14 11.030869 0.133768 0.079269 -2.924173 0.133769 0.079269 11.269757 0.174467 0.128205 -2.685284 0.174465 0.128206 13.875 14.125 16
14.25 10.960801 0.355476 0.061159 -3.336380 0.355477 0.061159 11.172200 0.372562 0.133627 -3.124981 0.372562 0.133627 14.125 14.375 1
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
