#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.544023 0.518842 0.408279 -7.217359 0.518841 0.408279 1.754272 0.516081 0.422493 -7.007111 0.516084 0.422491 8.625 8.875 28665
9 2.123805 0.464855 0.369803 -6.890032 0.464856 0.369805 2.332655 0.422885 0.409455 -6.681181 0.422886 0.409455 8.875 9.125 50844
9.25 2.906704 0.396105 0.333176 -6.365193 0.396107 0.333174 3.116090 0.419073 0.363772 -6.155805 0.419074 0.363776 9.125 9.375 243905
9.5 3.989742 0.338030 0.296165 -5.540351 0.338031 0.296168 4.198837 0.318048 0.318332 -5.331256 0.318046 0.318331 9.375 9.625 952396
9.75 5.196009 0.262700 0.232728 -4.563698 0.262699 0.232726 5.405218 0.247339 0.260633 -4.354489 0.247340 0.260631 9.625 9.875 2.71206e+06
10 6.125620 0.175009 0.161950 -3.869766 0.175010 0.161947 6.334681 0.173781 0.193869 -3.660701 0.173781 0.193871 9.875 10.125 3.75183e+06
10.25 6.733084 0.127946 0.110935 -3.508528 0.127988 0.110929 6.942333 0.139500 0.150597 -3.299283 0.139517 0.150580 10.125 10.375 2.68275e+06
10.5 7.225077 0.080515 0.076254 -3.266597 0.080545 0.076194 7.434319 0.123008 0.133057 -3.057352 0.123134 0.133019 10.375 10.625 1.68229e+06
10.75 7.724935 0.035826 0.050641 -3.015948 0.036109 0.050623 7.934363 0.105901 0.127777 -2.806517 0.106159 0.127819 10.625 10.875 1.04435e+06
11 8.225714 0.023085 0.037444 -2.763556 0.023077 0.037483 8.434871 0.108991 0.123229 -2.554400 0.108963 0.123236 10.875 11.125 635409
11.25 8.758092 0.026593 0.033107 -2.480813 0.026500 0.033156 8.967440 0.113292 0.119553 -2.271469 0.113294 0.119564 11.125 11.375 368066
11.5 9.350538 0.022246 0.030183 -2.138033 0.022247 0.030169 9.559760 0.093061 0.112163 -1.928810 0.093071 0.112161 11.375 11.625 213710
11.75 9.931913 0.014005 0.024967 -1.806628 0.014012 0.024953 10.141117 0.090444 0.115952 -1.597420 0.090451 0.115939 11.625 11.875 123312
12 10.356140 0.008869 0.019963 -1.632364 0.008882 0.019946 10.564967 0.084872 0.111128 -1.423542 0.084862 0.111106 11.875 12.125 70805
12.25 10.570625 0.020479 0.012919 -1.667702 0.020482 0.012922 10.779938 0.106010 0.094898 -1.458397 0.106049 0.094987 12.125 12.375 40374
12.5 10.654797 0.058736 0.022024 -1.833136 0.058703 0.022033 10.864216 0.132257 0.096417 -1.623717 0.132252 0.096386 12.375 12.625 22463
12.75 10.723413 0.079230 0.023829 -2.013828 0.079206 0.023803 10.932916 0.141584 0.098013 -1.804321 0.141591 0.098015 12.625 12.875 12461
13 10.818040 0.071630 0.021557 -2.167988 0.071593 0.021511 11.027395 0.138946 0.101863 -1.958631 0.138928 0.102001 12.875 13.125 6703
13.25 10.932725 0.068004 0.024111 -2.303496 0.068229 0.023883 11.140858 0.127495 0.106018 -2.095364 0.127494 0.105878 13.125 13.375 3480
13.5 11.035789 0.062683 0.025444 -2.451325 0.062676 0.025447 11.242893 0.130578 0.100821 -2.244224 0.130574 0.101032 13.375 13.625 1715
13.75 11.164210 0.051563 0.031737 -2.573236 0.051624 0.031639 11.372130 0.109776 0.108691 -2.365318 0.109874 0.108630 13.625 13.875 800
14 11.293429 0.053290 0.048225 -2.680074 0.053286 0.048229 11.503942 0.107396 0.108921 -2.469565 0.107398 0.108922 13.875 14.125 329
14.25 11.418240 0.052090 0.070737 -2.800515 0.052089 0.070738 11.611012 0.094698 0.125213 -2.607741 0.094697 0.125216 14.125 14.375 125
14.5 11.543864 0.050289 0.111493 -2.937441 0.050289 0.111493 11.768847 0.098446 0.149532 -2.712457 0.098447 0.149533 14.375 14.625 27
14.75 11.543906 0.141373 0.074046 -3.151635 0.141373 0.074045 11.724969 0.162447 0.114899 -2.970570 0.162446 0.114900 14.625 14.875 3
15 11.881552 0.139492 0.068751 -3.036213 0.139492 0.068751 12.025745 0.163364 0.097933 -2.892020 0.163366 0.097933 14.875 15.125 2
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
