#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.574742 0.456861 0.339798 -7.187074 0.456863 0.339798 1.768457 0.442656 0.366366 -6.993357 0.442657 0.366365 8.625 8.875 26072
9 2.167086 0.416200 0.339909 -6.846638 0.416199 0.339908 2.360716 0.368914 0.347183 -6.653005 0.368912 0.347185 8.875 9.125 46585
9.25 2.935710 0.359662 0.279334 -6.335226 0.359664 0.279333 3.129127 0.368257 0.311300 -6.141807 0.368258 0.311300 9.125 9.375 219329
9.5 3.993382 0.307920 0.230582 -5.535187 0.307918 0.230584 4.186894 0.272838 0.262576 -5.341677 0.272836 0.262576 9.375 9.625 802851
9.75 5.245026 0.245773 0.187999 -4.516187 0.245775 0.187997 5.438712 0.236145 0.234756 -4.322501 0.236149 0.234751 9.625 9.875 2.2388e+06
10 6.213638 0.170341 0.127433 -3.783051 0.170343 0.127434 6.407306 0.165897 0.173903 -3.589386 0.165904 0.173900 9.875 10.125 3.45148e+06
10.25 6.820615 0.113023 0.093659 -3.421236 0.113035 0.093655 7.014164 0.137237 0.134404 -3.227689 0.137211 0.134385 10.125 10.375 2.54697e+06
10.5 7.318388 0.063734 0.062308 -3.173322 0.063744 0.062236 7.511943 0.129912 0.125167 -2.979764 0.130015 0.125184 10.375 10.625 1.61e+06
10.75 7.819807 0.033010 0.036913 -2.921195 0.032909 0.036773 8.013331 0.109035 0.122371 -2.727669 0.108986 0.122429 10.625 10.875 1.00026e+06
11 8.328157 0.029900 0.023598 -2.661685 0.030024 0.023589 8.521702 0.110838 0.113700 -2.468140 0.110901 0.113720 10.875 11.125 616723
11.25 8.867540 0.030717 0.018126 -2.371400 0.030714 0.018120 9.061202 0.106996 0.103069 -2.177737 0.106994 0.103101 11.125 11.375 363331
11.5 9.441322 0.026024 0.014790 -2.047275 0.026016 0.014782 9.635066 0.099548 0.104846 -1.853531 0.099552 0.104892 11.375 11.625 213406
11.75 9.966650 0.017140 0.017503 -1.772195 0.017094 0.017502 10.159817 0.094921 0.105989 -1.579025 0.094913 0.106006 11.625 11.875 124825
12 10.350058 0.012115 0.015391 -1.638892 0.012120 0.015411 10.543859 0.090125 0.101375 -1.445092 0.090164 0.101419 11.875 12.125 72659
12.25 10.573000 0.020538 0.010427 -1.666752 0.020555 0.010405 10.766454 0.102864 0.094526 -1.473298 0.102923 0.094555 12.125 12.375 41880
12.5 10.676529 0.047802 0.016029 -1.811401 0.047833 0.016031 10.870251 0.124142 0.090611 -1.617683 0.124144 0.090566 12.375 12.625 23802
12.75 10.755260 0.068798 0.024809 -1.982202 0.068836 0.024803 10.949659 0.129017 0.095422 -1.787802 0.129023 0.095285 12.625 12.875 13628
13 10.854322 0.065235 0.019725 -2.132342 0.065189 0.019767 11.049273 0.129961 0.100078 -1.937392 0.129922 0.100079 12.875 13.125 7547
13.25 10.979011 0.050848 0.025223 -2.258405 0.050752 0.025188 11.173458 0.126967 0.101989 -2.063954 0.127009 0.102077 13.125 13.375 4102
13.5 11.098421 0.044497 0.026213 -2.389250 0.044288 0.026259 11.292241 0.120772 0.098547 -2.195431 0.120755 0.098664 13.375 13.625 2143
13.75 11.215918 0.042857 0.028761 -2.522139 0.042837 0.028850 11.409168 0.116405 0.106397 -2.328889 0.116398 0.106332 13.625 13.875 1070
14 11.343550 0.037786 0.052099 -2.636802 0.037794 0.052099 11.535464 0.108746 0.119614 -2.444887 0.108751 0.119609 13.875 14.125 503
14.25 11.475923 0.045770 0.059711 -2.761445 0.045768 0.060175 11.667133 0.108439 0.120495 -2.570231 0.108322 0.120492 14.125 14.375 216
14.5 11.627500 0.051600 0.086439 -2.834548 0.051600 0.086441 11.807740 0.085245 0.138694 -2.654309 0.085248 0.138693 14.375 14.625 49
14.75 11.747337 0.063116 0.094693 -2.944160 0.063116 0.094691 11.911711 0.106277 0.144826 -2.779784 0.106279 0.144827 14.625 14.875 21
15 11.946936 0.213325 0.089436 -3.017476 0.213325 0.089436 12.040566 0.225800 0.127653 -2.923845 0.225799 0.127653 14.875 15.125 1
15.25 12.186794 0.089644 0.088802 -2.956037 0.089645 0.088802 12.389709 0.127125 0.151275 -2.753122 0.127125 0.151275 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
