#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.575675 0.564955 0.437545 -7.183099 0.564955 0.437546 1.748092 0.558619 0.470823 -7.010681 0.558619 0.470823 8.625 8.875 36417
9 2.159256 0.477930 0.450084 -6.853719 0.477929 0.450085 2.331550 0.448857 0.458846 -6.681428 0.448861 0.458844 8.875 9.125 58164
9.25 2.941958 0.436383 0.352161 -6.326098 0.436379 0.352163 3.114421 0.401607 0.365140 -6.153639 0.401611 0.365139 9.125 9.375 243293
9.5 4.035970 0.331757 0.227696 -5.489779 0.331757 0.227696 4.208680 0.339988 0.248260 -5.317072 0.339987 0.248257 9.375 9.625 762083
9.75 5.305419 0.238311 0.140246 -4.455237 0.238309 0.140244 5.477818 0.234813 0.179773 -4.282837 0.234809 0.179773 9.625 9.875 1.99253e+06
10 6.323507 0.149263 0.093614 -3.674428 0.149264 0.093615 6.495890 0.165939 0.137834 -3.502044 0.165941 0.137836 9.875 10.125 3.12005e+06
10.25 6.930930 0.097182 0.057408 -3.311299 0.097206 0.057412 7.103361 0.130404 0.104371 -3.138869 0.130416 0.104366 10.125 10.375 2.39361e+06
10.5 7.430885 0.059168 0.035941 -3.061061 0.059166 0.035917 7.603317 0.122552 0.101131 -2.888630 0.122618 0.101102 10.375 10.625 1.53035e+06
10.75 7.925838 0.039423 0.020254 -2.815116 0.039605 0.020197 8.098454 0.112175 0.101056 -2.642502 0.112210 0.101188 10.625 10.875 952118
11 8.432242 0.036633 0.009149 -2.557961 0.036698 0.009171 8.604895 0.104861 0.096013 -2.385313 0.104780 0.096076 10.875 11.125 589700
11.25 8.951064 0.036175 0.001654 -2.288268 0.036153 0.001673 9.123912 0.108846 0.092182 -2.115421 0.108860 0.092204 11.125 11.375 353843
11.5 9.478771 0.033207 0.004186 -2.010135 0.033204 0.004189 9.651484 0.104939 0.093110 -1.837421 0.104942 0.093108 11.375 11.625 209865
11.75 9.954522 0.027341 0.011347 -1.784681 0.027285 0.011371 10.127000 0.100162 0.097318 -1.612206 0.100158 0.097360 11.625 11.875 124184
12 10.325263 0.018769 0.014651 -1.663615 0.018776 0.014648 10.497934 0.097471 0.101665 -1.490941 0.097491 0.101653 11.875 12.125 72660
12.25 10.564593 0.024528 0.010752 -1.675061 0.024555 0.010741 10.737401 0.100164 0.094216 -1.502253 0.100176 0.094231 12.125 12.375 42331
12.5 10.698368 0.040301 0.013276 -1.789549 0.040167 0.013358 10.870481 0.123917 0.088373 -1.617442 0.123895 0.088342 12.375 12.625 24697
12.75 10.792379 0.059933 0.020673 -1.945689 0.059911 0.020650 10.965925 0.125455 0.090464 -1.772143 0.125510 0.090397 12.625 12.875 14392
13 10.907391 0.060254 0.021357 -2.080748 0.060092 0.021455 11.079950 0.131478 0.095518 -1.908188 0.131430 0.095508 12.875 13.125 8001
13.25 11.027212 0.048237 0.021132 -2.211514 0.048242 0.021086 11.202970 0.126494 0.095196 -2.035757 0.126537 0.095203 13.125 13.375 4573
13.5 11.162888 0.037315 0.026581 -2.327911 0.037356 0.026493 11.335549 0.112580 0.101335 -2.155247 0.112608 0.101265 13.375 13.625 2395
13.75 11.292409 0.032057 0.037950 -2.444380 0.032020 0.037967 11.463764 0.108436 0.110152 -2.273027 0.108445 0.110166 13.625 13.875 1285
14 11.423627 0.036237 0.049480 -2.561345 0.036166 0.049386 11.597691 0.109050 0.117299 -2.387287 0.108974 0.117372 13.875 14.125 632
14.25 11.528008 0.042741 0.059019 -2.709007 0.042834 0.059047 11.696568 0.102042 0.127623 -2.540448 0.102481 0.127981 14.125 14.375 307
14.5 11.680461 0.055760 0.057839 -2.790708 0.055762 0.057994 11.841732 0.097914 0.126246 -2.629433 0.097912 0.126894 14.375 14.625 114
14.75 11.807516 0.067234 0.101063 -2.917647 0.067232 0.101064 11.971504 0.096864 0.166143 -2.753662 0.096866 0.166144 14.625 14.875 42
15 11.743258 0.064551 0.071721 -3.158149 0.064552 0.071720 11.928631 0.105734 0.144585 -2.972776 0.105734 0.144585 14.875 15.125 5
15.25 12.192579 0.116293 0.076914 -3.003485 0.116294 0.076912 12.357960 0.161888 0.122848 -2.838104 0.161888 0.122848 15.125 15.375 2
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
