#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.575198 0.395835 0.354729 -7.185684 0.395836 0.354727 1.759079 0.415523 0.355917 -7.001802 0.415521 0.355917 8.625 8.875 27445
9 2.171188 0.395199 0.377952 -6.842256 0.395200 0.377952 2.355382 0.364516 0.367881 -6.658064 0.364518 0.367881 8.875 9.125 47315
9.25 2.946120 0.327679 0.285055 -6.324265 0.327680 0.285056 3.130292 0.338866 0.306837 -6.140094 0.338866 0.306836 9.125 9.375 216976
9.5 4.010311 0.298879 0.202155 -5.517543 0.298877 0.202157 4.194492 0.309825 0.228650 -5.333365 0.309828 0.228648 9.375 9.625 762086
9.75 5.268183 0.227827 0.152041 -4.492925 0.227826 0.152040 5.452262 0.230970 0.185336 -4.308844 0.230969 0.185339 9.625 9.875 2.09027e+06
10 6.264716 0.157290 0.111891 -3.732645 0.157292 0.111891 6.448671 0.160786 0.152816 -3.548689 0.160787 0.152814 9.875 10.125 3.27826e+06
10.25 6.872446 0.106554 0.080865 -3.369590 0.106570 0.080869 7.056331 0.138993 0.123615 -3.185705 0.138987 0.123619 10.125 10.375 2.47078e+06
10.5 7.371757 0.059293 0.049794 -3.120086 0.059291 0.049647 7.555702 0.117580 0.111868 -2.936143 0.117654 0.111851 10.375 10.625 1.57071e+06
10.75 7.871408 0.032855 0.027351 -2.869587 0.032990 0.027335 8.055384 0.108944 0.107408 -2.685609 0.109148 0.107205 10.625 10.875 976541
11 8.380508 0.030931 0.016273 -2.609571 0.030972 0.016304 8.564533 0.106746 0.101030 -2.425545 0.106779 0.100994 10.875 11.125 603685
11.25 8.912125 0.030869 0.007751 -2.326988 0.030874 0.007737 9.096274 0.105730 0.099051 -2.142835 0.105729 0.099050 11.125 11.375 359347
11.5 9.464439 0.030737 0.008058 -2.024273 0.030733 0.008057 9.648555 0.103968 0.102826 -1.840155 0.103951 0.102824 11.375 11.625 211878
11.75 9.962418 0.020380 0.011934 -1.776531 0.020378 0.011984 10.146407 0.097747 0.102062 -1.592543 0.097750 0.102109 11.625 11.875 124866
12 10.338697 0.015597 0.013907 -1.650237 0.015594 0.013919 10.523290 0.090732 0.101435 -1.465646 0.090760 0.101449 11.875 12.125 72677
12.25 10.568068 0.021602 0.009533 -1.671502 0.021580 0.009535 10.752170 0.105122 0.093226 -1.487400 0.105098 0.093239 12.125 12.375 42241
12.5 10.688282 0.044931 0.014188 -1.799737 0.044928 0.014180 10.871818 0.122963 0.089685 -1.616202 0.122979 0.089736 12.375 12.625 24352
12.75 10.775105 0.065922 0.022203 -1.961967 0.065911 0.022178 10.960017 0.127397 0.092849 -1.777051 0.127375 0.092964 12.625 12.875 13996
13 10.878207 0.065347 0.020463 -2.109042 0.065276 0.020483 11.063668 0.131639 0.098886 -1.923582 0.131617 0.098883 12.875 13.125 7855
13.25 11.001633 0.053026 0.021754 -2.235199 0.053088 0.021678 11.184386 0.126822 0.097068 -2.052448 0.126818 0.096989 13.125 13.375 4326
13.5 11.127414 0.039320 0.028799 -2.359944 0.039255 0.028789 11.312039 0.119320 0.098687 -2.175316 0.119308 0.098683 13.375 13.625 2330
13.75 11.255381 0.036609 0.034512 -2.483279 0.036661 0.034442 11.444150 0.110167 0.109211 -2.294513 0.110248 0.109266 13.625 13.875 1180
14 11.374984 0.034351 0.044309 -2.609716 0.034350 0.044306 11.557967 0.107128 0.116401 -2.426733 0.107130 0.116541 13.875 14.125 561
14.25 11.508330 0.041160 0.063831 -2.728114 0.041157 0.063919 11.696246 0.098257 0.128414 -2.540199 0.098261 0.128876 14.125 14.375 265
14.5 11.643566 0.046756 0.069912 -2.812787 0.046756 0.069913 11.822296 0.090726 0.134447 -2.634058 0.090726 0.134447 14.375 14.625 75
14.75 11.725629 0.067836 0.075534 -2.983847 0.067837 0.075532 11.929337 0.107729 0.143955 -2.780138 0.107731 0.143955 14.625 14.875 32
15 11.899127 0.057875 0.106050 -3.059325 0.057875 0.106051 12.064820 0.108202 0.156262 -2.893632 0.108202 0.156262 14.875 15.125 3
15.25 12.117147 0.105947 0.078735 -3.118901 0.105947 0.078735 12.391930 0.140177 0.142670 -2.844118 0.140177 0.142670 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
