#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.616441 0.517248 0.456821 -7.145786 0.517250 0.456821 1.836465 0.507985 0.477801 -6.925760 0.507985 0.477800 8.625 8.875 33139
9 2.160917 0.439436 0.436180 -6.852897 0.439435 0.436183 2.381135 0.404117 0.440246 -6.632680 0.404118 0.440245 8.875 9.125 60185
9.25 2.923914 0.394619 0.353526 -6.348300 0.394619 0.353527 3.144154 0.355460 0.389292 -6.128061 0.355459 0.389293 9.125 9.375 289716
9.5 4.003448 0.330205 0.304894 -5.527458 0.330204 0.304897 4.223291 0.312546 0.331339 -5.307615 0.312544 0.331340 9.375 9.625 1.20025e+06
9.75 5.160055 0.264082 0.232646 -4.596920 0.264084 0.232645 5.379987 0.252349 0.257512 -4.376989 0.252350 0.257507 9.625 9.875 3.20135e+06
10 6.063475 0.192550 0.159168 -3.930823 0.192555 0.159168 6.283405 0.183707 0.187690 -3.710892 0.183714 0.187685 9.875 10.125 3.9779e+06
10.25 6.671054 0.143779 0.113011 -3.570326 0.143742 0.113016 6.890929 0.147004 0.147875 -3.350449 0.147014 0.147907 10.125 10.375 2.77486e+06
10.5 7.160903 0.097811 0.082623 -3.330795 0.097949 0.082587 7.381033 0.118827 0.131412 -3.110670 0.118925 0.131029 10.375 10.625 1.73201e+06
10.75 7.656097 0.056607 0.059285 -3.084655 0.056773 0.059214 7.876280 0.115838 0.122812 -2.864473 0.115895 0.122730 10.625 10.875 1.0749e+06
11 8.148673 0.024369 0.041524 -2.840262 0.024261 0.041530 8.368814 0.103728 0.126091 -2.620121 0.103698 0.126073 10.875 11.125 639436
11.25 8.661342 0.023499 0.033141 -2.577214 0.023467 0.033102 8.881331 0.115841 0.118522 -2.357223 0.115828 0.118519 11.125 11.375 366457
11.5 9.232043 0.029054 0.030558 -2.256329 0.028995 0.030534 9.451756 0.100324 0.111875 -2.036616 0.100326 0.111919 11.375 11.625 209515
11.75 9.839398 0.017732 0.026835 -1.898599 0.017711 0.026802 10.059324 0.090569 0.110826 -1.678673 0.090581 0.110855 11.625 11.875 119510
12 10.316347 0.016806 0.021433 -1.672188 0.016796 0.021419 10.536875 0.090960 0.108880 -1.451659 0.090847 0.108881 11.875 12.125 67417
12.25 10.557528 0.022885 0.014415 -1.680137 0.022925 0.014412 10.777976 0.104304 0.094471 -1.459685 0.104320 0.094469 12.125 12.375 37552
12.5 10.641505 0.059785 0.026394 -1.845798 0.059803 0.026397 10.862831 0.132986 0.105080 -1.624472 0.132976 0.105087 12.375 12.625 20627
12.75 10.701290 0.080994 0.029718 -2.035480 0.081010 0.029685 10.923220 0.143910 0.097812 -1.813553 0.143921 0.097806 12.625 12.875 10986
13 10.792873 0.083907 0.023948 -2.193922 0.083820 0.024020 11.010370 0.146013 0.099545 -1.976426 0.145981 0.099578 12.875 13.125 5655
13.25 10.896559 0.076352 0.032965 -2.338063 0.076371 0.032905 11.116393 0.139167 0.104864 -2.118226 0.139165 0.104820 13.125 13.375 2802
13.5 11.000917 0.077675 0.029225 -2.482514 0.077677 0.029213 11.220304 0.141279 0.095542 -2.263131 0.141280 0.095537 13.375 13.625 1279
13.75 11.111686 0.067230 0.036357 -2.618653 0.067335 0.036352 11.333329 0.132573 0.106173 -2.397002 0.132568 0.106178 13.625 13.875 578
14 11.250449 0.052768 0.061053 -2.732553 0.052765 0.061054 11.467793 0.108427 0.115143 -2.515210 0.108425 0.115141 13.875 14.125 200
14.25 11.400142 0.066540 0.063132 -2.795646 0.066541 0.063132 11.596190 0.113582 0.122529 -2.599598 0.113584 0.122528 14.125 14.375 53
14.5 11.365478 0.093484 0.108342 -3.073550 0.093484 0.108342 11.586066 0.120129 0.141576 -2.852962 0.120129 0.141575 14.375 14.625 10
14.75 11.560406 0.166555 0.122871 -3.260912 0.166556 0.122870 11.795211 0.193221 0.132808 -3.026106 0.193222 0.132807 14.625 14.875 2
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
