#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.530828 0.499151 0.400576 -7.230584 0.499152 0.400575 1.734837 0.518312 0.401588 -7.026575 0.518313 0.401587 8.625 8.875 28116
9 2.121155 0.452761 0.367366 -6.892600 0.452763 0.367366 2.325664 0.444565 0.379014 -6.688089 0.444566 0.379013 8.875 9.125 49593
9.25 2.900011 0.403071 0.315920 -6.371405 0.403069 0.315919 3.103882 0.406891 0.331277 -6.167532 0.406892 0.331277 9.125 9.375 235033
9.5 3.980303 0.337771 0.286560 -5.548899 0.337771 0.286562 4.184251 0.322011 0.307024 -5.344954 0.322014 0.307021 9.375 9.625 889814
9.75 5.212473 0.260952 0.225566 -4.548007 0.260954 0.225569 5.416456 0.235140 0.261864 -4.344027 0.235142 0.261865 9.625 9.875 2.52298e+06
10 6.154707 0.177362 0.157887 -3.841116 0.177363 0.157888 6.358796 0.169664 0.191418 -3.637028 0.169658 0.191422 9.875 10.125 3.64781e+06
10.25 6.762071 0.120399 0.109905 -3.479631 0.120437 0.109894 6.966343 0.140826 0.150213 -3.275361 0.140844 0.150194 10.125 10.375 2.63617e+06
10.5 7.256433 0.075704 0.075832 -3.235219 0.075816 0.075947 7.460512 0.123022 0.132595 -3.031138 0.123147 0.132510 10.375 10.625 1.65777e+06
10.75 7.757788 0.035246 0.049495 -2.983127 0.035509 0.049645 7.961746 0.110998 0.128167 -2.779173 0.111262 0.128202 10.625 10.875 1.02951e+06
11 8.261186 0.027956 0.034568 -2.728374 0.027950 0.034562 8.465302 0.117403 0.119144 -2.524258 0.117400 0.119144 10.875 11.125 630430
11.25 8.799691 0.028987 0.028177 -2.439320 0.028890 0.028165 9.003766 0.111759 0.115872 -2.235245 0.111754 0.115859 11.125 11.375 366667
11.5 9.390820 0.022476 0.027267 -2.097862 0.022498 0.027262 9.594917 0.093623 0.109586 -1.893763 0.093624 0.109576 11.375 11.625 214290
11.75 9.953292 0.012398 0.023998 -1.785485 0.012413 0.023987 10.157396 0.089426 0.115264 -1.581378 0.089414 0.115268 11.625 11.875 123926
12 10.357992 0.007950 0.018249 -1.630713 0.008016 0.018244 10.562454 0.082211 0.108375 -1.426250 0.082216 0.108368 11.875 12.125 71713
12.25 10.573680 0.018792 0.012239 -1.665502 0.018751 0.012224 10.777821 0.104880 0.096699 -1.461360 0.104948 0.096768 12.125 12.375 41110
12.5 10.664270 0.055162 0.022351 -1.823973 0.055158 0.022361 10.867561 0.128767 0.093632 -1.620678 0.128763 0.093631 12.375 12.625 23028
12.75 10.733315 0.076715 0.023375 -2.004411 0.076802 0.023313 10.936449 0.135202 0.099072 -1.801280 0.135231 0.099066 12.625 12.875 12855
13 10.831225 0.071383 0.020881 -2.154753 0.071312 0.020890 11.037605 0.134655 0.100073 -1.948372 0.134632 0.100087 12.875 13.125 7070
13.25 10.943708 0.059533 0.023152 -2.292562 0.059538 0.023155 11.150637 0.129398 0.104041 -2.085634 0.129385 0.104052 13.125 13.375 3680
13.5 11.063164 0.053826 0.025167 -2.423349 0.053735 0.025166 11.266091 0.127384 0.103211 -2.220419 0.127381 0.103274 13.375 13.625 1880
13.75 11.187943 0.046391 0.029241 -2.549069 0.046385 0.029122 11.390512 0.112845 0.109291 -2.346502 0.112840 0.109030 13.625 13.875 924
14 11.303441 0.050868 0.042688 -2.674781 0.050869 0.042924 11.503130 0.107796 0.112918 -2.475092 0.107562 0.113277 13.875 14.125 385
14.25 11.451122 0.053110 0.068158 -2.776092 0.053111 0.068155 11.644937 0.103843 0.120234 -2.582277 0.103845 0.120232 14.125 14.375 159
14.5 11.575290 0.052049 0.089621 -2.911808 0.052048 0.089621 11.786918 0.103193 0.142326 -2.700180 0.103192 0.142326 14.375 14.625 30
14.75 11.556636 0.100520 0.088878 -3.113786 0.100521 0.088877 11.796105 0.130219 0.140978 -2.874316 0.130220 0.140977 14.625 14.875 9
15 11.875542 0.170559 0.057146 -3.103194 0.170558 0.057146 12.048025 0.204100 0.079362 -2.930711 0.204100 0.079361 14.875 15.125 2
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
