#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 3.538837 0.312316 0.371822 -5.220897 0.312317 0.371824 3.811268 0.304795 0.363805 -4.948466 0.304796 0.363808 8.625 8.875 169035
9 4.113647 0.277606 0.339153 -4.894871 0.277607 0.339153 4.387030 0.264148 0.333100 -4.621487 0.264149 0.333098 8.875 9.125 235285
9.25 4.591974 0.251353 0.305819 -4.661317 0.251351 0.305820 4.864124 0.229474 0.315149 -4.389169 0.229471 0.315149 9.125 9.375 545577
9.5 5.320418 0.210429 0.256374 -4.193224 0.210424 0.256376 5.593163 0.203133 0.273285 -3.920481 0.203132 0.273285 9.375 9.625 965396
9.75 6.112842 0.178682 0.222650 -3.622582 0.178681 0.222652 6.385738 0.185252 0.241116 -3.349686 0.185253 0.241117 9.625 9.875 883756
10 6.724105 0.158018 0.202389 -3.255988 0.158042 0.202393 6.998295 0.173716 0.231310 -2.981800 0.173726 0.231307 9.875 10.125 450516
10.25 7.227475 0.124534 0.182068 -3.004102 0.124531 0.182070 7.500806 0.164025 0.241989 -2.730771 0.164021 0.241994 10.125 10.375 186153
10.5 7.704707 0.103098 0.175122 -2.775974 0.103096 0.175121 7.980849 0.149348 0.233751 -2.499836 0.149353 0.233751 10.375 10.625 69865
10.75 8.201988 0.078892 0.167952 -2.526533 0.078900 0.167950 8.473705 0.137370 0.222105 -2.254813 0.137365 0.222101 10.625 10.875 23925
11 8.687976 0.070385 0.166840 -2.286958 0.070388 0.166840 8.961432 0.137137 0.228212 -2.013505 0.137130 0.228220 10.875 11.125 7408
11.25 9.166685 0.082687 0.185472 -2.055907 0.082686 0.185468 9.434332 0.132929 0.242515 -1.788260 0.132928 0.242517 11.125 11.375 2005
11.5 9.676216 0.093052 0.254607 -1.790784 0.093052 0.254607 9.924757 0.114535 0.294578 -1.542246 0.114539 0.294578 11.375 11.625 418
11.75 10.084453 0.129066 0.366717 -1.627029 0.129066 0.366714 10.347076 0.138198 0.397971 -1.364404 0.138197 0.397969 11.625 11.875 81
12 10.344355 0.167694 0.504092 -1.626129 0.167694 0.504093 10.677772 0.181701 0.483647 -1.292712 0.181700 0.483646 11.875 12.125 13
12.25 10.949534 0.120431 1.288278 -1.187279 0.120431 1.288278 11.164245 0.050636 1.223849 -0.972570 0.050637 1.223849 12.125 12.375 1
12.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.375 12.625 0
12.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.625 12.875 0
13 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.875 13.125 0
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
