#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.804552 0.456807 0.420827 -6.957234 0.456807 0.420829 2.039059 0.482475 0.402314 -6.722729 0.482474 0.402314 8.625 8.875 64861
9 2.345179 0.414523 0.402959 -6.668378 0.414523 0.402958 2.580802 0.398768 0.395259 -6.432757 0.398768 0.395260 8.875 9.125 114321
9.25 3.076402 0.361542 0.355964 -6.193621 0.361541 0.355968 3.311830 0.357124 0.342895 -5.958193 0.357121 0.342894 9.125 9.375 503542
9.5 4.116290 0.312878 0.274672 -5.411658 0.312878 0.274675 4.351839 0.317274 0.290311 -5.176111 0.317274 0.290313 9.375 9.625 1.85226e+06
9.75 5.182025 0.252122 0.197644 -4.570567 0.252120 0.197645 5.417532 0.247773 0.201318 -4.335063 0.247773 0.201317 9.625 9.875 4.04441e+06
10 6.013366 0.194564 0.155499 -3.979011 0.194575 0.155499 6.248976 0.178878 0.158924 -3.743402 0.178876 0.158918 9.875 10.125 4.18048e+06
10.25 6.608845 0.156591 0.113594 -3.632219 0.156600 0.113557 6.844494 0.146328 0.134917 -3.396570 0.146306 0.134780 10.125 10.375 2.81836e+06
10.5 7.103807 0.111622 0.095003 -3.388130 0.111956 0.094609 7.339149 0.115141 0.120086 -3.152790 0.115086 0.120148 10.375 10.625 1.75646e+06
10.75 7.582540 0.069630 0.065520 -3.157187 0.069638 0.065514 7.817985 0.100812 0.110198 -2.921737 0.100815 0.110186 10.625 10.875 1.07734e+06
11 8.064740 0.034454 0.042397 -2.923531 0.034404 0.042517 8.300149 0.102425 0.113213 -2.688120 0.102238 0.113218 10.875 11.125 611661
11.25 8.551332 0.017571 0.034340 -2.686562 0.017570 0.034382 8.786811 0.094453 0.122356 -2.451089 0.094369 0.122431 11.125 11.375 339944
11.5 9.058693 0.017633 0.026724 -2.429034 0.017558 0.026767 9.293983 0.102769 0.118599 -2.193740 0.102724 0.118643 11.375 11.625 188652
11.75 9.615914 0.025823 0.027613 -2.121783 0.025791 0.027617 9.851732 0.094697 0.108030 -1.885962 0.094650 0.108145 11.625 11.875 103478
12 10.142905 0.029076 0.024343 -1.843995 0.029108 0.024343 10.378256 0.101029 0.102751 -1.608642 0.101029 0.102804 11.875 12.125 55979
12.25 10.484567 0.034526 0.018164 -1.752012 0.034587 0.018140 10.719995 0.097089 0.102549 -1.516583 0.097112 0.102497 12.125 12.375 29383
12.5 10.632849 0.055140 0.033912 -1.853459 0.055109 0.033912 10.869985 0.127508 0.105091 -1.616324 0.127483 0.105119 12.375 12.625 15149
12.75 10.701757 0.094748 0.041495 -2.032710 0.094708 0.041542 10.936444 0.150698 0.110785 -1.798025 0.150673 0.110778 12.625 12.875 7428
13 10.786423 0.112947 0.043836 -2.197734 0.112910 0.043835 11.020510 0.161297 0.107359 -1.963649 0.161265 0.107346 12.875 13.125 3442
13.25 10.890545 0.118358 0.052860 -2.339202 0.118359 0.052861 11.121274 0.169573 0.119576 -2.108474 0.169571 0.119578 13.125 13.375 1462
13.5 10.976099 0.121371 0.051512 -2.504122 0.121335 0.051433 11.209431 0.159029 0.116590 -2.270790 0.159032 0.116516 13.375 13.625 556
13.75 11.087328 0.104477 0.057195 -2.637598 0.104477 0.057029 11.318085 0.146692 0.115631 -2.406841 0.146693 0.115629 13.625 13.875 197
14 11.179250 0.099434 0.055579 -2.808387 0.099432 0.055578 11.410238 0.146004 0.113202 -2.577399 0.146004 0.113203 13.875 14.125 40
14.25 11.064947 0.152578 0.048176 -3.173659 0.152579 0.048175 11.244101 0.186443 0.082218 -2.994506 0.186444 0.082218 14.125 14.375 5
14.5 11.133011 0.317843 0.101444 -3.361021 0.317844 0.101444 11.283952 0.355609 0.156934 -3.210080 0.355609 0.156933 14.375 14.625 1
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
