#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.642745 0.508514 0.455644 -7.119224 0.508513 0.455642 1.865337 0.497372 0.483159 -6.896633 0.497372 0.483158 8.625 8.875 36075
9 2.176654 0.426867 0.440258 -6.837237 0.426869 0.440256 2.399029 0.401906 0.452489 -6.614861 0.401906 0.452490 8.875 9.125 65367
9.25 2.930732 0.391040 0.374522 -6.341480 0.391039 0.374520 3.153552 0.363206 0.391262 -6.118662 0.363208 0.391256 9.125 9.375 313484
9.5 4.009649 0.330047 0.318014 -5.520913 0.330045 0.318012 4.232273 0.310258 0.325498 -5.298288 0.310255 0.325500 9.375 9.625 1.28609e+06
9.75 5.156578 0.263955 0.222389 -4.599723 0.263952 0.222393 5.379227 0.251484 0.254676 -4.377079 0.251488 0.254672 9.625 9.875 3.32533e+06
10 6.051102 0.197581 0.161728 -3.942947 0.197578 0.161732 6.273712 0.181915 0.185125 -3.720342 0.181914 0.185119 9.875 10.125 4.02529e+06
10.25 6.657723 0.148229 0.115324 -3.583602 0.148301 0.115301 6.880222 0.149708 0.149556 -3.361101 0.149742 0.149591 10.125 10.375 2.79311e+06
10.5 7.148098 0.103690 0.083133 -3.343624 0.103846 0.083253 7.370492 0.121194 0.123498 -3.121229 0.121308 0.123084 10.375 10.625 1.74161e+06
10.75 7.641211 0.061762 0.063229 -3.099418 0.061713 0.063197 7.863859 0.117587 0.122254 -2.876771 0.117638 0.122170 10.625 10.875 1.08031e+06
11 8.131952 0.025448 0.040355 -2.856939 0.025457 0.040351 8.354576 0.099028 0.124907 -2.634314 0.098994 0.124962 10.875 11.125 638903
11.25 8.639491 0.023565 0.032074 -2.599008 0.023562 0.032035 8.862014 0.108533 0.116838 -2.376486 0.108520 0.116827 11.125 11.375 364451
11.5 9.201059 0.027819 0.029956 -2.287371 0.027806 0.029955 9.423875 0.104214 0.113894 -2.064557 0.104219 0.113877 11.375 11.625 207796
11.75 9.807889 0.020091 0.027042 -1.929952 0.020100 0.027076 10.030586 0.089930 0.111044 -1.707251 0.089879 0.111104 11.625 11.875 117695
12 10.297355 0.018826 0.021275 -1.690738 0.018818 0.021349 10.519947 0.096075 0.107210 -1.468151 0.096073 0.107212 11.875 12.125 66298
12.25 10.552791 0.023598 0.014833 -1.684628 0.023571 0.014805 10.774714 0.102935 0.095565 -1.462703 0.102927 0.095621 12.125 12.375 36596
12.5 10.640859 0.057828 0.027117 -1.846264 0.057768 0.027156 10.862761 0.129234 0.100937 -1.624362 0.129206 0.100982 12.375 12.625 20050
12.75 10.699947 0.083850 0.030710 -2.036780 0.083889 0.030692 10.923974 0.144712 0.098561 -1.812750 0.144722 0.098529 12.625 12.875 10449
13 10.786613 0.087572 0.024711 -2.199767 0.087563 0.024785 11.008968 0.145149 0.096469 -1.977412 0.145098 0.096471 12.875 13.125 5382
13.25 10.892356 0.080527 0.036110 -2.341417 0.080427 0.036320 11.113415 0.138902 0.110805 -2.120360 0.138869 0.110844 13.125 13.375 2598
13.5 10.994205 0.080815 0.032104 -2.490279 0.080832 0.032146 11.220891 0.143392 0.099519 -2.263593 0.143388 0.099519 13.375 13.625 1182
13.75 11.111290 0.073373 0.041847 -2.617943 0.073369 0.041847 11.333475 0.134077 0.108614 -2.395758 0.134080 0.108613 13.625 13.875 482
14 11.241265 0.060631 0.058430 -2.736879 0.060631 0.058433 11.455856 0.114842 0.116105 -2.522286 0.114840 0.116108 13.875 14.125 180
14.25 11.375195 0.047935 0.081290 -2.814456 0.047933 0.081292 11.592581 0.103160 0.137515 -2.597072 0.103161 0.137515 14.125 14.375 41
14.5 11.218944 0.150190 0.048998 -3.179469 0.150189 0.048999 11.506656 0.180067 0.108012 -2.891758 0.180067 0.108011 14.375 14.625 7
14.75 11.491665 0.133350 0.208574 -3.300622 0.133351 0.208573 11.786068 0.166089 0.206267 -3.006219 0.166089 0.206267 14.625 14.875 2
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
