#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.983817 0.373821 0.250965 -5.777318 0.373823 0.250962 3.248550 0.319382 0.215572 -5.512585 0.319386 0.215569 8.625 8.875 295174
9 3.573405 0.343057 0.227884 -5.437256 0.343057 0.227884 3.838199 0.279140 0.200345 -5.172463 0.279142 0.200345 8.875 9.125 471097
9.25 4.133856 0.310052 0.214454 -5.126040 0.310050 0.214456 4.398700 0.249623 0.186821 -4.861199 0.249625 0.186822 9.125 9.375 1.39381e+06
9.5 4.861034 0.269935 0.193878 -4.654234 0.269938 0.193878 5.125713 0.217971 0.168565 -4.389557 0.217971 0.168564 9.375 9.625 2.96362e+06
9.75 5.696606 0.232021 0.159275 -4.044551 0.232023 0.159276 5.961483 0.166839 0.140512 -3.779673 0.166840 0.140513 9.625 9.875 3.24632e+06
10 6.343001 0.187172 0.133253 -3.642643 0.187180 0.133204 6.607793 0.143170 0.125265 -3.377855 0.143148 0.125281 9.875 10.125 2.21984e+06
10.25 6.844304 0.158781 0.116326 -3.393502 0.158846 0.116353 7.109232 0.131249 0.108102 -3.128575 0.131224 0.108094 10.125 10.375 1.20794e+06
10.5 7.300125 0.127572 0.102486 -3.185986 0.127559 0.102533 7.565182 0.121436 0.099684 -2.920931 0.121438 0.099675 10.375 10.625 598382
10.75 7.768946 0.091207 0.086154 -2.966092 0.091223 0.086180 8.033497 0.122902 0.099658 -2.701540 0.122897 0.099666 10.625 10.875 282248
11 8.242138 0.066873 0.067471 -2.740840 0.066878 0.067470 8.506477 0.106764 0.113914 -2.476501 0.106771 0.113897 10.875 11.125 127558
11.25 8.707529 0.054718 0.066870 -2.523944 0.054686 0.066916 8.972193 0.106562 0.125414 -2.259285 0.106571 0.125465 11.125 11.375 53579
11.5 9.174565 0.047183 0.072101 -2.305675 0.047177 0.072087 9.440071 0.109951 0.136118 -2.040166 0.109953 0.136167 11.375 11.625 21121
11.75 9.638769 0.043078 0.086092 -2.089795 0.043075 0.086095 9.906129 0.114320 0.157478 -1.822438 0.114321 0.157479 11.625 11.875 7461
12 10.081603 0.044477 0.099417 -1.893228 0.044405 0.099418 10.343085 0.117332 0.176278 -1.631744 0.117304 0.176307 11.875 12.125 2302
12.25 10.444152 0.050096 0.125593 -1.776811 0.050093 0.125593 10.718267 0.112486 0.191842 -1.502695 0.112487 0.191845 12.125 12.375 638
12.5 10.718090 0.094895 0.183392 -1.753969 0.094897 0.183390 10.966271 0.142835 0.221014 -1.505785 0.142834 0.221017 12.375 12.625 142
12.75 10.896054 0.194668 0.255637 -1.798900 0.194668 0.255636 11.068202 0.189809 0.254772 -1.626753 0.189811 0.254773 12.625 12.875 30
13 10.509609 0.286607 0.349949 -2.459130 0.286608 0.349949 10.840443 0.316169 0.351548 -2.128296 0.316169 0.351549 12.875 13.125 3
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
